Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,24,9,1114,12.4,1,1,2,1,0,0,0,0,2.1,2.1,2.3,4.5,40,65,98,0.08,0.08,0.16,0.08,0.16,0.17,0.19,0.36,0.17,0.36,Matches,1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,1,26,9,34.6,2.10,0.73,0.04,0.11,19.5,1,0,0,2.1,2.1,0.08,-1.1,-1.1,Matches,1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,689,808,85.3,11024,3341,346,385,89.9,273,320,85.3,50,65,76.9,1,2.3,3.1,-1.3,23,68,22,7,65,Matches,1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,808,709,96,5,3,4,28,90,1,0,1,0,689,3,8,Matches,1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,45,3.63,36,2,3,3,0,1,5,0.40,5,0,0,0,0,0,Matches,1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,22,17,13,6,3,13,20,65.0,7,4,1,3,15,37,9,0,Matches,1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,927,17,208,467,257,50,927,19,6,31.6,12,63.2,494,2539,1472,40,25,9,14,7,615,98,Matches,1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,0,0,0,6,5,2,28,15,17,0,0,0,95,3,5,37.5,Matches
2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,14,14,1253,13.9,4,0,4,4,0,0,4,0,5.0,5.0,1.7,6.8,34,43,61,0.29,0.00,0.29,0.29,0.29,0.36,0.12,0.48,0.36,0.48,Matches,2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,4,38,15,39.5,2.73,1.08,0.11,0.27,16.7,0,0,0,5.0,5.0,0.14,-1.0,-1.0,Matches,2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,339,426,79.6,5532,1298,167,189,88.4,135,155,87.1,26,44,59.1,0,1.7,2.0,-1.7,27,22,6,1,43,Matches,2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,426,385,39,6,0,2,30,1,19,7,6,0,339,2,16,Matches,2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,45,3.23,26,9,3,6,1,0,4,0.29,2,0,1,1,0,0,Matches,2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,44,25,22,16,6,18,30,60.0,12,21,3,18,9,53,9,0,Matches,2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,602,16,112,277,226,57,602,22,9,40.9,12,54.5,303,1878,889,34,24,11,22,25,351,61,Matches,2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,4,0,0,16,14,0,30,9,25,0,0,0,51,11,23,32.4,Matches
3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,8,2,297,3.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,11,8,29,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11,Matches,3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,0,7,0,0.0,2.12,0.00,0.00,,21.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,50,79,63.3,681,203,29,40,72.5,16,18,88.9,2,9,22.2,0,0.1,0.9,-0.1,3,4,1,0,8,Matches,3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,79,77,1,0,0,0,6,1,0,0,0,0,50,1,6,Matches,3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,7,2.12,6,0,0,0,1,0,1,0.30,1,0,0,0,0,0,Matches,3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,9,7,6,1,2,6,11,54.5,5,3,0,3,0,9,2,0,Matches,3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,145,3,24,41,81,18,145,24,10,41.7,11,45.8,95,517,231,11,4,6,11,8,92,29,Matches,3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,1,0,0,5,8,0,6,0,7,0,0,0,15,2,2,50.0,Matches
4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,28,23,1804,20.0,0,5,5,0,0,0,4,1,2.6,2.6,5.7,8.3,67,51,114,0.00,0.25,0.25,0.00,0.25,0.13,0.29,0.41,0.13,0.41,Matches,4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,0,40,10,25.0,2.00,0.50,0.00,0.00,18.7,0,0,0,2.6,2.6,0.06,-2.6,-2.6,Matches,4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,314,453,69.3,5075,1606,169,205,82.4,104,147,70.7,33,61,54.1,5,5.7,4.0,-0.7,31,27,24,12,51,Matches,4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,453,448,3,2,5,4,46,1,0,0,0,0,314,2,15,Matches,4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,71,3.54,45,0,11,7,8,0,12,0.60,6,0,3,2,1,0,Matches,4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,18,11,6,9,3,8,27,29.6,19,18,2,16,4,22,12,0,Matches,4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,734,12,102,300,355,85,734,108,48,44.4,48,44.4,450,3299,1620,67,35,38,65,31,507,114,Matches,4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,4,1,0,21,40,4,46,4,11,0,0,0,91,8,20,28.6,Matches
5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,29,26,2338,26.0,1,0,1,1,0,0,1,1,1.3,1.3,0.4,1.7,26,97,3,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,Matches,5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,1,16,4,25.0,0.62,0.15,0.06,0.25,10.8,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches,5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,972,1129,86.1,19469,6137,253,283,89.4,605,649,93.2,101,158,63.9,0,0.4,0.4,-0.4,6,73,3,0,97,Matches,5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,1129,1084,45,31,1,5,1,7,0,0,0,0,972,0,17,Matches,5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,21,0.81,17,1,0,2,0,1,2,0.08,1,0,0,0,0,1,Matches,5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,36,24,23,9,4,22,33,66.7,11,57,36,21,32,68,169,1,Matches,5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,1489,283,789,638,69,26,1489,8,7,87.5,0,0.0,740,5351,3241,26,10,0,19,10,817,3,Matches,5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,1,1,0,17,4,0,1,32,24,0,1,0,127,71,39,64.5,Matches
6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,18,10,758,8.4,5,2,7,5,0,0,0,0,4.0,4.0,1.3,5.3,7,12,44,0.59,0.24,0.83,0.59,0.83,0.47,0.16,0.62,0.47,0.62,Matches,6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,5,29,13,44.8,3.44,1.54,0.17,0.38,14.7,0,0,0,4.0,4.0,0.14,+1.0,+1.0,Matches,6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,115,185,62.2,1604,266,69,100,69.0,34,49,69.4,5,11,45.5,2,1.3,1.2,+0.7,11,8,2,1,12,Matches,6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,185,178,7,0,0,0,3,1,0,0,0,0,115,0,9,Matches,6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,22,2.60,19,0,1,1,0,1,4,0.47,3,0,0,1,0,0,Matches,6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,12,7,2,6,4,4,8,50.0,4,3,1,2,1,13,13,0,Matches,6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,304,13,22,132,153,46,304,16,3,18.8,13,81.3,155,582,206,7,4,4,31,8,215,44,Matches,6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,0,0,0,13,6,1,3,1,7,0,0,0,25,39,35,52.7,Matches
7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,25,8,1049,11.7,11,3,14,11,0,0,0,0,9.0,9.0,1.9,10.9,24,38,74,0.94,0.26,1.20,0.94,1.20,0.77,0.16,0.93,0.77,0.93,Matches,7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,11,41,21,51.2,3.52,1.80,0.27,0.52,10.7,0,0,0,9.0,9.0,0.22,+2.0,+2.0,Matches,7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,187,252,74.2,2752,655,107,136,78.7,60,73,82.2,10,12,83.3,3,1.9,2.1,+1.1,17,19,12,0,38,Matches,7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,252,244,6,0,1,2,5,0,1,0,0,0,187,2,12,Matches,7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,29,2.49,22,0,1,5,1,0,4,0.34,3,0,0,1,0,0,Matches,7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,15,8,2,10,3,4,8,50.0,4,9,0,9,3,18,13,0,Matches,7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,414,15,33,178,210,78,414,24,12,50.0,8,33.3,257,1497,624,24,14,8,35,24,309,74,Matches,7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,0,0,0,11,29,5,5,3,8,0,0,0,35,42,44,48.8,Matches
8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,23,16,1557,17.3,0,2,2,0,0,0,4,0,1.0,1.0,1.4,2.5,29,50,64,0.00,0.12,0.12,0.00,0.12,0.06,0.08,0.14,0.06,0.14,Matches,8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,0,14,0,0.0,0.81,0.00,0.00,,20.4,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches,8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,443,682,65.0,7259,2818,224,260,86.2,161,266,60.5,40,114,35.1,2,1.4,2.0,+0.6,15,36,16,7,50,Matches,8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,682,549,131,5,2,5,43,126,0,0,0,0,443,2,10,Matches,8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,35,2.03,30,1,2,1,1,0,5,0.29,5,0,0,0,0,0,Matches,8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,39,29,23,13,3,11,24,45.8,13,35,11,24,16,55,33,0,Matches,8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,900,54,243,386,282,22,900,29,10,34.5,14,48.3,384,2223,990,29,24,5,32,7,416,64,Matches,8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,4,0,0,27,16,2,43,16,29,0,0,1,89,17,20,45.9,Matches
9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,15,8,699,7.8,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,13,16,34,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches,9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,0,6,1,16.7,0.77,0.13,0.00,0.00,17.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,196,261,75.1,3376,814,96,107,89.7,78,103,75.7,19,37,51.4,0,0.7,0.6,-0.7,5,8,4,2,16,Matches,9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,261,209,52,3,1,0,20,49,0,0,0,0,196,0,10,Matches,9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,11,1.41,9,0,0,1,1,0,1,0.13,0,0,0,0,1,0,Matches,9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,11,7,8,2,1,8,14,57.1,6,7,2,5,12,23,25,0,Matches,9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,359,36,132,147,84,10,359,6,3,50.0,3,50.0,161,892,446,13,8,1,15,3,177,34,Matches,9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,0,0,0,6,2,1,20,12,7,0,1,0,32,8,8,50.0,Matches
