Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1,Rodrigo Abascal,uy URU,DF,Boavista,29,1994,29,29,2479,27.5,2,0,2,2,0,0,8,0,1.4,1.4,0.6,2.0,17,83,19,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,29,1994,27.5,2,12,4,33.3,0.44,0.15,0.17,0.50,22.3,4,0,0,1.4,1.4,0.12,+0.6,+0.6,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,29,1994,27.5,1285,1625,79.1,29048,12863,331,368,89.9,710,784,90.6,239,438,54.6,0,0.6,0.8,-0.6,9,90,7,6,83,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,29,1994,27.5,1625,1499,116,81,2,27,41,33,0,0,0,0,1285,10,8,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,29,1994,27.5,30,1.09,25,1,0,1,1,2,3,0.11,2,0,0,0,1,0,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,29,1994,27.5,46,26,33,13,0,26,40,65.0,14,59,32,27,34,80,110,3,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,29,1994,27.5,1928,264,1103,718,118,19,1928,10,8,80.0,2,20.0,1060,4679,2625,17,14,1,18,1,1258,19,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,29,1994,27.5,8,0,0,35,5,0,41,34,26,0,1,1,132,45,17,72.6,Matches
2,Antonio Adán,es ESP,GK,Sporting CP,36,1987,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2,Antonio Adán,es ESP,GK,Sporting CP,36,1987,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2,Antonio Adán,es ESP,GK,Sporting CP,36,1987,22.0,478,601,79.5,12116,8466,90,90,100.0,281,284,98.9,107,227,47.1,0,0.0,0.0,0.0,0,8,0,0,0,Matches,2,Antonio Adán,es ESP,GK,Sporting CP,36,1987,22.0,601,454,147,50,0,1,1,0,0,0,0,0,478,0,0,Matches,2,Antonio Adán,es ESP,GK,Sporting CP,36,1987,22.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2,Antonio Adán,es ESP,GK,Sporting CP,36,1987,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1,Matches,2,Antonio Adán,es ESP,GK,Sporting CP,36,1987,22.0,623,521,612,12,0,0,623,1,1,100.0,0,0.0,370,1933,1233,0,0,0,1,0,300,0,Matches,2,Antonio Adán,es ESP,GK,Sporting CP,36,1987,22.0,1,0,0,2,2,0,1,0,0,0,2,0,18,1,0,100.0,Matches
3,Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3,Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3,Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,0.1,2,2,100.0,31,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,3,Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches,3,Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3,Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,Matches,3,Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,0.1,4,0,1,2,1,0,4,0,0,,0,,2,10,0,0,0,0,0,0,2,0,Matches,3,Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,Matches
4,Martin Agirregabiria,es ESP,DF,Famalicão,27,1996,24,13,1207,13.4,0,0,0,0,0,0,4,0,0.1,0.1,0.6,0.7,18,52,66,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches,4,Martin Agirregabiria,es ESP,DF,Famalicão,27,1996,13.4,0,4,1,25.0,0.30,0.07,0.00,0.00,27.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,4,Martin Agirregabiria,es ESP,DF,Famalicão,27,1996,13.4,516,694,74.4,9276,3944,229,269,85.1,230,280,82.1,49,113,43.4,0,0.6,0.8,-0.6,9,41,18,10,52,Matches,4,Martin Agirregabiria,es ESP,DF,Famalicão,27,1996,13.4,694,550,143,17,0,8,55,117,9,9,0,0,516,1,18,Matches,4,Martin Agirregabiria,es ESP,DF,Famalicão,27,1996,13.4,25,1.87,21,3,1,0,0,0,2,0.15,2,0,0,0,0,0,Matches,4,Martin Agirregabiria,es ESP,DF,Famalicão,27,1996,13.4,21,18,15,4,2,17,24,70.8,7,12,2,10,11,32,31,1,Matches,4,Martin Agirregabiria,es ESP,DF,Famalicão,27,1996,13.4,811,45,285,342,192,6,811,15,8,53.3,6,40.0,391,1564,916,18,20,2,11,4,473,66,Matches,4,Martin Agirregabiria,es ESP,DF,Famalicão,27,1996,13.4,4,0,0,17,5,2,55,11,18,0,0,0,55,11,12,47.8,Matches
5,Salvador Agra,pt POR,"FW,DF",Boavista,31,1991,31,31,2459,27.3,3,1,4,3,0,0,7,0,2.3,2.3,3.6,5.9,60,89,174,0.11,0.04,0.15,0.11,0.15,0.08,0.13,0.22,0.08,0.22,Matches,5,Salvador Agra,pt POR,"FW,DF",Boavista,31,1991,27.3,3,27,10,37.0,0.99,0.37,0.11,0.30,23.9,6,0,0,2.3,2.3,0.08,+0.7,+0.7,Matches,5,Salvador Agra,pt POR,"FW,DF",Boavista,31,1991,27.3,840,1129,74.4,14919,4682,367,419,87.6,367,446,82.3,91,203,44.8,1,3.6,4.8,-2.6,45,41,41,21,89,Matches,5,Salvador Agra,pt POR,"FW,DF",Boavista,31,1991,27.3,1129,916,212,53,3,10,174,94,65,36,21,3,840,1,26,Matches,5,Salvador Agra,pt POR,"FW,DF",Boavista,31,1991,27.3,84,3.08,48,27,1,5,3,0,7,0.26,4,1,1,0,1,0,Matches,5,Salvador Agra,pt POR,"FW,DF",Boavista,31,1991,27.3,21,9,14,5,2,9,31,29.0,22,8,1,7,16,37,19,0,Matches,5,Salvador Agra,pt POR,"FW,DF",Boavista,31,1991,27.3,1332,27,253,570,516,28,1332,53,21,39.6,30,56.6,714,3853,1743,60,38,12,42,27,882,174,Matches,5,Salvador Agra,pt POR,"FW,DF",Boavista,31,1991,27.3,7,0,0,42,46,9,174,16,9,1,0,0,123,5,18,21.7,Matches
6,Matheus Aiás,br BRA,"FW,MF",Moreirense,26,1996,18,5,477,5.3,2,0,2,2,0,0,0,0,1.9,1.9,0.2,2.1,5,14,28,0.38,0.00,0.38,0.38,0.38,0.36,0.04,0.40,0.36,0.40,Matches,6,Matheus Aiás,br BRA,"FW,MF",Moreirense,26,1996,5.3,2,15,7,46.7,2.83,1.32,0.13,0.29,18.5,1,0,0,1.9,1.9,0.13,+0.1,+0.1,Matches,6,Matheus Aiás,br BRA,"FW,MF",Moreirense,26,1996,5.3,71,110,64.5,1107,362,29,42,69.0,25,33,75.8,6,15,40.0,0,0.2,0.2,-0.2,5,10,1,0,14,Matches,6,Matheus Aiás,br BRA,"FW,MF",Moreirense,26,1996,5.3,110,104,6,0,1,0,3,1,0,0,0,0,71,0,3,Matches,6,Matheus Aiás,br BRA,"FW,MF",Moreirense,26,1996,5.3,20,3.77,12,0,2,1,4,1,3,0.57,1,0,1,0,1,0,Matches,6,Matheus Aiás,br BRA,"FW,MF",Moreirense,26,1996,5.3,4,2,2,0,2,1,10,10.0,9,7,4,3,4,8,2,0,Matches,6,Matheus Aiás,br BRA,"FW,MF",Moreirense,26,1996,5.3,171,5,21,92,59,15,171,10,6,60.0,4,40.0,95,386,166,5,3,3,13,6,122,28,Matches,6,Matheus Aiás,br BRA,"FW,MF",Moreirense,26,1996,5.3,0,0,0,7,14,0,3,4,2,0,0,0,14,6,15,28.6,Matches
7,Alan,br BRA,MF,Moreirense,23,2000,33,29,2454,27.3,3,4,7,3,0,1,5,0,3.9,3.1,4.0,7.0,63,164,95,0.11,0.15,0.26,0.11,0.26,0.14,0.15,0.29,0.11,0.26,Matches,7,Alan,br BRA,MF,Moreirense,23,2000,27.3,3,46,13,28.3,1.69,0.48,0.07,0.23,23.9,8,0,1,3.9,3.1,0.07,-0.9,-0.1,Matches,7,Alan,br BRA,MF,Moreirense,23,2000,27.3,902,1161,77.7,14941,4547,463,518,89.4,337,390,86.4,78,187,41.7,4,4.0,3.4,0.0,70,116,22,2,164,Matches,7,Alan,br BRA,MF,Moreirense,23,2000,27.3,1161,989,164,69,6,5,125,8,83,44,29,0,902,8,27,Matches,7,Alan,br BRA,MF,Moreirense,23,2000,27.3,111,4.07,72,19,4,7,5,4,7,0.26,7,0,0,0,0,0,Matches,7,Alan,br BRA,MF,Moreirense,23,2000,27.3,44,32,7,25,12,9,29,31.0,20,24,2,22,7,51,5,0,Matches,7,Alan,br BRA,MF,Moreirense,23,2000,27.3,1400,11,120,796,506,48,1399,49,24,49.0,22,44.9,797,4210,2307,63,48,6,58,33,968,95,Matches,7,Alan,br BRA,MF,Moreirense,23,2000,27.3,5,0,0,66,52,5,125,7,32,0,0,0,131,4,29,12.1,Matches
8,Rafael Alcobia,pt POR,DF,Portimonense,20,2003,3,2,203,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,0,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches,8,Rafael Alcobia,pt POR,DF,Portimonense,20,2003,2.3,0,1,0,0.0,0.44,0.00,0.00,,22.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,8,Rafael Alcobia,pt POR,DF,Portimonense,20,2003,2.3,100,139,71.9,2214,985,25,28,89.3,53,60,88.3,21,45,46.7,0,0.1,0.0,-0.1,2,10,1,0,4,Matches,8,Rafael Alcobia,pt POR,DF,Portimonense,20,2003,2.3,139,132,6,6,0,0,0,0,0,0,0,0,100,1,1,Matches,8,Rafael Alcobia,pt POR,DF,Portimonense,20,2003,2.3,4,1.77,4,0,0,0,0,0,1,0.44,1,0,0,0,0,0,Matches,8,Rafael Alcobia,pt POR,DF,Portimonense,20,2003,2.3,3,3,2,1,0,1,1,100.0,0,4,1,3,1,4,4,0,Matches,8,Rafael Alcobia,pt POR,DF,Portimonense,20,2003,2.3,156,14,106,49,2,0,156,0,0,,0,,80,386,282,2,0,0,1,1,119,0,Matches,8,Rafael Alcobia,pt POR,DF,Portimonense,20,2003,2.3,0,0,0,1,2,0,0,1,3,0,0,0,9,4,5,44.4,Matches
9,Alemão,br BRA,DF,Portimonense,20,2002,27,27,2367,26.3,2,0,2,2,0,0,7,0,0.7,0.7,0.4,1.1,9,43,3,0.08,0.00,0.08,0.08,0.08,0.03,0.01,0.04,0.03,0.04,Matches,9,Alemão,br BRA,DF,Portimonense,20,2002,26.3,2,10,3,30.0,0.38,0.11,0.20,0.67,13.5,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches,9,Alemão,br BRA,DF,Portimonense,20,2002,26.3,912,1127,80.9,18895,7493,272,303,89.8,510,561,90.9,116,232,50.0,0,0.4,0.3,-0.4,5,42,2,0,43,Matches,9,Alemão,br BRA,DF,Portimonense,20,2002,26.3,1127,1083,37,36,1,13,0,0,0,0,0,0,912,7,4,Matches,9,Alemão,br BRA,DF,Portimonense,20,2002,26.3,20,0.76,16,0,0,1,2,1,2,0.08,1,0,0,0,1,0,Matches,9,Alemão,br BRA,DF,Portimonense,20,2002,26.3,49,34,39,10,0,27,39,69.2,12,49,33,16,30,79,137,1,Matches,9,Alemão,br BRA,DF,Portimonense,20,2002,26.3,1441,278,879,536,33,17,1441,5,2,40.0,3,60.0,784,4811,2494,9,8,1,10,4,854,3,Matches,9,Alemão,br BRA,DF,Portimonense,20,2002,26.3,7,0,0,35,13,3,0,30,34,1,2,0,115,47,32,59.5,Matches
