Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J1,Rennes,Marseille,1–0,"28,360",Roazhon Park,Jérémie Pignard,2025-08-15,https://fbref.com/en/matches/fbd5fc84/Rennes-Marseille-August-15-2025-Ligue-1
J1,Lens,Lyon,0–1,"38,137",Stade Bollaert-Delelis,Romain Lissorgue,2025-08-16,https://fbref.com/en/matches/5959d3ad/Lens-Lyon-August-16-2025-Ligue-1
J1,Monaco,Le Havre,3–1,"11,734",Stade Louis II,Ruddy Buquet,2025-08-16,https://fbref.com/en/matches/772d8629/Monaco-Le-Havre-August-16-2025-Ligue-1
J1,Nice,Toulouse,0–1,"23,212",Allianz Riviera,Thomas Léonard,2025-08-16,https://fbref.com/en/matches/086666a1/Nice-Toulouse-August-16-2025-Ligue-1
J1,Brest,Lille,3–3,"14,840",Stade Francis-Le Blé,Clément Turpin,2025-08-17,https://fbref.com/en/matches/d26fb352/Brest-Lille-August-17-2025-Ligue-1
J1,Angers,Paris FC,1–0,"12,168",Stade Raymond Kopa,François Letexier,2025-08-17,https://fbref.com/en/matches/c69996e3/Angers-Paris-FC-August-17-2025-Ligue-1
J1,Metz,Strasbourg,0–1,"25,009",Stade Saint-Symphorien,Mathieu Vernice,2025-08-17,https://fbref.com/en/matches/df64d32a/Metz-Strasbourg-August-17-2025-Ligue-1
J1,Auxerre,Lorient,1–0,"16,090",Stade de l'Abbé Deschamps,Abdelatif Kherradji,2025-08-17,https://fbref.com/en/matches/460d3465/Auxerre-Lorient-August-17-2025-Ligue-1
J1,Nantes,Paris S-G,0–1,"34,053",Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,2025-08-17,https://fbref.com/en/matches/8ed2fa41/Nantes-Paris-Saint-Germain-August-17-2025-Ligue-1
J2,Paris S-G,Angers,1–0,"47,401",Parc des Princes,Hakim Ben El Hadj Salem,2025-08-22,https://fbref.com/en/matches/d1b5836d/Paris-Saint-Germain-Angers-August-22-2025-Ligue-1
J2,Marseille,Paris FC,5–2,"64,074",Orange Vélodrome,Marc Bollengier,2025-08-23,https://fbref.com/en/matches/7c56af85/Marseille-Paris-FC-August-23-2025-Ligue-1
J2,Nice,Auxerre,3–1,"22,175",Allianz Riviera,Jeremy Stinat,2025-08-23,https://fbref.com/en/matches/1a63326e/Nice-Auxerre-August-23-2025-Ligue-1
J2,Lyon,Metz,3–0,"49,853",Groupama Stadium,Eric Wattellier,2025-08-23,https://fbref.com/en/matches/6df797c8/Lyon-Metz-August-23-2025-Ligue-1
J2,Lorient,Rennes,4–0,"12,343",Stade Yves Allainmat,Jérôme Brisard,2025-08-24,https://fbref.com/en/matches/c085ae64/Lorient-Rennes-August-24-2025-Ligue-1
J2,Toulouse,Brest,2–0,"23,158",Stadium de Toulouse,Benoît Millot,2025-08-24,https://fbref.com/en/matches/d9a23dcd/Toulouse-Brest-August-24-2025-Ligue-1
J2,Le Havre,Lens,1–2,"19,375",Stade Océane,Guillaume Paradis,2025-08-24,https://fbref.com/en/matches/ecb4ebba/Le-Havre-Lens-August-24-2025-Ligue-1
