Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 0_level_0,Unnamed: 1_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 17_level_0,Unnamed: 18_level_0,Expected,Expected,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
Freiburg,23,27.0,53.9,10,110,930,10.3,21,13,34,19,2,2,11,0,17.3,15.7,11.6,27.3,178,379,2.03,1.26,3.29,1.84,3.1,1.67,1.12,2.79,1.52,2.64,Freiburg,1,10,10,930,10.3,14,1.35,37,23,62.2,6,1,3,4,40.0,0,0,0,0,,Freiburg,1,10.3,14,0,0,2,0,13.7,0.37,-0.3,-0.03,59,169,34.9,427,42,30.9,32.3,80,46.3,40.3,109,6,5.5,5,0.48,11.6,Freiburg,23,10.3,21,157,53,33.8,15.19,5.13,0.12,0.36,16.3,1,2,2,17.3,15.7,0.1,3.7,3.3,Freiburg,23,10.3,4578,5637,81.2,80646,27716,1986,2240,88.7,2067,2343,88.2,399,776,51.4,13,11.6,8.2,1.4,113,322,76,26,379,Freiburg,23,10.3,5637,5157,472,122,12,21,208,196,49,19,21,0,4578,8,80,Freiburg,23,10.3,268,25.94,193,26,8,27,7,7,34,3.29,21,1,4,6,2,0,Freiburg,23,10.3,159,102,61,77,21,66,131,50.4,65,98,22,76,76,235,160,7,Freiburg,23,53.9,10.3,6640,646,2113,3127,1450,212,6638,116,57,49.1,46,39.7,3946,22205,10966,178,150,44,129,69,4510,376,Freiburg,23,10.3,11,0,0,105,105,8,208,76,102,1,0,0,473,151,158,48.9
Galatasaray,17,28.9,56.5,2,22,180,2.0,4,3,7,4,0,0,5,2,2.2,2.2,1.9,4.1,36,72,2.0,1.5,3.5,2.0,3.5,1.1,0.93,2.03,1.1,2.03,Galatasaray,1,2,2,180,2.0,6,3.0,12,6,50.0,1,0,1,0,0.0,0,0,0,0,,Galatasaray,1,2.0,6,0,0,0,0,6.4,0.53,0.4,0.18,13,50,26.0,91,11,44.0,36.5,21,47.6,40.4,22,2,9.1,6,3.0,15.4,Galatasaray,17,2.0,4,26,7,26.9,13.0,3.5,0.15,0.57,19.5,1,0,0,2.2,2.2,0.09,1.8,1.8,Galatasaray,17,2.0,763,983,77.6,14387,5362,300,345,87.0,390,454,85.9,73,160,45.6,3,1.9,1.7,1.1,22,55,12,3,72,Galatasaray,17,2.0,983,872,105,27,3,3,34,42,7,3,3,0,763,6,16,Galatasaray,17,2.0,45,22.5,31,4,1,2,4,3,6,3.0,5,0,0,1,0,0,Galatasaray,17,2.0,25,16,15,7,3,13,26,50.0,13,15,2,13,20,45,31,2,Galatasaray,17,56.5,2.0,1181,173,491,478,220,34,1181,23,12,52.2,10,43.5,642,3418,1702,36,22,10,38,12,755,70,Galatasaray,17,2.0,5,2,0,18,24,6,34,20,16,0,0,0,94,20,28,41.7
Häcken,21,27.0,50.7,6,66,540,6.0,2,2,4,2,0,0,5,0,7.4,7.4,5.4,12.8,108,289,0.33,0.33,0.67,0.33,0.67,1.23,0.9,2.13,1.23,2.13,Häcken,1,6,6,540,6.0,17,2.83,34,17,50.0,0,0,6,0,0.0,0,0,0,0,,Häcken,1,6.0,17,0,1,2,0,13.0,0.39,-4.0,-0.66,19,42,45.2,135,30,27.4,28.1,49,10.2,21.6,55,1,1.8,10,1.67,21.7,Häcken,21,6.0,2,79,29,36.7,13.17,4.83,0.03,0.07,19.0,3,0,0,7.4,7.4,0.1,-5.4,-5.4,Häcken,21,6.0,2696,3239,83.2,48519,16401,1224,1357,90.2,1068,1237,86.3,335,487,68.8,2,5.4,5.3,-3.4,63,301,54,12,289,Häcken,21,6.0,3239,2973,260,70,8,44,100,93,26,21,1,0,2696,6,57,Häcken,21,6.0,134,22.33,106,6,10,5,4,3,3,0.5,1,0,1,1,0,0,Häcken,21,6.0,88,58,38,33,17,54,109,49.5,55,67,19,48,52,140,66,4,Häcken,21,50.7,6.0,3843,383,1034,1817,1029,125,3843,120,67,55.8,48,40.0,2224,11561,5917,108,89,25,98,55,2667,287,Häcken,21,6.0,5,0,0,62,57,6,100,52,58,0,0,0,336,32,47,40.5
LASK,22,26.1,44.8,6,66,540,6.0,6,4,10,5,1,1,16,0,7.5,6.7,5.0,11.8,54,203,1.0,0.67,1.67,0.83,1.5,1.24,0.84,2.08,1.12,1.96,LASK,1,6,6,540,6.0,12,2.0,28,16,67.9,1,0,5,1,16.7,3,3,0,0,0.0,LASK,1,6.0,12,3,0,0,0,12.0,0.32,0.0,0.0,22,87,25.3,134,18,37.3,33.1,63,58.7,45.3,77,2,2.6,9,1.5,13.9,LASK,22,6.0,6,56,18,32.1,9.33,3.0,0.09,0.28,16.3,0,1,1,7.5,6.7,0.12,-1.5,-1.7,LASK,22,6.0,1826,2584,70.7,33408,13475,783,967,81.0,781,1009,77.4,216,449,48.1,4,5.0,5.4,-1.0,45,137,46,13,203,LASK,22,6.0,2584,2206,356,83,10,23,85,169,23,13,6,0,1826,22,73,LASK,22,6.0,99,16.5,66,12,5,9,4,3,10,1.67,5,2,0,3,0,0,LASK,22,6.0,151,92,79,53,19,74,137,54.0,63,87,18,69,60,211,145,2,LASK,22,44.8,6.0,3376,439,1193,1495,720,116,3375,102,38,37.3,54,52.9,1616,8379,3531,54,47,13,94,54,1808,203,LASK,22,6.0,16,0,0,83,71,22,85,60,92,0,3,0,320,89,93,48.9
Lens,18,26.0,54.0,2,22,210,2.3,2,0,2,2,0,0,9,0,1.4,1.4,1.1,2.5,34,95,0.86,0.0,0.86,0.86,0.86,0.6,0.46,1.05,0.6,1.05,Lens,1,2,2,210,2.3,3,1.29,12,9,75.0,0,1,1,1,50.0,0,0,0,0,,Lens,1,2.3,3,0,0,0,0,3.5,0.29,0.5,0.22,8,21,38.1,61,18,21.3,28.5,14,57.1,40.4,40,3,7.5,0,0.0,8.8,Lens,18,2.3,2,24,8,33.3,10.29,3.43,0.08,0.25,16.9,0,0,0,1.4,1.4,0.06,0.6,0.6,Lens,18,2.3,960,1181,81.3,16349,6051,430,492,87.4,401,454,88.3,88,158,55.7,0,1.1,1.4,-1.1,20,91,17,1,95,Lens,18,2.3,1181,1068,110,29,1,3,43,48,13,3,8,0,960,3,21,Lens,18,2.3,44,18.86,31,6,3,3,1,0,2,0.86,1,0,0,0,1,0,Lens,18,2.3,31,17,17,11,3,14,28,50.0,14,31,13,18,21,52,51,2,Lens,18,54.0,2.3,1428,133,373,731,341,41,1428,25,10,40.0,14,56.0,945,4796,2445,34,27,7,44,23,944,95,Lens,18,2.3,9,0,0,29,29,3,43,21,17,0,0,0,96,38,36,51.4
Leverkusen,24,24.8,61.5,13,143,1170,13.0,29,25,54,28,1,1,23,0,26.5,25.8,20.6,46.4,338,620,2.23,1.92,4.15,2.15,4.08,2.04,1.59,3.63,1.98,3.57,Leverkusen,2,13,13,1170,13.0,13,1.0,56,43,82.1,9,3,1,5,38.5,3,3,0,0,0.0,Leverkusen,2,13.0,13,3,0,1,0,17.9,0.27,4.9,0.38,32,76,42.1,344,70,16.6,25.3,76,25.0,27.6,130,9,6.9,15,1.15,10.0,Leverkusen,24,13.0,29,241,84,34.9,18.54,6.46,0.12,0.33,17.8,5,1,1,26.5,25.8,0.11,2.5,2.2,Leverkusen,24,13.0,7532,8601,87.6,114039,36894,4078,4375,93.2,2663,2950,90.3,452,735,61.5,25,20.6,18.9,4.4,196,492,158,28,620,Leverkusen,24,13.0,8601,8029,551,155,22,26,220,220,75,29,25,0,7532,21,103,Leverkusen,24,13.0,434,33.38,352,26,15,28,8,5,49,3.77,42,1,2,3,0,1,Leverkusen,24,13.0,192,122,83,76,33,78,178,43.8,100,128,32,96,87,279,179,5,Leverkusen,24,61.5,13.0,9956,818,2528,4753,2758,428,9955,225,97,43.1,116,51.6,6825,37170,19501,338,284,92,188,86,7467,616,Leverkusen,24,13.0,23,0,0,137,132,21,220,87,122,0,3,0,605,137,134,50.6
Liverpool,31,24.8,68.1,10,110,900,10.0,28,22,50,24,4,4,8,0,23.3,20.2,16.2,36.3,209,491,2.8,2.2,5.0,2.4,4.6,2.33,1.62,3.95,2.02,3.63,Liverpool,2,10,10,900,10.0,12,1.2,36,25,66.7,7,0,3,3,30.0,0,0,0,0,,Liverpool,2,10.0,12,0,0,1,1,11.1,0.31,0.1,0.01,38,107,35.5,460,66,21.3,24.9,54,16.7,25.4,102,10,9.8,16,1.6,15.3,Liverpool,31,10.0,28,167,67,40.1,16.7,6.7,0.14,0.36,18.0,3,4,4,23.3,20.2,0.13,4.7,3.8,Liverpool,31,10.0,5938,6944,85.5,102885,34985,2733,2992,91.3,2583,2859,90.3,498,826,60.3,22,16.2,15.3,5.8,131,419,127,17,491,Liverpool,31,10.0,6944,6425,501,148,29,31,153,225,52,18,26,0,5938,18,86,Liverpool,31,10.0,292,29.2,215,17,19,18,14,9,44,4.4,29,1,4,4,3,3,Liverpool,31,10.0,159,100,63,65,31,80,165,48.5,85,121,17,104,86,245,130,7,Liverpool,31,68.1,10.0,8126,620,2235,4112,1843,309,8122,235,109,46.4,103,43.8,5525,26483,12443,209,169,57,188,118,5875,489,Liverpool,31,10.0,8,0,0,95,111,18,153,86,100,3,0,1,519,130,109,54.4
Maccabi Haifa,24,27.5,38.7,6,66,540,6.0,3,3,6,3,0,0,21,0,5.6,5.6,4.7,10.4,69,114,0.5,0.5,1.0,0.5,1.0,0.94,0.79,1.73,0.94,1.73,Maccabi Haifa,2,6,6,540,6.0,9,1.5,35,25,74.3,1,2,3,2,33.3,1,0,1,0,100.0,Maccabi Haifa,2,6.0,9,0,1,2,0,8.9,0.23,-0.1,-0.01,31,96,32.3,166,26,43.4,34.4,61,39.3,35.0,117,4,3.4,4,0.67,14.8,Maccabi Haifa,24,6.0,3,52,16,30.8,8.67,2.67,0.06,0.19,17.4,1,0,0,5.6,5.6,0.11,-2.6,-2.6,Maccabi Haifa,24,6.0,1807,2304,78.4,34471,12213,735,825,89.1,795,902,88.1,238,457,52.1,3,4.7,3.8,-1.7,41,83,21,8,114,Maccabi Haifa,24,6.0,2304,2028,260,74,14,26,61,86,24,7,8,0,1807,16,36,Maccabi Haifa,24,6.0,87,14.5,62,6,6,3,4,6,6,1.0,4,1,0,0,1,0,Maccabi Haifa,24,6.0,106,65,59,40,7,50,117,42.7,67,73,29,44,50,156,175,4,Maccabi Haifa,24,38.7,6.0,2958,555,1468,1101,418,50,2958,73,33,45.2,35,47.9,1736,8989,4473,69,53,14,83,40,1793,113,Maccabi Haifa,24,6.0,21,0,0,81,67,16,61,50,65,0,1,0,289,54,61,47.0
Marseille,27,27.4,48.6,14,154,1290,14.3,26,19,45,21,5,5,24,0,23.5,19.6,16.6,36.2,215,572,1.81,1.33,3.14,1.47,2.79,1.64,1.16,2.8,1.37,2.52,Marseille,2,14,14,1290,14.3,22,1.53,64,42,68.8,6,4,4,3,21.4,2,2,0,0,0.0,Marseille,2,14.3,22,2,0,1,0,22.1,0.32,0.1,0.01,69,222,31.1,466,48,36.5,34.4,99,52.5,41.1,157,11,7.0,11,0.77,12.1,Marseille,27,14.3,26,185,64,34.6,12.91,4.47,0.11,0.33,17.7,7,5,5,23.5,19.6,0.11,2.5,1.4,Marseille,27,14.3,5430,6738,80.6,97529,34968,2304,2588,89.0,2332,2686,86.8,591,1108,53.3,19,16.6,14.4,2.4,143,467,119,21,572,Marseille,27,14.3,6738,6000,711,217,24,37,245,284,75,19,45,0,5430,27,100,Marseille,27,14.3,328,22.88,231,29,23,17,22,6,48,3.35,35,2,3,0,7,1,Marseille,27,14.3,220,148,119,76,25,110,199,55.3,89,158,41,117,147,367,229,4,Marseille,27,48.6,14.3,8182,821,2564,3793,1914,302,8177,227,112,49.3,99,43.6,5838,32279,14620,215,165,55,196,92,5365,569,Marseille,27,14.3,24,0,0,148,199,27,245,147,148,5,2,0,618,148,131,53.0
Milan,22,26.5,57.5,6,66,540,6.0,13,11,24,13,0,0,16,0,11.4,11.4,8.6,19.9,139,264,2.17,1.83,4.0,2.17,4.0,1.89,1.43,3.32,1.89,3.32,Milan,2,6,6,540,6.0,9,1.5,22,13,68.2,3,0,3,1,16.7,2,2,0,0,0.0,Milan,2,6.0,9,2,0,2,0,8.0,0.29,-1.0,-0.17,10,32,31.3,143,25,16.8,32.2,45,17.8,23.9,79,6,7.6,4,0.67,,Milan,22,6.0,13,104,35,33.7,17.33,5.83,0.13,0.37,16.4,3,0,0,11.4,11.4,0.11,1.6,1.6,Milan,22,6.0,2895,3314,87.4,51595,14926,1158,1289,89.8,1412,1534,92.0,253,372,68.0,11,8.6,7.5,2.4,82,203,56,17,264,Milan,22,6.0,3314,3065,245,50,4,12,123,92,43,19,12,0,2895,4,36,Milan,22,6.0,186,31.0,128,17,15,18,7,1,21,3.5,15,2,0,4,0,0,Milan,22,6.0,74,44,33,31,10,31,57,54.4,26,46,17,29,28,102,92,2,Milan,22,57.5,6.0,3853,328,999,1907,987,151,3853,115,65,56.5,45,39.1,2962,16989,8871,139,133,35,62,29,2861,259,Milan,22,6.0,16,0,0,72,52,4,123,28,44,0,2,0,186,75,53,58.6
Molde,23,26.3,42.8,6,66,540,6.0,12,11,23,12,0,0,10,0,8.5,8.5,6.6,15.1,101,193,2.0,1.83,3.83,2.0,3.83,1.42,1.09,2.51,1.42,2.51,Molde,2,6,6,540,6.0,12,2.0,35,24,65.7,2,1,3,0,0.0,0,0,0,0,,Molde,2,6.0,12,0,0,4,1,9.1,0.27,-1.9,-0.32,20,60,33.3,146,32,26.7,30.1,50,42.0,36.6,70,5,7.1,8,1.33,12.8,Molde,23,6.0,12,81,33,40.7,13.5,5.5,0.15,0.36,17.0,3,0,0,8.5,8.5,0.11,3.5,3.5,Molde,23,6.0,2172,2758,78.8,37334,14153,975,1123,86.8,921,1071,86.0,193,367,52.6,11,6.6,6.1,4.4,59,137,60,16,193,Molde,23,6.0,2758,2481,271,67,3,21,77,112,24,12,11,0,2172,6,72,Molde,23,6.0,138,23.0,102,12,8,11,4,1,24,4.0,15,4,0,3,1,1,Molde,23,6.0,89,58,46,33,10,49,102,48.0,53,65,18,47,57,146,124,4,Molde,23,42.8,6.0,3411,385,1173,1486,782,157,3411,102,53,52.0,42,41.2,1741,9611,4724,101,55,22,78,40,2152,192,Molde,23,6.0,10,0,0,61,59,6,77,57,58,0,0,1,308,76,53,58.9
Olympiacos,23,27.8,49.3,6,66,540,6.0,10,9,19,10,0,0,15,1,7.7,7.7,6.5,14.2,110,188,1.67,1.5,3.17,1.67,3.17,1.28,1.08,2.36,1.28,2.36,Olympiacos,1,6,6,540,6.0,14,2.33,28,14,53.6,2,1,3,0,0.0,1,1,0,0,0.0,Olympiacos,1,6.0,14,1,0,2,0,10.2,0.33,-3.8,-0.63,22,93,23.7,123,17,44.7,39.0,53,71.7,51.0,60,6,10.0,7,1.17,17.1,Olympiacos,23,6.0,10,82,23,28.0,13.67,3.83,0.12,0.43,17.5,1,0,0,7.7,7.7,0.1,2.3,2.3,Olympiacos,23,6.0,2236,2859,78.2,39363,13053,1018,1154,88.2,908,1070,84.9,235,460,51.1,9,6.5,5.4,2.5,66,168,46,10,188,Olympiacos,23,6.0,2859,2557,289,81,9,39,107,109,26,9,11,0,2236,13,52,Olympiacos,23,6.0,140,23.33,103,11,10,10,3,3,19,3.17,16,1,0,1,0,1,Olympiacos,23,6.0,84,52,33,41,10,41,76,53.9,35,72,16,56,59,143,98,3,Olympiacos,23,49.3,6.0,3474,295,987,1669,867,133,3474,112,58,51.8,42,37.5,2117,11833,5570,110,86,38,87,37,2212,185,Olympiacos,23,6.0,15,1,0,49,75,13,107,59,52,0,1,0,320,92,110,45.5
Panathinaikos,20,29.3,53.8,6,66,540,6.0,7,4,11,5,2,3,10,0,9.5,7.1,6.0,13.1,131,283,1.17,0.67,1.83,0.83,1.5,1.58,1.01,2.59,1.18,2.18,Panathinaikos,2,6,6,540,6.0,10,1.67,29,19,69.0,1,1,4,2,33.3,1,1,0,0,0.0,Panathinaikos,2,6.0,10,1,1,0,0,10.8,0.36,0.8,0.14,22,70,31.4,162,24,38.9,39.2,20,35.0,37.9,56,5,8.9,9,1.5,21.0,Panathinaikos,20,6.0,7,79,18,22.8,13.17,3.0,0.06,0.28,15.4,3,2,3,9.5,7.1,0.09,-2.5,-2.1,Panathinaikos,20,6.0,2557,3121,81.9,46500,15114,1085,1214,89.4,1127,1290,87.4,274,449,61.0,4,6.0,7.3,-2.0,63,227,49,15,283,Panathinaikos,20,6.0,3121,2835,274,76,9,25,134,125,37,15,13,0,2557,12,64,Panathinaikos,20,6.0,148,24.67,102,18,8,6,12,2,12,2.0,7,1,0,2,2,0,Panathinaikos,20,6.0,99,45,42,41,16,32,71,45.1,39,61,14,47,38,137,60,3,Panathinaikos,20,53.8,6.0,3681,280,857,1869,993,134,3678,88,46,52.3,38,43.2,2410,12973,6802,131,95,29,95,47,2525,282,Panathinaikos,20,6.0,10,0,0,68,78,12,134,38,45,3,1,0,320,64,63,50.4
Qarabağ,21,27.9,42.2,10,110,930,10.3,17,10,27,15,2,2,27,3,12.7,11.2,9.0,20.1,187,309,1.65,0.97,2.61,1.45,2.42,1.23,0.87,2.1,1.08,1.95,Qarabağ,2,10,10,930,10.3,19,1.84,59,41,72.9,4,2,4,2,20.0,3,3,0,0,0.0,Qarabağ,2,10.3,19,3,0,2,1,17.6,0.25,-0.4,-0.04,60,200,30.0,295,36,45.1,75.5,104,64.4,46.0,174,12,6.9,3,0.29,,Qarabağ,21,10.3,17,106,38,35.8,10.26,3.68,0.14,0.39,17.8,1,2,2,12.7,11.2,0.11,4.3,3.8,Qarabağ,21,10.3,3278,4220,77.7,58702,22225,1462,1647,88.8,1343,1559,86.1,367,744,49.3,10,9.0,7.3,1.0,83,252,70,12,309,Qarabağ,21,10.3,4220,3727,474,131,5,23,129,170,39,13,13,0,3278,19,83,Qarabağ,21,10.3,188,18.19,139,19,12,7,6,5,29,2.81,18,1,5,1,3,1,Qarabağ,21,10.3,176,114,89,66,21,86,179,48.0,93,125,36,89,105,281,213,4,Qarabağ,21,42.2,10.3,5382,717,1982,2332,1155,219,5380,192,92,47.9,80,41.7,2756,16179,8262,187,117,73,177,84,3250,306,Qarabağ,21,10.3,27,3,1,117,119,19,129,105,114,2,3,1,527,105,128,45.1
Raków,20,26.8,49.2,6,66,540,6.0,3,2,5,3,0,0,9,1,7.9,7.9,6.0,13.9,106,235,0.5,0.33,0.83,0.5,0.83,1.32,1.0,2.32,1.32,2.32,Raków,1,6,6,540,6.0,10,1.67,35,25,77.1,1,1,4,1,16.7,2,2,0,0,0.0,Raków,1,6.0,10,2,0,2,0,12.8,0.31,2.8,0.47,25,89,28.1,181,21,28.7,30.4,62,59.7,43.7,89,3,3.4,18,3.0,20.3,Raków,20,6.0,3,61,13,21.3,10.17,2.17,0.05,0.23,15.3,1,0,0,7.9,7.9,0.14,-4.9,-4.9,Raków,20,6.0,2187,2848,76.8,40324,13511,938,1081,86.8,934,1129,82.7,269,493,54.6,2,6.0,5.3,-4.0,48,149,46,15,235,Raków,20,6.0,2848,2530,309,81,11,23,111,129,21,12,4,2,2187,9,63,Raków,20,6.0,106,17.67,81,5,7,6,5,2,4,0.67,1,0,1,2,0,0,Raków,20,6.0,81,54,44,31,6,40,93,43.0,53,70,23,47,45,126,115,5,Raków,20,49.2,6.0,3529,455,1212,1579,775,103,3529,114,50,43.9,54,47.4,1927,11047,5490,106,81,17,99,54,2152,232,Raków,20,6.0,9,1,0,60,67,9,111,45,54,0,2,0,349,81,84,49.1
Rangers,25,27.5,48.9,8,88,720,8.0,10,8,18,10,0,0,19,0,9.6,9.6,6.6,16.3,126,320,1.25,1.0,2.25,1.25,2.25,1.2,0.83,2.03,1.2,2.03,Rangers,1,8,8,720,8.0,9,1.13,35,27,77.1,3,3,2,2,25.0,1,1,0,0,0.0,Rangers,1,8.0,9,1,0,1,1,9.9,0.26,1.9,0.24,31,102,30.4,192,42,35.9,35.6,73,45.2,40.4,116,5,4.3,7,0.88,14.4,Rangers,25,8.0,10,107,39,36.4,13.37,4.87,0.09,0.26,18.1,7,0,0,9.6,9.6,0.1,0.4,0.4,Rangers,25,8.0,2893,3805,76.0,54932,20794,1119,1315,85.1,1372,1623,84.5,338,664,50.9,8,6.6,6.4,1.4,78,247,66,19,320,Rangers,25,8.0,3805,3390,405,73,6,25,143,199,43,9,28,0,2893,10,90,Rangers,25,8.0,177,22.12,128,11,13,15,8,2,15,1.87,10,0,2,2,1,0,Rangers,25,8.0,145,85,72,54,19,80,163,49.1,83,107,31,76,75,220,197,1,Rangers,25,48.9,8.0,4815,555,1536,2155,1181,185,4815,186,86,46.2,91,48.9,2375,13237,6690,126,96,28,138,67,2876,317,Rangers,25,8.0,19,0,0,98,66,10,143,75,85,0,1,1,455,112,106,51.4
Rennes,25,25.2,50.9,8,88,720,8.0,16,9,25,13,3,4,18,1,13.3,10.2,8.2,18.4,168,402,2.0,1.13,3.12,1.62,2.75,1.66,1.02,2.68,1.28,2.3,Rennes,2,8,8,720,8.0,11,1.37,29,18,72.4,5,0,3,2,25.0,3,3,0,0,0.0,Rennes,2,8.0,11,3,0,1,0,12.3,0.33,1.3,0.17,28,73,38.4,223,32,22.9,35.0,51,43.1,39.8,82,5,6.1,6,0.75,28.0,Rennes,25,8.0,16,125,41,32.8,15.62,5.12,0.1,0.32,18.6,5,3,4,13.3,10.2,0.08,2.7,2.8,Rennes,25,8.0,3365,4025,83.6,62129,21882,1267,1435,88.3,1695,1896,89.4,316,529,59.7,9,8.2,7.5,0.8,102,306,70,20,402,Rennes,25,8.0,4025,3668,350,106,10,17,168,128,46,22,14,0,3365,7,61,Rennes,25,8.0,229,28.62,169,15,10,19,13,3,25,3.12,14,2,1,2,6,0,Rennes,25,8.0,106,68,36,49,21,59,119,49.6,60,87,26,61,63,169,95,0,Rennes,25,50.9,8.0,4808,422,1329,2164,1363,204,4804,134,66,49.3,55,41.0,3579,22238,10166,168,151,51,128,65,3324,396,Rennes,25,8.0,18,1,0,95,91,7,168,63,68,3,3,0,364,74,76,49.3
Roma,29,27.3,50.0,14,154,1290,14.3,22,17,39,20,2,2,28,1,20.0,18.5,15.0,33.4,237,474,1.53,1.19,2.72,1.4,2.58,1.39,1.04,2.44,1.29,2.33,Roma,1,14,14,1290,14.3,12,0.84,65,54,81.5,7,4,3,5,35.7,0,0,0,0,,Roma,1,14.3,12,0,0,2,1,14.6,0.24,3.6,0.25,50,159,31.4,358,61,31.0,32.3,124,38.7,35.6,205,16,7.8,8,0.56,11.9,Roma,29,14.3,22,160,56,35.0,11.16,3.91,0.13,0.36,16.9,7,2,2,20.0,18.5,0.12,2.0,1.5,Roma,29,14.3,6021,7283,82.7,108287,36223,2620,2952,88.8,2666,3015,88.4,606,1006,60.2,17,15.0,17.3,2.0,127,359,111,22,474,Roma,29,14.3,7283,6621,633,184,30,46,172,253,45,18,25,0,6021,29,121,Roma,29,14.3,292,20.37,226,21,12,16,12,5,41,2.86,29,3,3,4,1,1,Roma,29,14.3,219,132,128,70,21,115,223,51.6,108,165,62,103,127,346,269,4,Roma,29,50.0,14.3,8689,1054,3047,3995,1725,280,8687,167,71,42.5,81,48.5,6048,34119,16168,237,244,58,168,107,5947,470,Roma,29,14.3,28,1,0,149,177,29,172,127,132,1,0,1,629,164,141,53.8
Servette FC,21,27.1,47.8,6,66,540,6.0,4,2,6,3,1,1,12,0,6.1,5.3,3.3,8.6,106,265,0.67,0.33,1.0,0.5,0.83,1.01,0.55,1.56,0.88,1.43,Servette FC,1,6,6,540,6.0,13,2.17,24,12,45.8,1,2,3,0,0.0,0,0,0,0,,Servette FC,1,6.0,13,0,0,3,1,9.7,0.41,-2.3,-0.38,46,114,40.4,177,23,49.2,37.7,47,57.4,46.3,54,5,9.3,6,1.0,16.0,Servette FC,21,6.0,4,81,23,28.4,13.5,3.83,0.04,0.13,21.8,4,1,1,6.1,5.3,0.07,-2.1,-2.3,Servette FC,21,6.0,2116,2762,76.6,40196,14823,829,976,84.9,906,1081,83.8,298,528,56.4,2,3.3,3.7,-1.3,57,228,44,10,265,Servette FC,21,6.0,2762,2427,330,87,2,8,132,141,36,13,21,0,2116,5,52,Servette FC,21,6.0,138,23.0,101,12,7,3,8,7,6,1.0,2,0,2,1,1,0,Servette FC,21,6.0,110,64,35,53,22,60,88,68.2,28,79,19,60,59,169,74,2,Servette FC,21,47.8,6.0,3417,260,874,1631,945,97,3416,111,37,33.3,63,56.8,2005,12433,6220,106,92,13,78,44,2101,263,Servette FC,21,6.0,12,0,0,85,81,5,132,59,64,1,0,1,306,81,93,46.6
