Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 0_level_0,Unnamed: 1_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 17_level_0,Unnamed: 18_level_0,Expected,Expected,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Squad,# Pl,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Squad,# Pl,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Squad,# Pl,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Squad,# Pl,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Squad,# Pl,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Squad,# Pl,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Squad,# Pl,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Squad,# Pl,Poss,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Squad,# Pl,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Antwerp,20,24.5,43.2,6,66,540,6.0,6,4,10,6,0,1,15,2,6.2,5.4,4.0,9.5,79,188,1.0,0.67,1.67,1.0,1.67,1.03,0.67,1.7,0.91,1.58,Antwerp,2,6,6,540,6.0,17,2.83,36,20,55.6,1,0,5,0,0.0,1,1,0,0,0.0,Antwerp,2,6.0,17,1,1,2,1,12.4,0.33,-3.6,-0.59,40,111,36.0,230,30,41.7,41.7,42,35.7,33.2,68,9,13.2,3,0.5,13.8,Antwerp,20,6.0,6,55,21,38.2,9.17,3.5,0.11,0.29,17.0,1,0,1,6.2,5.4,0.1,-0.2,0.6,Antwerp,20,6.0,2106,2623,80.3,39400,14156,860,960,89.6,923,1049,88.0,267,464,57.5,4,4.0,4.2,0.0,37,145,39,8,188,Antwerp,20,6.0,2623,2362,249,56,6,11,98,103,25,9,11,0,2106,12,60,Antwerp,20,6.0,99,16.5,74,9,6,4,3,3,8,1.33,5,0,1,1,0,1,Antwerp,20,6.0,99,56,49,38,12,53,118,44.9,65,82,26,56,46,145,111,5,Antwerp,20,43.2,6.0,3278,494,1266,1360,681,97,3277,105,56,53.3,41,39.0,2083,10082,4855,79,66,18,92,59,2081,186,Antwerp,20,6.0,15,2,1,58,43,12,98,46,56,0,1,1,283,47,72,39.5
Arsenal,23,25.2,56.5,10,110,930,10.3,19,16,35,18,1,1,13,0,13.4,12.7,10.5,23.1,196,449,1.84,1.55,3.39,1.74,3.29,1.3,1.01,2.32,1.23,2.24,Arsenal,2,10,10,930,10.3,8,0.77,28,20,75.0,5,2,3,4,40.0,1,1,0,0,0.0,Arsenal,2,10.3,8,1,0,1,0,7.2,0.22,-0.8,-0.08,43,109,39.4,273,47,33.3,25.2,63,28.6,28.4,99,14,14.1,16,1.55,15.0,Arsenal,23,10.3,19,120,42,35.0,11.61,4.06,0.15,0.43,15.1,1,1,1,13.4,12.7,0.11,5.6,5.3,Arsenal,23,10.3,4853,5688,85.3,77778,25361,2462,2692,91.5,1950,2157,90.4,290,532,54.5,16,10.5,10.5,5.5,99,351,83,9,449,Arsenal,23,10.3,5688,5225,448,127,12,32,126,191,48,36,7,1,4853,15,81,Arsenal,23,10.3,217,21.0,156,22,17,9,9,4,33,3.19,27,0,4,2,0,0,Arsenal,23,10.3,142,77,34,73,35,67,150,44.7,83,100,21,79,69,211,127,1,Arsenal,23,56.5,10.3,6715,520,1725,3356,1691,269,6714,205,95,46.3,93,45.4,4466,23342,11399,196,143,64,172,99,4800,442,Arsenal,23,10.3,13,0,0,130,109,15,126,69,77,0,1,0,435,120,96,55.6
Atlético Madrid,22,29.4,49.1,10,110,930,10.3,20,11,31,20,0,1,25,1,16.7,15.7,12.0,27.7,171,413,1.94,1.06,3.0,1.94,3.0,1.61,1.16,2.77,1.52,2.68,Atlético Madrid,1,10,10,930,10.3,13,1.26,49,37,73.5,6,2,2,2,20.0,0,0,0,0,,Atlético Madrid,1,10.3,13,0,0,2,1,11.8,0.25,-0.2,-0.02,34,99,34.3,207,46,32.9,33.5,71,43.7,36.8,140,11,7.9,3,0.29,9.9,Atlético Madrid,22,10.3,20,136,52,38.2,13.16,5.03,0.15,0.38,16.4,2,0,1,16.7,15.7,0.12,3.3,4.3,Atlético Madrid,22,10.3,5106,6091,83.8,85001,28135,2562,2781,92.1,1969,2263,87.0,437,749,58.3,11,12.0,10.3,-1.0,107,355,102,22,413,Atlético Madrid,22,10.3,6091,5675,402,92,16,62,173,167,49,16,18,1,5106,14,96,Atlético Madrid,22,10.3,251,24.29,203,14,12,11,8,3,29,2.81,21,1,1,6,0,0,Atlético Madrid,22,10.3,142,98,83,39,20,80,175,45.7,95,154,39,115,85,227,210,4,Atlético Madrid,22,49.1,10.3,7187,685,2364,3224,1642,272,7186,146,67,45.9,70,47.9,4057,17966,9189,171,137,56,127,52,5079,412,Atlético Madrid,22,10.3,25,1,1,115,85,14,173,85,98,1,0,1,500,86,118,42.2
Barcelona,25,26.5,54.2,10,110,900,10.0,19,18,37,19,0,0,30,2,16.9,16.9,14.7,31.6,228,476,1.9,1.8,3.7,1.9,3.7,1.69,1.47,3.16,1.69,3.16,Barcelona,2,10,10,900,10.0,14,1.4,41,27,68.3,6,1,3,2,20.0,1,1,0,0,0.0,Barcelona,2,10.0,14,1,0,1,0,13.6,0.33,-0.4,-0.04,41,89,46.1,302,36,24.8,24.3,62,22.6,28.7,109,5,4.6,14,1.4,11.7,Barcelona,25,10.0,19,158,55,34.8,15.8,5.5,0.12,0.35,17.0,5,0,0,16.9,16.9,0.11,2.1,2.1,Barcelona,25,10.0,4822,5686,84.8,87258,27841,2078,2305,90.2,2195,2449,89.6,483,725,66.6,18,14.7,14.2,3.3,117,405,89,13,476,Barcelona,25,10.0,5686,5226,449,143,15,52,177,165,55,21,15,0,4822,11,89,Barcelona,25,10.0,273,27.3,203,17,20,21,7,5,34,3.4,26,2,2,3,1,0,Barcelona,25,10.0,161,110,61,68,32,76,156,48.7,80,118,34,84,76,237,168,5,Barcelona,25,54.2,10.0,6761,642,1849,3067,1904,290,6761,241,119,49.4,87,36.1,4343,22464,11925,228,168,74,143,90,4780,472,Barcelona,25,10.0,30,2,1,104,115,11,177,76,110,0,1,0,464,120,97,55.3
Bayern Munich,23,27.6,54.4,12,132,1080,12.0,21,16,37,18,3,3,15,1,19.0,16.7,14.4,31.0,293,559,1.75,1.33,3.08,1.5,2.83,1.58,1.2,2.78,1.39,2.59,Bayern Munich,2,12,12,1080,12.0,13,1.08,40,27,75.0,7,3,2,4,33.3,3,3,0,0,0.0,Bayern Munich,2,12.0,13,3,0,1,0,16.1,0.34,3.1,0.26,47,107,43.9,402,48,24.9,28.9,81,8.6,19.1,113,4,3.5,13,1.08,18.9,Bayern Munich,23,12.0,21,166,48,28.9,13.83,4.0,0.11,0.38,16.6,5,3,3,19.0,16.7,0.1,2.0,1.3,Bayern Munich,23,12.0,6193,7143,86.7,110977,34107,2601,2833,91.8,2939,3200,91.8,561,865,64.9,16,14.4,16.0,1.6,134,456,105,12,559,Bayern Munich,23,12.0,7143,6643,480,124,32,35,166,186,64,26,30,2,6193,20,106,Bayern Munich,23,12.0,304,25.33,222,22,17,26,11,6,37,3.08,25,2,3,4,3,0,Bayern Munich,23,12.0,195,131,100,71,24,92,212,43.4,120,144,39,105,107,302,184,3,Bayern Munich,23,54.4,12.0,8340,795,2787,3726,1916,305,8337,251,147,58.6,88,35.1,5035,28069,15012,293,202,77,167,105,6145,553,Bayern Munich,23,12.0,15,1,0,122,121,20,166,107,131,2,3,0,570,110,105,51.2
Benfica,22,26.3,49.0,6,66,540,6.0,7,4,11,7,0,0,9,2,7.8,7.8,5.3,13.2,104,210,1.17,0.67,1.83,1.17,1.83,1.31,0.89,2.19,1.31,2.19,Benfica,1,6,6,540,6.0,11,1.83,34,23,73.5,1,1,4,0,0.0,4,2,0,2,0.0,Benfica,1,6.0,11,2,0,2,0,14.6,0.37,3.6,0.6,23,58,39.7,140,24,26.4,28.5,55,38.2,35.3,72,3,4.2,6,1.0,12.1,Benfica,22,6.0,7,71,27,38.0,11.83,4.5,0.1,0.26,16.8,1,0,0,7.8,7.8,0.11,-0.8,-0.8,Benfica,22,6.0,2390,3017,79.2,40848,15142,1132,1299,87.1,924,1111,83.2,232,398,58.3,4,5.3,6.0,-1.3,50,184,38,6,210,Benfica,22,6.0,3017,2687,321,91,6,19,93,134,24,17,4,0,2390,9,62,Benfica,22,6.0,124,20.67,90,12,5,10,5,2,13,2.17,11,0,1,0,0,1,Benfica,22,6.0,129,78,70,46,13,73,145,50.3,72,74,23,51,52,181,114,2,Benfica,22,49.0,6.0,3757,435,1236,1657,902,130,3756,128,60,46.9,54,42.2,2195,11675,5191,104,91,25,77,71,2377,209,Benfica,22,6.0,9,2,0,49,75,9,93,52,78,0,4,0,340,75,88,46.0
Braga,23,27.7,53.2,6,66,540,6.0,6,6,12,6,0,1,10,1,8.3,7.5,5.6,13.1,112,276,1.0,1.0,2.0,1.0,2.0,1.38,0.93,2.32,1.25,2.19,Braga,1,6,6,540,6.0,12,2.0,32,22,62.5,1,1,4,0,0.0,0,0,0,0,,Braga,1,6.0,12,0,0,1,2,10.6,0.33,0.6,0.1,26,71,36.6,173,27,28.9,31.0,40,52.5,37.9,82,1,1.2,9,1.5,17.5,Braga,23,6.0,6,89,20,22.5,14.83,3.33,0.07,0.3,17.0,2,0,1,8.3,7.5,0.09,-2.3,-1.5,Braga,23,6.0,2848,3371,84.5,49659,16910,1315,1434,91.7,1168,1289,90.6,287,472,60.8,6,5.6,8.3,0.4,71,241,60,21,276,Braga,23,6.0,3371,3086,279,89,4,22,134,97,35,14,14,0,2848,6,49,Braga,23,6.0,160,26.67,121,13,6,10,7,3,11,1.83,8,1,0,1,0,1,Braga,23,6.0,109,61,52,42,15,56,112,50.0,56,65,19,46,45,154,95,1,Braga,23,53.2,6.0,4021,377,1101,1912,1037,162,4020,103,53,51.5,42,40.8,2590,12771,6277,112,94,24,79,53,2832,273,Braga,23,6.0,10,1,0,62,66,6,134,45,61,1,0,2,279,60,90,40.0
Celtic,23,26.3,47.2,6,66,540,6.0,5,4,9,4,1,1,16,3,4.9,4.1,3.7,7.9,72,225,0.83,0.67,1.5,0.67,1.33,0.82,0.62,1.44,0.69,1.31,Celtic,1,6,6,540,6.0,15,2.5,38,21,60.5,1,1,4,0,0.0,2,0,2,0,100.0,Celtic,1,6.0,15,0,1,2,0,13.3,0.31,-1.7,-0.28,11,30,36.7,192,36,12.0,23.8,52,13.5,22.4,84,1,1.2,1,0.17,5.9,Celtic,23,6.0,5,45,21,46.7,7.5,3.5,0.09,0.19,17.9,0,1,1,4.9,4.1,0.09,0.1,-0.1,Celtic,23,6.0,2872,3405,84.3,49021,16050,1308,1447,90.4,1325,1478,89.6,197,344,57.3,4,3.7,3.9,0.3,37,159,34,5,225,Celtic,23,6.0,3405,3085,310,93,11,10,60,122,22,8,6,1,2872,10,56,Celtic,23,6.0,82,13.67,62,6,4,6,3,1,10,1.67,7,0,1,1,1,0,Celtic,23,6.0,86,49,45,31,10,50,107,46.7,57,82,30,52,45,131,124,0,Celtic,23,47.2,6.0,4078,524,1633,1776,695,74,4077,117,45,38.5,59,50.4,2438,11234,5084,72,62,10,113,53,2851,220,Celtic,23,6.0,16,3,1,51,71,10,60,45,49,1,2,0,269,63,47,57.3
Dortmund,23,27.2,45.5,13,143,1170,13.0,17,14,31,16,1,1,23,0,17.2,16.4,12.0,28.4,245,453,1.31,1.08,2.38,1.23,2.31,1.32,0.92,2.25,1.26,2.19,Dortmund,2,13,13,1170,13.0,11,0.85,59,48,84.7,7,3,3,6,46.2,3,2,1,0,33.3,Dortmund,2,13.0,11,2,0,1,1,17.0,0.24,7.0,0.54,70,154,45.5,392,43,28.1,29.7,120,36.7,34.5,208,8,3.8,1,0.08,8.7,Dortmund,23,13.0,17,170,61,35.9,13.08,4.69,0.09,0.26,17.3,3,1,1,17.2,16.4,0.1,-0.2,-0.4,Dortmund,23,13.0,4890,6080,80.4,86729,33369,2236,2575,86.8,2037,2324,87.7,487,829,58.7,14,12.0,11.3,2.0,134,375,85,16,453,Dortmund,23,13.0,6080,5464,595,129,8,50,191,248,74,34,33,0,4890,21,140,Dortmund,23,13.0,302,23.23,217,33,20,16,12,4,31,2.38,25,2,1,1,1,1,Dortmund,23,13.0,270,156,160,93,17,155,274,56.6,119,177,50,127,116,386,295,5,Dortmund,23,45.5,13.0,7670,997,2768,3335,1664,285,7669,244,114,46.7,109,44.7,4764,26938,12953,245,157,63,207,109,4837,449,Dortmund,23,13.0,23,0,0,133,117,21,191,116,156,1,3,1,669,143,119,54.6
