Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0
16,Caíque França,br BRA,GK,Sport Recife,30-146,1995,12,12,1080,12.0,20,1.67,59,40,71.2,0,4,8,2,16.7,4,3,0,1,0.0,Matches,16,Caíque França,br BRA,GK,Sport Recife,30-146,1995,12.0,20,3,0,1,1,17.7,0.26,-1.3,-0.10,44,106,41.5,223,52,27.8,31.5,98,44.9,36.8,164,10,6.1,11,0.92,13.9,Matches
17,Daniel Fuzato,br BRA,GK,Vasco da Gama,28-115,1997,2,1,92,1.0,4,3.91,6,2,33.3,0,0,1,0,0.0,0,0,0,0,,Matches,17,Daniel Fuzato,br BRA,GK,Vasco da Gama,28-115,1997,1.0,4,0,0,0,0,2.3,0.39,-1.7,-1.64,5,15,33.3,41,0,26.8,29.7,11,36.4,32.3,21,0,0.0,0,0.00,8.0,Matches
18,Gabriel,br BRA,GK,Vitória,33-030,1992,1,1,90,1.0,2,2.00,4,2,50.0,0,0,1,0,0.0,0,0,0,0,,Matches,18,Gabriel,br BRA,GK,Vitória,33-030,1992,1.0,2,0,0,0,0,1.2,0.31,-0.8,-0.77,1,10,10.0,28,4,35.7,34.5,6,0.0,22.5,11,0,0.0,0,0.00,4.0,Matches
19,Gabriel,br BRA,GK,Sport Recife,33-030,1992,17,17,1530,17.0,26,1.53,94,68,75.5,2,7,8,3,17.6,3,3,0,0,0.0,Matches,19,Gabriel,br BRA,GK,Sport Recife,33-030,1992,17.0,26,3,0,3,0,27.3,0.28,+1.3,+0.08,75,224,33.5,368,66,45.4,37.9,113,50.4,42.8,234,11,4.7,32,1.88,16.6,Matches
20,Gustavo,br BRA,GK,Juventude,32-231,1993,10,10,855,9.5,22,2.32,56,33,64.3,2,2,6,1,10.0,3,2,1,0,33.3,Matches,20,Gustavo,br BRA,GK,Juventude,32-231,1993,9.5,22,2,1,4,0,18.0,0.28,-4.0,-0.42,27,81,33.3,224,47,25.4,31.8,67,35.8,33.6,148,8,5.4,1,0.11,7.0,Matches
21,Ivan,br BRA,GK,Internacional,28-117,1997,3,3,270,3.0,2,0.67,16,13,87.5,1,0,2,1,33.3,1,0,1,0,100.0,Matches,21,Ivan,br BRA,GK,Internacional,28-117,1997,3.0,2,0,0,0,0,3.4,0.16,+1.4,+0.47,10,40,25.0,49,7,57.1,42.2,24,50.0,42.3,43,2,4.7,1,0.33,8.8,Matches
22,Jandrei,br BRA,GK,Juventude,32-240,1993,12,12,1080,12.0,20,1.67,51,31,64.7,2,3,7,3,25.0,2,2,0,0,0.0,Matches,22,Jandrei,br BRA,GK,Juventude,32-240,1993,12.0,20,2,0,1,0,18.3,0.33,-1.7,-0.15,68,171,39.8,285,33,47.0,41.1,76,48.7,45.1,192,14,7.3,4,0.33,11.9,Matches
23,Léo Jardim,br BRA,GK,Vasco da Gama,30-221,1995,29,29,2605,28.9,37,1.28,114,80,69.3,12,6,11,7,24.1,2,2,0,0,0.0,Matches,23,Léo Jardim,br BRA,GK,Vasco da Gama,30-221,1995,28.9,37,2,0,4,3,35.7,0.30,+1.7,+0.06,68,238,28.6,690,103,24.3,30.0,215,32.6,30.0,442,28,6.3,32,1.11,13.6,Matches
24,John,br BRA,GK,Botafogo (RJ),29-256,1996,17,17,1530,17.0,11,0.65,59,47,81.4,7,5,5,9,52.9,0,0,0,0,,Matches,24,John,br BRA,GK,Botafogo (RJ),29-256,1996,17.0,11,0,0,3,0,15.5,0.26,+4.5,+0.27,61,165,37.0,511,53,25.8,30.3,88,37.5,36.9,224,12,5.4,12,0.71,12.9,Matches
25,Helton Leite,br BRA,GK,Fortaleza,34-359,1990,4,4,360,4.0,9,2.25,22,13,68.2,0,0,4,0,0.0,2,2,0,0,0.0,Matches,25,Helton Leite,br BRA,GK,Fortaleza,34-359,1990,4.0,9,2,0,0,0,6.5,0.22,-2.5,-0.62,15,39,38.5,65,16,43.1,37.1,19,57.9,45.6,44,2,4.5,2,0.50,12.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
26,Leonardo Linck,br BRA,GK,Botafogo (RJ),24-238,2001,11,10,946,10.5,14,1.33,40,26,70.0,4,3,3,3,30.0,2,2,0,0,0.0,Matches,26,Leonardo Linck,br BRA,GK,Botafogo (RJ),24-238,2001,10.5,14,2,1,0,0,13.0,0.28,-1.0,-0.10,33,109,30.3,266,23,32.7,32.1,45,48.9,40.0,159,8,5.0,5,0.48,11.0,Matches
27,Marcelo Lomba,br BRA,GK,Palmeiras,38-313,1986,1,1,90,1.0,2,2.00,6,4,66.7,0,1,0,0,0.0,0,0,0,0,,Matches,27,Marcelo Lomba,br BRA,GK,Palmeiras,38-313,1986,1.0,2,0,0,0,0,1.9,0.32,-0.1,-0.11,8,11,72.7,18,6,33.3,32.2,11,45.5,40.5,16,0,0.0,1,1.00,21.0,Matches
28,Felipe Longo,br BRA,GK,Corinthians,20-236,2005,2,2,180,2.0,3,1.50,7,4,71.4,1,0,1,1,50.0,1,1,0,0,0.0,Matches,28,Felipe Longo,br BRA,GK,Corinthians,20-236,2005,2.0,3,1,0,1,0,2.4,0.26,-0.6,-0.30,5,24,20.8,42,4,40.5,34.7,16,43.8,39.6,41,0,0.0,1,0.50,26.0,Matches
29,Lucão,br BRA,GK,RB Bragantino,24-243,2001,4,4,360,4.0,9,2.25,30,21,70.0,2,0,2,1,25.0,0,0,0,0,,Matches,29,Lucão,br BRA,GK,RB Bragantino,24-243,2001,4.0,9,0,0,4,0,10.2,0.36,+1.2,+0.31,7,29,24.1,96,19,27.1,31.3,32,9.4,21.2,71,3,4.2,3,0.75,11.2,Matches
30,Magrão,br BRA,GK,Fortaleza,25-165,2000,3,3,270,3.0,4,1.33,12,8,83.3,1,1,1,0,0.0,2,2,0,0,0.0,Matches,30,Magrão,br BRA,GK,Fortaleza,25-165,2000,3.0,4,2,0,0,0,4.2,0.21,+0.2,+0.07,9,27,33.3,44,12,34.1,33.8,25,48.0,37.8,30,1,3.3,1,0.33,14.0,Matches
31,Marcão,br BRA,GK,Juventude,33-235,1992,6,5,495,5.5,10,1.82,41,32,78.0,1,0,4,1,20.0,1,1,0,0,0.0,Matches,31,Marcão,br BRA,GK,Juventude,33-235,1992,5.5,10,1,0,0,1,11.5,0.26,+2.5,+0.45,12,56,21.4,130,29,36.2,34.0,24,37.5,32.8,78,4,5.1,4,0.73,11.7,Matches
32,Carlos Miguel,br BRA,GK,Palmeiras,27-018,1998,2,2,180,2.0,3,1.50,8,5,75.0,0,1,1,1,50.0,1,1,0,0,0.0,Matches,32,Carlos Miguel,br BRA,GK,Palmeiras,27-018,1998,2.0,3,1,0,0,0,3.1,0.29,+0.1,+0.03,11,29,37.9,51,7,43.1,39.7,12,58.3,48.7,17,3,17.6,1,0.50,13.0,Matches
33,Fernando Miguel,br BRA,GK,Ceará,40-267,1985,8,7,657,7.3,7,0.96,33,26,84.8,2,2,3,3,42.9,2,2,0,0,0.0,Matches,33,Fernando Miguel,br BRA,GK,Ceará,40-267,1985,7.3,7,2,0,1,0,8.7,0.22,+1.7,+0.23,38,116,32.8,168,25,51.8,39.5,59,49.2,43.1,148,9,6.1,9,1.23,13.0,Matches
34,Alex Muralha,br BRA,GK,Mirassol,35-351,1989,7,7,630,7.0,10,1.43,28,18,67.9,2,4,1,0,0.0,1,1,0,0,0.0,Matches,34,Alex Muralha,br BRA,GK,Mirassol,35-351,1989,7.0,10,1,0,0,0,8.8,0.29,-1.2,-0.17,14,55,25.5,160,27,26.9,29.9,38,31.6,30.7,120,5,4.2,16,2.29,15.0,Matches
35,Neto,br BRA,GK,Botafogo (RJ),36-100,1989,3,3,224,2.5,3,1.21,10,7,70.0,2,0,1,0,0.0,0,0,0,0,,Matches,35,Neto,br BRA,GK,Botafogo (RJ),36-100,1989,2.5,3,0,0,0,0,1.9,0.19,-1.1,-0.46,8,25,32.0,75,12,29.3,33.2,12,25.0,28.3,39,3,7.7,4,1.61,15.1,Matches
36,Rafael Pires,br BRA,GK,São Paulo,36-126,1989,28,28,2520,28.0,30,1.07,115,86,80.0,11,7,10,10,35.7,7,7,0,0,0.0,Matches,36,Rafael Pires,br BRA,GK,São Paulo,36-126,1989,28.0,30,7,1,3,1,35.9,0.29,+6.9,+0.25,69,251,27.5,478,81,40.0,35.9,181,33.1,30.7,411,12,2.9,14,0.50,12.0,Matches
37,João Ricardo Riedi,br BRA,GK,Fortaleza,37-051,1988,14,14,1260,14.0,18,1.29,71,53,74.6,4,4,6,7,50.0,1,0,1,0,100.0,Matches,37,João Ricardo Riedi,br BRA,GK,Fortaleza,37-051,1988,14.0,18,0,0,2,1,20.4,0.28,+3.4,+0.24,75,178,42.1,293,65,41.3,35.4,98,58.2,45.0,170,12,7.1,12,0.86,14.8,Matches
38,Sergio Rochet,uy URU,GK,Internacional,32-218,1993,11,11,945,10.5,15,1.43,52,37,71.2,5,2,4,2,18.2,0,0,0,0,,Matches,38,Sergio Rochet,uy URU,GK,Internacional,32-218,1993,10.5,15,0,0,5,0,14.0,0.27,-1.0,-0.09,35,114,30.7,228,58,34.6,32.7,60,58.3,44.6,156,8,5.1,4,0.38,12.5,Matches
39,Ronaldo,br BRA,GK,Bahia,29-066,1996,20,20,1728,19.2,25,1.30,81,56,70.4,7,6,7,7,35.0,3,1,2,0,66.7,Matches,39,Ronaldo,br BRA,GK,Bahia,29-066,1996,19.2,25,1,0,3,2,26.8,0.30,+3.8,+0.20,47,181,26.0,502,68,27.1,30.8,121,37.2,31.1,281,15,5.3,31,1.61,15.1,Matches
40,Agustín Rossi,ar ARG,GK,Flamengo,30-067,1995,29,29,2610,29.0,16,0.55,92,73,83.7,18,7,4,15,51.7,4,1,3,0,75.0,Matches,40,Agustín Rossi,ar ARG,GK,Flamengo,30-067,1995,29.0,16,1,0,2,0,23.1,0.22,+7.1,+0.24,89,215,41.4,755,100,25.0,29.9,93,28.0,31.1,330,34,10.3,29,1.00,13.7,Matches
41,Cleiton Schwengber,br BRA,GK,RB Bragantino,28-069,1997,26,26,2340,26.0,38,1.46,120,83,69.2,8,6,12,6,23.1,1,1,0,0,0.0,Matches,41,Cleiton Schwengber,br BRA,GK,RB Bragantino,28-069,1997,26.0,38,1,0,5,1,32.1,0.26,-4.9,-0.19,77,206,37.4,618,153,26.1,31.5,170,26.5,31.5,453,24,5.3,18,0.69,11.8,Matches
42,Vinicius Silvestre,br BRA,GK,Fortaleza,31-213,1994,2,2,180,2.0,6,3.00,17,11,64.7,0,1,1,0,0.0,0,0,0,0,,Matches,42,Vinicius Silvestre,br BRA,GK,Fortaleza,31-213,1994,2.0,6,0,0,2,0,5.1,0.32,-0.9,-0.43,14,32,43.8,49,8,49.0,38.9,12,66.7,48.0,42,0,0.0,0,0.00,13.3,Matches
43,Hugo Souza,br BRA,GK,Corinthians,26-269,1999,23,23,2070,23.0,26,1.13,78,52,74.4,7,8,8,8,34.8,6,6,0,0,0.0,Matches,43,Hugo Souza,br BRA,GK,Corinthians,26-269,1999,23.0,26,6,0,1,0,27.1,0.28,+1.1,+0.05,76,212,35.8,527,81,31.3,33.6,145,32.4,33.6,278,11,4.0,9,0.39,13.1,Matches
44,Thiago,br BRA,GK,Vitória,26-215,1999,1,0,65,0.7,1,1.38,5,4,80.0,0,0,0,0,,0,0,0,0,,Matches,44,Thiago,br BRA,GK,Vitória,26-215,1999,0.7,1,0,0,1,0,1.5,0.32,+0.5,+0.71,0,5,0.0,13,3,38.5,36.8,1,0.0,18.0,12,0,0.0,0,0.00,5.0,Matches
45,Tiago Volpi,br BRA,GK,Grêmio,34-312,1990,25,25,2250,25.0,31,1.24,109,78,77.1,8,8,9,4,16.0,8,6,0,2,0.0,Matches,45,Tiago Volpi,br BRA,GK,Grêmio,34-312,1990,25.0,31,6,1,3,0,40.6,0.33,+9.6,+0.38,144,344,41.9,543,56,45.5,38.9,166,58.4,46.9,396,14,3.5,11,0.44,11.0,Matches
46,Walter,br BRA,GK,Mirassol,37-343,1987,23,23,2070,23.0,21,0.91,106,83,81.1,13,6,4,8,34.8,3,1,2,0,66.7,Matches,46,Walter,br BRA,GK,Mirassol,37-343,1987,23.0,21,1,0,3,0,30.4,0.27,+9.4,+0.41,56,157,35.7,574,80,22.1,30.0,98,30.6,32.9,430,19,4.4,7,0.30,9.2,Matches
47,Wéverton,br BRA,GK,Palmeiras,37-318,1987,26,26,2340,26.0,21,0.81,77,56,76.6,19,3,4,9,34.6,4,3,1,0,25.0,Matches,47,Wéverton,br BRA,GK,Palmeiras,37-318,1987,26.0,21,3,2,4,1,22.2,0.26,+2.2,+0.08,91,353,25.8,614,87,43.0,38.1,154,57.8,49.1,288,19,6.6,19,0.73,14.9,Matches
48,Young,br BRA,GK,São Paulo,23-234,2002,2,2,180,2.0,3,1.50,9,6,66.7,0,1,1,0,0.0,0,0,0,0,,Matches,48,Young,br BRA,GK,São Paulo,23-234,2002,2.0,3,0,0,0,0,2.7,0.30,-0.3,-0.17,3,14,21.4,29,7,37.9,35.1,15,20.0,28.0,32,1,3.1,0,0.00,12.0,Matches
