Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1,Oliver Abildgaard,dk DEN,MF,Sampdoria,29-139,1996,9,8,718,8.0,0,2,2,0,0,0,1,0,0.5,0.5,0.4,0.8,4,32,8,0.00,0.25,0.25,0.00,0.25,0.06,0.05,0.11,0.06,0.11,Matches,1,Oliver Abildgaard,dk DEN,MF,Sampdoria,29-139,1996,8.0,0,11,2,18.2,1.38,0.25,0.00,0.00,17.7,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,1,Oliver Abildgaard,dk DEN,MF,Sampdoria,29-139,1996,8.0,222,309,71.8,3732,1413,101,134,75.4,100,130,76.9,15,33,45.5,2,0.4,0.6,+1.6,6,32,2,1,32,Matches,1,Oliver Abildgaard,dk DEN,MF,Sampdoria,29-139,1996,8.0,309,300,9,8,1,2,7,1,0,0,0,0,222,0,3,Matches,1,Oliver Abildgaard,dk DEN,MF,Sampdoria,29-139,1996,8.0,16,2.01,10,0,0,1,4,1,2,0.25,1,0,0,0,0,1,Matches,1,Oliver Abildgaard,dk DEN,MF,Sampdoria,29-139,1996,8.0,10,4,2,4,4,5,11,45.5,6,13,5,8,16,26,29,1,Matches,1,Oliver Abildgaard,dk DEN,MF,Sampdoria,29-139,1996,8.0,404,30,105,232,68,21,404,2,1,50.0,1,50.0,148,747,340,4,5,0,6,4,191,8,Matches,1,Oliver Abildgaard,dk DEN,MF,Sampdoria,29-139,1996,8.0,1,0,0,18,20,0,7,16,4,0,0,0,20,56,23,70.9,Matches
2,Fabio Abiuso,gr GRE,FW,Carrarese,22-267,2003,9,8,633,7.0,2,2,4,2,0,0,1,0,2.3,2.3,1.2,3.5,10,15,31,0.28,0.28,0.57,0.28,0.57,0.32,0.17,0.50,0.32,0.50,Matches,2,Fabio Abiuso,gr GRE,FW,Carrarese,22-267,2003,7.0,2,17,3,17.6,2.42,0.43,0.12,0.67,12.8,0,0,0,2.3,2.3,0.14,-0.3,-0.3,Matches,2,Fabio Abiuso,gr GRE,FW,Carrarese,22-267,2003,7.0,74,136,54.4,1118,437,36,64,56.3,29,45,64.4,4,7,57.1,2,1.2,0.6,+0.8,6,6,5,1,15,Matches,2,Fabio Abiuso,gr GRE,FW,Carrarese,22-267,2003,7.0,136,131,5,2,2,1,5,1,0,0,0,0,74,0,9,Matches,2,Fabio Abiuso,gr GRE,FW,Carrarese,22-267,2003,7.0,15,2.13,9,0,1,3,2,0,5,0.71,3,0,1,1,0,0,Matches,2,Fabio Abiuso,gr GRE,FW,Carrarese,22-267,2003,7.0,9,7,3,5,1,4,7,57.1,3,8,0,8,2,11,7,0,Matches,2,Fabio Abiuso,gr GRE,FW,Carrarese,22-267,2003,7.0,227,5,23,99,107,38,227,13,8,61.5,5,38.5,100,511,214,10,3,3,20,8,153,31,Matches,2,Fabio Abiuso,gr GRE,FW,Carrarese,22-267,2003,7.0,1,0,0,13,11,0,5,2,7,0,0,0,11,20,30,40.0,Matches
3,Federico Accornero,it ITA,FW,Carrarese,21-264,2004,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3,Federico Accornero,it ITA,FW,Carrarese,21-264,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3,Federico Accornero,it ITA,FW,Carrarese,21-264,2004,0.4,7,8,87.5,101,24,5,5,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,3,Federico Accornero,it ITA,FW,Carrarese,21-264,2004,0.4,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches,3,Federico Accornero,it ITA,FW,Carrarese,21-264,2004,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3,Federico Accornero,it ITA,FW,Carrarese,21-264,2004,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,3,Federico Accornero,it ITA,FW,Carrarese,21-264,2004,0.4,12,0,1,5,6,1,12,1,0,0.0,1,100.0,8,60,26,0,0,0,1,0,10,5,Matches,3,Federico Accornero,it ITA,FW,Carrarese,21-264,2004,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
4,Emanuele Adamo,it ITA,"DF,MF",Cesena,27-100,1998,8,4,370,4.1,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,11,5,14,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,Matches,4,Emanuele Adamo,it ITA,"DF,MF",Cesena,27-100,1998,4.1,0,7,0,0.0,1.70,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches,4,Emanuele Adamo,it ITA,"DF,MF",Cesena,27-100,1998,4.1,123,153,80.4,1969,614,67,73,91.8,44,56,78.6,9,14,64.3,0,0.4,0.2,-0.4,3,5,2,2,5,Matches,4,Emanuele Adamo,it ITA,"DF,MF",Cesena,27-100,1998,4.1,153,121,32,5,0,1,7,25,2,1,1,0,123,0,4,Matches,4,Emanuele Adamo,it ITA,"DF,MF",Cesena,27-100,1998,4.1,9,2.19,6,1,0,2,0,0,1,0.24,1,0,0,0,0,0,Matches,4,Emanuele Adamo,it ITA,"DF,MF",Cesena,27-100,1998,4.1,7,4,4,3,0,5,9,55.6,4,5,1,4,2,9,13,0,Matches,4,Emanuele Adamo,it ITA,"DF,MF",Cesena,27-100,1998,4.1,209,17,67,76,71,6,209,11,3,27.3,7,63.6,102,736,398,11,10,1,6,5,107,14,Matches,4,Emanuele Adamo,it ITA,"DF,MF",Cesena,27-100,1998,4.1,1,0,0,8,11,1,7,2,4,0,0,0,24,1,4,20.0,Matches
5,Marius Adamonis,lt LTU,GK,Südtirol,28-167,1997,7,7,630,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,5,Marius Adamonis,lt LTU,GK,Südtirol,28-167,1997,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5,Marius Adamonis,lt LTU,GK,Südtirol,28-167,1997,7.0,71,160,44.4,3219,2989,5,5,100.0,14,16,87.5,52,137,38.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches,5,Marius Adamonis,lt LTU,GK,Südtirol,28-167,1997,7.0,160,67,91,30,0,0,0,0,0,0,0,0,71,2,0,Matches,5,Marius Adamonis,lt LTU,GK,Südtirol,28-167,1997,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5,Marius Adamonis,lt LTU,GK,Südtirol,28-167,1997,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches,5,Marius Adamonis,lt LTU,GK,Südtirol,28-167,1997,7.0,173,139,169,4,0,0,173,0,0,,0,,61,405,284,0,0,0,0,0,30,0,Matches,5,Marius Adamonis,lt LTU,GK,Südtirol,28-167,1997,7.0,2,0,0,0,1,0,0,0,0,0,0,0,8,1,0,100.0,Matches
6,Andrea Adorante,it ITA,FW,Venezia,25-264,2000,8,8,487,5.4,4,0,4,2,2,2,1,0,3.7,2.1,0.4,2.6,3,5,22,0.74,0.00,0.74,0.37,0.37,0.68,0.08,0.76,0.39,0.47,Matches,6,Andrea Adorante,it ITA,FW,Venezia,25-264,2000,5.4,4,14,7,50.0,2.59,1.29,0.14,0.29,17.7,0,2,2,3.7,2.1,0.15,+0.3,-0.1,Matches,6,Andrea Adorante,it ITA,FW,Venezia,25-264,2000,5.4,54,83,65.1,662,97,37,47,78.7,12,20,60.0,1,4,25.0,0,0.4,0.1,-0.4,6,4,1,0,5,Matches,6,Andrea Adorante,it ITA,FW,Venezia,25-264,2000,5.4,83,83,0,0,0,0,2,0,0,0,0,0,54,0,2,Matches,6,Andrea Adorante,it ITA,FW,Venezia,25-264,2000,5.4,11,2.03,9,0,0,2,0,0,1,0.18,1,0,0,0,0,0,Matches,6,Andrea Adorante,it ITA,FW,Venezia,25-264,2000,5.4,1,0,0,1,0,1,1,100.0,0,1,0,1,2,3,7,0,Matches,6,Andrea Adorante,it ITA,FW,Venezia,25-264,2000,5.4,144,6,14,57,74,22,142,9,3,33.3,6,66.7,81,379,112,3,5,0,17,6,109,22,Matches,6,Andrea Adorante,it ITA,FW,Venezia,25-264,2000,5.4,1,0,0,8,12,3,2,2,0,0,0,0,8,14,8,63.6,Matches
7,Davide Adorni,it ITA,DF,Modena,33-079,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,25,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches,7,Davide Adorni,it ITA,DF,Modena,33-079,1992,8.0,0,3,0,0.0,0.37,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,7,Davide Adorni,it ITA,DF,Modena,33-079,1992,8.0,262,300,87.3,5374,2022,65,68,95.6,164,177,92.7,32,46,69.6,0,0.2,0.1,-0.2,2,15,0,0,25,Matches,7,Davide Adorni,it ITA,DF,Modena,33-079,1992,8.0,300,287,11,5,0,2,0,0,0,0,0,0,262,2,1,Matches,7,Davide Adorni,it ITA,DF,Modena,33-079,1992,8.0,10,1.25,7,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches,7,Davide Adorni,it ITA,DF,Modena,33-079,1992,8.0,11,5,3,6,2,6,7,85.7,1,7,5,2,12,23,41,1,Matches,7,Davide Adorni,it ITA,DF,Modena,33-079,1992,8.0,392,43,172,202,19,13,392,0,0,,0,,207,990,520,6,1,0,3,2,215,0,Matches,7,Davide Adorni,it ITA,DF,Modena,33-079,1992,8.0,0,0,0,8,5,0,0,12,5,0,0,0,24,17,20,45.9,Matches
8,David Akpan Ankeye,ng NGA,"FW,MF",Virtus Entella,23-255,2002,6,1,122,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,6,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches,8,David Akpan Ankeye,ng NGA,"FW,MF",Virtus Entella,23-255,2002,1.4,0,2,2,100.0,1.48,1.48,0.00,0.00,12.9,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches,8,David Akpan Ankeye,ng NGA,"FW,MF",Virtus Entella,23-255,2002,1.4,26,30,86.7,349,75,14,16,87.5,9,9,100.0,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,2,Matches,8,David Akpan Ankeye,ng NGA,"FW,MF",Virtus Entella,23-255,2002,1.4,30,25,5,0,0,0,0,0,0,0,0,0,26,0,2,Matches,8,David Akpan Ankeye,ng NGA,"FW,MF",Virtus Entella,23-255,2002,1.4,3,2.21,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,8,David Akpan Ankeye,ng NGA,"FW,MF",Virtus Entella,23-255,2002,1.4,2,2,1,0,1,0,1,0.0,1,0,0,0,0,2,2,0,Matches,8,David Akpan Ankeye,ng NGA,"FW,MF",Virtus Entella,23-255,2002,1.4,46,2,9,20,20,7,46,4,2,50.0,2,50.0,22,147,19,1,1,2,5,1,29,6,Matches,8,David Akpan Ankeye,ng NGA,"FW,MF",Virtus Entella,23-255,2002,1.4,0,0,0,5,1,1,0,0,2,0,0,0,9,0,6,0.0,Matches
9,Gabriele Alesi,it ITA,MF,Catanzaro,21-272,2004,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,9,Gabriele Alesi,it ITA,MF,Catanzaro,21-272,2004,0.2,0,1,0,0.0,4.74,0.00,0.00,,30.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,9,Gabriele Alesi,it ITA,MF,Catanzaro,21-272,2004,0.2,2,3,66.7,20,2,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,9,Gabriele Alesi,it ITA,MF,Catanzaro,21-272,2004,0.2,3,2,1,1,0,0,0,0,0,0,0,0,2,0,0,Matches,9,Gabriele Alesi,it ITA,MF,Catanzaro,21-272,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9,Gabriele Alesi,it ITA,MF,Catanzaro,21-272,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,9,Gabriele Alesi,it ITA,MF,Catanzaro,21-272,2004,0.2,4,0,1,1,3,0,4,0,0,,0,,2,12,9,0,1,0,0,0,2,0,Matches,9,Gabriele Alesi,it ITA,MF,Catanzaro,21-272,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
