Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0
21,Paul Nardi,fr FRA,GK,QPR,31-162,1994,8,8,720,8.0,6,0.75,24,18,75.0,4,2,2,3,37.5,0,0,0,0,,Matches,21,Paul Nardi,fr FRA,GK,QPR,31-162,1994,8.0,6,0,0,2,0,8.5,0.37,+2.5,+0.31,46,126,36.5,178,20,47.2,38.1,55,76.4,55.4,147,2,1.4,2,0.25,11.0,Matches
22,Arthur Okonkwo,eng ENG,GK,Wrexham,24-048,2001,9,8,721,8.0,10,1.25,28,19,64.3,2,4,2,2,25.0,0,0,0,0,,Matches,22,Arthur Okonkwo,eng ENG,GK,Wrexham,24-048,2001,8.0,10,0,0,1,1,7.8,0.29,-1.2,-0.15,52,126,41.3,137,23,56.2,42.2,71,69.0,53.5,128,9,7.0,3,0.37,10.5,Matches
23,Alex Palmer,eng ENG,GK,Ipswich Town,29-078,1996,10,10,833,9.3,10,1.08,26,17,69.2,3,4,3,1,10.0,2,2,0,0,0.0,Matches,23,Alex Palmer,eng ENG,GK,Ipswich Town,29-078,1996,9.3,10,2,0,3,1,7.6,0.23,-1.4,-0.15,31,73,42.5,288,46,18.8,25.9,33,57.6,47.4,105,4,3.8,20,2.16,19.3,Matches
24,Ivor Pandur,hr CRO,GK,Hull City,25-216,2000,12,12,1080,12.0,20,1.67,56,35,66.1,5,4,3,2,16.7,2,1,1,0,50.0,Matches,24,Ivor Pandur,hr CRO,GK,Hull City,25-216,2000,12.0,20,1,0,3,0,19.0,0.31,-1.0,-0.08,92,265,34.7,381,37,46.5,37.7,98,89.8,62.0,223,19,8.5,16,1.33,13.6,Matches
25,Carl Rushworth,eng ENG,GK,Coventry City,24-117,2001,12,12,1080,12.0,9,0.75,39,30,82.1,8,4,0,6,50.0,2,2,0,0,0.0,Matches,25,Carl Rushworth,eng ENG,GK,Coventry City,24-117,2001,12.0,9,2,2,0,0,12.1,0.27,+3.1,+0.26,78,258,30.2,388,36,46.9,37.3,87,87.4,61.2,152,8,5.3,21,1.75,17.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
26,Nicolas Schmid,at AUT,GK,Portsmouth,28-247,1997,5,5,385,4.3,3,0.70,13,10,76.9,2,2,1,2,40.0,0,0,0,0,,Matches,26,Nicolas Schmid,at AUT,GK,Portsmouth,28-247,1997,4.3,3,0,0,0,0,5.4,0.44,+2.4,+0.56,32,108,29.6,166,14,51.2,44.0,25,92.0,70.5,69,3,4.3,17,3.97,21.7,Matches
27,Egil Selvik,no NOR,GK,Watford,28-089,1997,11,11,945,10.5,15,1.43,45,31,66.7,3,3,5,0,0.0,0,0,0,0,,Matches,27,Egil Selvik,no NOR,GK,Watford,28-089,1997,10.5,15,0,2,2,1,15.0,0.36,+1.0,+0.10,38,133,28.6,280,36,33.2,33.7,77,51.9,43.7,164,7,4.3,9,0.86,12.0,Matches
28,Jakub Stolarczyk,pl POL,GK,Leicester City,24-312,2000,12,12,1080,12.0,12,1.00,45,33,75.6,4,5,3,3,25.0,2,1,1,0,50.0,Matches,28,Jakub Stolarczyk,pl POL,GK,Leicester City,24-312,2000,12.0,12,1,0,0,1,15.4,0.31,+4.4,+0.37,36,112,32.1,352,56,24.7,28.8,71,35.2,33.5,176,14,8.0,13,1.08,13.7,Matches
29,Balázs Tóth,hu HUN,GK,Blackburn,28-053,1997,11,11,990,11.0,17,1.55,48,32,68.8,3,1,7,2,18.2,2,2,0,0,0.0,Matches,29,Balázs Tóth,hu HUN,GK,Blackburn,28-053,1997,11.0,17,2,0,0,1,13.8,0.26,-2.2,-0.20,47,177,26.6,320,47,41.9,36.6,49,87.8,61.3,139,6,4.3,21,1.91,19.4,Matches
30,Lawrence Vigouroux,cl CHI,GK,Swansea City,31-342,1993,12,12,1080,12.0,12,1.00,48,36,75.0,4,4,4,3,25.0,0,0,0,0,,Matches,30,Lawrence Vigouroux,cl CHI,GK,Swansea City,31-342,1993,12.0,12,0,1,2,0,15.0,0.32,+3.0,+0.25,56,175,32.0,376,55,32.4,32.4,88,60.2,48.3,168,17,10.1,9,0.75,12.0,Matches
31,Radek Vítek,,GK,Bristol City,22-003,2003,12,12,1080,12.0,11,0.92,43,32,76.7,6,4,2,5,41.7,1,1,0,0,0.0,Matches,31,Radek Vítek,,GK,Bristol City,22-003,2003,12.0,11,1,0,1,0,13.1,0.29,+2.1,+0.18,44,187,23.5,282,40,46.5,37.7,76,73.7,54.6,173,20,11.6,31,2.58,17.0,Matches
32,Joe Walsh,eng ENG,GK,QPR,23-209,2002,4,4,360,4.0,11,2.75,17,6,35.3,1,1,2,0,0.0,0,0,0,0,,Matches,32,Joe Walsh,eng ENG,GK,QPR,23-209,2002,4.0,11,0,0,1,0,6.8,0.40,-4.2,-1.04,17,75,22.7,127,21,45.7,40.0,26,65.4,55.0,66,7,10.6,3,0.75,10.6,Matches
33,Christian Walton,eng ENG,GK,Ipswich Town,29-352,1995,2,1,157,1.7,3,1.72,9,6,66.7,1,0,0,1,100.0,0,0,0,0,,Matches,33,Christian Walton,eng ENG,GK,Ipswich Town,29-352,1995,1.7,3,0,0,2,0,3.1,0.39,+0.1,+0.05,2,15,13.3,54,10,24.1,28.4,8,25.0,33.4,21,5,23.8,3,1.72,15.2,Matches
34,Danny Ward,wls WAL,GK,Wrexham,32-127,1993,4,4,359,4.0,7,1.75,22,15,68.2,1,1,2,0,0.0,0,0,0,0,,Matches,34,Danny Ward,wls WAL,GK,Wrexham,32-127,1993,4.0,7,0,1,0,0,7.7,0.35,+0.7,+0.18,30,87,34.5,78,10,61.5,45.9,45,86.7,61.3,78,8,10.3,2,0.50,10.9,Matches
35,Jacob Widell Zetterström,se SWE,GK,Derby County,27-108,1998,12,12,1080,12.0,16,1.33,59,43,76.3,3,5,4,3,25.0,2,2,0,0,0.0,Matches,35,Jacob Widell Zetterström,se SWE,GK,Derby County,27-108,1998,12.0,16,2,0,1,0,18.3,0.29,+2.3,+0.19,96,250,38.4,352,49,54.8,42.2,70,81.4,61.4,220,9,4.1,4,0.33,10.7,Matches
