Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1,Abner,br BRA,DF,Juventude,21-191,2004,18,13,1281,14.2,0,1,1,0,0,0,3,0,0.2,0.2,0.4,0.5,6,21,1,0.00,0.07,0.07,0.00,0.07,0.01,0.03,0.04,0.01,0.04,Matches,1,Abner,br BRA,DF,Juventude,21-191,2004,14.2,0,2,0,0.0,0.14,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,1,Abner,br BRA,DF,Juventude,21-191,2004,14.2,464,546,85.0,9528,3231,128,137,93.4,274,294,93.2,59,105,56.2,1,0.4,0.2,+0.6,5,23,1,0,21,Matches,1,Abner,br BRA,DF,Juventude,21-191,2004,14.2,546,518,24,19,1,1,0,0,0,0,0,0,464,4,2,Matches,1,Abner,br BRA,DF,Juventude,21-191,2004,14.2,5,0.35,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches,1,Abner,br BRA,DF,Juventude,21-191,2004,14.2,18,10,12,4,2,10,28,35.7,18,23,13,10,18,36,93,1,Matches,1,Abner,br BRA,DF,Juventude,21-191,2004,14.2,708,117,448,254,12,6,708,6,4,66.7,2,33.3,411,2061,1035,6,0,0,4,1,443,1,Matches,1,Abner,br BRA,DF,Juventude,21-191,2004,14.2,3,0,0,16,5,1,0,18,10,0,0,0,36,30,8,78.9,Matches
2,Nicolás Acevedo,uy URU,MF,Bahia,26-196,1999,24,12,1185,13.2,0,1,1,0,0,0,4,0,0.3,0.3,1.0,1.3,20,78,10,0.00,0.08,0.08,0.00,0.08,0.02,0.08,0.10,0.02,0.10,Matches,2,Nicolás Acevedo,uy URU,MF,Bahia,26-196,1999,13.2,0,10,5,50.0,0.76,0.38,0.00,0.00,26.6,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,2,Nicolás Acevedo,uy URU,MF,Bahia,26-196,1999,13.2,758,887,85.5,12360,3384,380,409,92.9,284,319,89.0,63,99,63.6,1,1.0,1.1,0.0,13,83,7,1,78,Matches,2,Nicolás Acevedo,uy URU,MF,Bahia,26-196,1999,13.2,887,828,58,38,3,10,8,7,0,0,0,0,758,1,17,Matches,2,Nicolás Acevedo,uy URU,MF,Bahia,26-196,1999,13.2,30,2.28,26,0,0,2,0,2,6,0.46,6,0,0,0,0,0,Matches,2,Nicolás Acevedo,uy URU,MF,Bahia,26-196,1999,13.2,39,26,14,17,8,16,43,37.2,27,20,5,15,21,60,18,0,Matches,2,Nicolás Acevedo,uy URU,MF,Bahia,26-196,1999,13.2,1039,55,276,592,188,9,1039,28,14,50.0,12,42.9,624,2966,1591,20,20,6,19,25,722,10,Matches,2,Nicolás Acevedo,uy URU,MF,Bahia,26-196,1999,13.2,4,0,0,27,19,0,8,21,26,0,0,0,75,15,13,53.6,Matches
3,Luciano Acosta,ar ARG,"MF,FW",Fluminense,31-149,1994,9,8,662,7.4,2,0,2,2,0,0,2,0,1.5,1.5,1.2,2.8,16,48,33,0.27,0.00,0.27,0.27,0.27,0.21,0.17,0.38,0.21,0.38,Matches,3,Luciano Acosta,ar ARG,"MF,FW",Fluminense,31-149,1994,7.4,2,12,4,33.3,1.63,0.54,0.17,0.50,16.8,0,0,0,1.5,1.5,0.13,+0.5,+0.5,Matches,3,Luciano Acosta,ar ARG,"MF,FW",Fluminense,31-149,1994,7.4,235,314,74.8,3457,1157,133,156,85.3,74,90,82.2,13,33,39.4,0,1.2,1.5,-1.2,19,32,21,5,48,Matches,3,Luciano Acosta,ar ARG,"MF,FW",Fluminense,31-149,1994,7.4,314,284,27,12,3,2,27,0,7,1,4,0,235,3,7,Matches,3,Luciano Acosta,ar ARG,"MF,FW",Fluminense,31-149,1994,7.4,31,4.21,26,0,3,1,0,1,1,0.14,1,0,0,0,0,0,Matches,3,Luciano Acosta,ar ARG,"MF,FW",Fluminense,31-149,1994,7.4,10,8,2,5,3,6,14,42.9,8,11,0,11,0,10,4,0,Matches,3,Luciano Acosta,ar ARG,"MF,FW",Fluminense,31-149,1994,7.4,395,3,32,180,189,26,395,24,9,37.5,12,50.0,205,855,472,16,12,5,18,12,287,33,Matches,3,Luciano Acosta,ar ARG,"MF,FW",Fluminense,31-149,1994,7.4,2,0,0,15,10,2,27,0,8,0,0,0,28,4,11,26.7,Matches
4,Adson,br BRA,"FW,MF",Vasco da Gama,25-021,2000,10,0,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,6,12,17,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15,Matches,4,Adson,br BRA,"FW,MF",Vasco da Gama,25-021,2000,2.3,0,3,2,66.7,1.29,0.86,0.00,0.00,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,4,Adson,br BRA,"FW,MF",Vasco da Gama,25-021,2000,2.3,122,146,83.6,1503,290,80,90,88.9,25,32,78.1,4,6,66.7,0,0.2,0.3,-0.2,4,13,4,1,12,Matches,4,Adson,br BRA,"FW,MF",Vasco da Gama,25-021,2000,2.3,146,143,3,2,0,0,7,1,0,0,0,0,122,0,4,Matches,4,Adson,br BRA,"FW,MF",Vasco da Gama,25-021,2000,2.3,10,4.29,9,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4,Adson,br BRA,"FW,MF",Vasco da Gama,25-021,2000,2.3,6,4,4,1,1,0,0,,0,2,0,2,0,6,5,0,Matches,4,Adson,br BRA,"FW,MF",Vasco da Gama,25-021,2000,2.3,181,3,21,80,82,5,181,15,3,20.0,10,66.7,128,637,252,6,9,1,1,1,149,17,Matches,4,Adson,br BRA,"FW,MF",Vasco da Gama,25-021,2000,2.3,0,0,0,2,3,0,7,0,4,0,0,0,7,1,4,20.0,Matches
5,Braian Aguirre,ar ARG,DF,Internacional,25-091,2000,25,24,2103,23.4,1,0,1,1,0,0,4,0,0.5,0.5,1.0,1.5,32,107,126,0.04,0.00,0.04,0.04,0.04,0.02,0.04,0.07,0.02,0.07,Matches,5,Braian Aguirre,ar ARG,DF,Internacional,25-091,2000,23.4,1,16,4,25.0,0.68,0.17,0.06,0.25,28.0,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches,5,Braian Aguirre,ar ARG,DF,Internacional,25-091,2000,23.4,1004,1300,77.2,17751,6466,442,494,89.5,447,570,78.4,98,169,58.0,0,1.0,1.0,-1.0,12,82,19,8,107,Matches,5,Braian Aguirre,ar ARG,DF,Internacional,25-091,2000,23.4,1300,1069,227,19,1,4,71,208,0,0,0,0,1004,4,29,Matches,5,Braian Aguirre,ar ARG,DF,Internacional,25-091,2000,23.4,40,1.71,33,2,1,1,1,2,3,0.13,3,0,0,0,0,0,Matches,5,Braian Aguirre,ar ARG,DF,Internacional,25-091,2000,23.4,58,36,25,25,8,38,58,65.5,20,25,9,16,29,87,86,2,Matches,5,Braian Aguirre,ar ARG,DF,Internacional,25-091,2000,23.4,1570,68,407,746,422,15,1570,25,13,52.0,12,48.0,797,3285,1782,32,31,3,25,9,894,126,Matches,5,Braian Aguirre,ar ARG,DF,Internacional,25-091,2000,23.4,4,0,0,36,4,3,71,29,36,1,0,0,99,13,29,31.0,Matches
6,Carlos Alberto,br BRA,"FW,MF",Sport Recife,23-196,2002,9,4,330,3.7,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,5,9,20,0.00,0.00,0.00,0.00,0.00,0.14,0.02,0.15,0.14,0.15,Matches,6,Carlos Alberto,br BRA,"FW,MF",Sport Recife,23-196,2002,3.7,0,3,2,66.7,0.82,0.55,0.00,0.00,17.9,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches,6,Carlos Alberto,br BRA,"FW,MF",Sport Recife,23-196,2002,3.7,51,69,73.9,761,255,26,34,76.5,17,20,85.0,3,6,50.0,0,0.1,0.0,-0.1,2,2,0,0,9,Matches,6,Carlos Alberto,br BRA,"FW,MF",Sport Recife,23-196,2002,3.7,69,61,8,1,0,1,5,5,0,0,0,0,51,0,2,Matches,6,Carlos Alberto,br BRA,"FW,MF",Sport Recife,23-196,2002,3.7,9,2.45,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,6,Carlos Alberto,br BRA,"FW,MF",Sport Recife,23-196,2002,3.7,4,3,2,1,1,2,4,50.0,2,2,0,2,9,13,7,0,Matches,6,Carlos Alberto,br BRA,"FW,MF",Sport Recife,23-196,2002,3.7,115,4,19,47,52,13,115,13,4,30.8,9,69.2,52,394,181,5,3,4,11,2,61,20,Matches,6,Carlos Alberto,br BRA,"FW,MF",Sport Recife,23-196,2002,3.7,1,0,0,7,0,1,5,9,3,0,0,0,13,5,10,33.3,Matches
7,Yuri Alberto,br BRA,FW,Corinthians,24-223,2001,20,15,1479,16.4,7,2,9,6,1,2,3,0,8.2,7.0,1.3,8.3,21,18,92,0.43,0.12,0.55,0.37,0.49,0.50,0.08,0.58,0.42,0.50,Matches,7,Yuri Alberto,br BRA,FW,Corinthians,24-223,2001,16.4,7,51,16,31.4,3.10,0.97,0.12,0.38,15.5,0,1,2,8.2,7.0,0.14,-1.2,-1.0,Matches,7,Yuri Alberto,br BRA,FW,Corinthians,24-223,2001,16.4,181,244,74.2,2533,435,102,128,79.7,61,79,77.2,7,11,63.6,2,1.3,0.4,+0.7,11,16,5,1,18,Matches,7,Yuri Alberto,br BRA,FW,Corinthians,24-223,2001,16.4,244,226,18,0,0,2,2,3,0,0,0,0,181,0,7,Matches,7,Yuri Alberto,br BRA,FW,Corinthians,24-223,2001,16.4,40,2.43,19,1,5,9,6,0,6,0.37,2,0,2,1,1,0,Matches,7,Yuri Alberto,br BRA,FW,Corinthians,24-223,2001,16.4,6,3,0,2,4,4,9,44.4,5,2,0,2,3,9,9,0,Matches,7,Yuri Alberto,br BRA,FW,Corinthians,24-223,2001,16.4,389,9,19,175,200,70,387,20,9,45.0,11,55.0,237,1251,611,21,11,13,41,11,302,92,Matches,7,Yuri Alberto,br BRA,FW,Corinthians,24-223,2001,16.4,3,0,0,15,31,8,2,3,3,1,0,0,36,22,34,39.3,Matches
8,José Aldo,br BRA,MF,Mirassol,27-094,1998,24,11,1074,11.9,0,1,1,0,0,0,3,0,0.9,0.9,2.0,2.8,12,77,37,0.00,0.08,0.08,0.00,0.08,0.07,0.16,0.24,0.07,0.24,Matches,8,José Aldo,br BRA,MF,Mirassol,27-094,1998,11.9,0,17,7,41.2,1.42,0.59,0.00,0.00,21.5,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches,8,José Aldo,br BRA,MF,Mirassol,27-094,1998,11.9,509,608,83.7,8443,2720,244,275,88.7,187,212,88.2,50,67,74.6,1,2.0,1.5,-1.0,15,49,7,2,77,Matches,8,José Aldo,br BRA,MF,Mirassol,27-094,1998,11.9,608,590,14,10,1,7,7,2,1,0,1,0,509,4,11,Matches,8,José Aldo,br BRA,MF,Mirassol,27-094,1998,11.9,44,3.69,36,2,3,2,0,1,5,0.42,3,1,0,1,0,0,Matches,8,José Aldo,br BRA,MF,Mirassol,27-094,1998,11.9,26,18,16,8,2,14,22,63.6,8,14,1,13,20,46,24,0,Matches,8,José Aldo,br BRA,MF,Mirassol,27-094,1998,11.9,769,29,150,453,175,23,769,27,12,44.4,15,55.6,416,1900,851,12,7,3,24,16,509,37,Matches,8,José Aldo,br BRA,MF,Mirassol,27-094,1998,11.9,3,0,0,27,13,1,7,20,18,0,0,0,65,14,11,56.0,Matches
9,Alesson,br BRA,FW,Mirassol,26-253,1999,18,10,987,11.0,4,5,9,4,0,0,1,0,4.1,4.1,1.9,6.0,33,23,92,0.36,0.46,0.82,0.36,0.82,0.37,0.18,0.55,0.37,0.55,Matches,9,Alesson,br BRA,FW,Mirassol,26-253,1999,11.0,4,17,7,41.2,1.55,0.64,0.24,0.57,10.9,0,0,0,4.1,4.1,0.24,-0.1,-0.1,Matches,9,Alesson,br BRA,FW,Mirassol,26-253,1999,11.0,203,268,75.7,2933,865,124,144,86.1,54,69,78.3,14,30,46.7,5,1.9,1.8,+3.1,19,11,21,12,23,Matches,9,Alesson,br BRA,FW,Mirassol,26-253,1999,11.0,268,264,4,1,0,0,34,3,0,0,0,0,203,0,12,Matches,9,Alesson,br BRA,FW,Mirassol,26-253,1999,11.0,31,2.83,27,0,1,3,0,0,5,0.46,4,0,1,0,0,0,Matches,9,Alesson,br BRA,FW,Mirassol,26-253,1999,11.0,20,11,4,12,4,10,31,32.3,21,20,0,20,5,25,10,0,Matches,9,Alesson,br BRA,FW,Mirassol,26-253,1999,11.0,424,9,60,158,217,39,424,54,23,42.6,29,53.7,261,1754,792,33,23,6,30,29,298,92,Matches,9,Alesson,br BRA,FW,Mirassol,26-253,1999,11.0,1,0,0,24,14,10,34,5,11,0,0,0,53,14,14,50.0,Matches
