Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
73,Mamadou Diakhon,fr FRA,FW,Club Brugge,20-035,2005,7,1,196,2.2,0,2,2,0,0,0,0,0,0.0,0.0,0.3,0.3,11,7,23,0.00,0.92,0.92,0.00,0.92,0.01,0.15,0.15,0.01,0.15,Matches,73,Mamadou Diakhon,fr FRA,FW,Club Brugge,20-035,2005,2.2,0,1,1,100.0,0.46,0.46,0.00,0.00,26.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,73,Mamadou Diakhon,fr FRA,FW,Club Brugge,20-035,2005,2.2,60,67,89.6,1009,142,25,27,92.6,29,34,85.3,5,5,100.0,2,0.3,0.5,+1.7,3,4,2,0,7,Matches,73,Mamadou Diakhon,fr FRA,FW,Club Brugge,20-035,2005,2.2,67,65,2,1,0,0,4,1,0,0,0,0,60,0,1,Matches,73,Mamadou Diakhon,fr FRA,FW,Club Brugge,20-035,2005,2.2,4,1.84,3,1,0,0,0,0,1,0.46,0,1,0,0,0,0,Matches,73,Mamadou Diakhon,fr FRA,FW,Club Brugge,20-035,2005,2.2,1,1,1,0,0,1,2,50.0,1,3,0,3,2,3,0,0,Matches,73,Mamadou Diakhon,fr FRA,FW,Club Brugge,20-035,2005,2.2,86,0,10,29,49,13,86,6,5,83.3,0,0.0,71,621,351,11,7,5,6,4,73,23,Matches,73,Mamadou Diakhon,fr FRA,FW,Club Brugge,20-035,2005,2.2,0,0,0,4,9,2,4,2,1,0,0,0,10,0,5,0.0,Matches
74,Ibrahim Diakité,gn GUI,DF,Cercle Brugge,21-361,2003,3,2,86,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,4,4,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches,74,Ibrahim Diakité,gn GUI,DF,Cercle Brugge,21-361,2003,1.0,0,1,0,0.0,1.05,0.00,0.00,,5.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,74,Ibrahim Diakité,gn GUI,DF,Cercle Brugge,21-361,2003,1.0,29,42,69.0,378,175,19,23,82.6,7,13,53.8,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,4,Matches,74,Ibrahim Diakité,gn GUI,DF,Cercle Brugge,21-361,2003,1.0,42,27,15,2,0,0,2,13,0,0,0,0,29,0,1,Matches,74,Ibrahim Diakité,gn GUI,DF,Cercle Brugge,21-361,2003,1.0,2,2.09,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,74,Ibrahim Diakité,gn GUI,DF,Cercle Brugge,21-361,2003,1.0,3,1,0,3,0,0,1,0.0,1,2,0,2,0,3,6,0,Matches,74,Ibrahim Diakité,gn GUI,DF,Cercle Brugge,21-361,2003,1.0,58,1,16,22,22,1,58,2,0,0.0,2,100.0,22,115,37,0,0,0,2,1,25,4,Matches,74,Ibrahim Diakité,gn GUI,DF,Cercle Brugge,21-361,2003,1.0,1,0,0,1,3,0,2,0,1,0,0,0,3,2,4,33.3,Matches
75,Oumar Diakité,ci CIV,FW,Cercle Brugge,21-311,2003,6,5,475,5.3,2,0,2,2,0,0,1,0,2.5,2.5,0.8,3.2,10,14,38,0.38,0.00,0.38,0.38,0.38,0.46,0.15,0.61,0.46,0.61,Matches,75,Oumar Diakité,ci CIV,FW,Cercle Brugge,21-311,2003,5.3,2,12,3,25.0,2.27,0.57,0.17,0.67,12.4,0,0,0,2.5,2.5,0.20,-0.5,-0.5,Matches,75,Oumar Diakité,ci CIV,FW,Cercle Brugge,21-311,2003,5.3,82,113,72.6,1041,263,50,60,83.3,24,36,66.7,2,3,66.7,0,0.8,0.7,-0.8,9,6,4,1,14,Matches,75,Oumar Diakité,ci CIV,FW,Cercle Brugge,21-311,2003,5.3,113,112,1,0,0,0,8,0,0,0,0,0,82,0,3,Matches,75,Oumar Diakité,ci CIV,FW,Cercle Brugge,21-311,2003,5.3,16,3.03,12,0,1,1,2,0,2,0.38,0,0,0,0,2,0,Matches,75,Oumar Diakité,ci CIV,FW,Cercle Brugge,21-311,2003,5.3,4,3,0,3,1,1,3,33.3,2,2,0,2,2,6,1,0,Matches,75,Oumar Diakité,ci CIV,FW,Cercle Brugge,21-311,2003,5.3,184,1,9,69,106,39,184,10,5,50.0,5,50.0,106,556,150,10,2,6,28,12,136,38,Matches,75,Oumar Diakité,ci CIV,FW,Cercle Brugge,21-311,2003,5.3,1,0,0,9,7,5,8,2,3,2,0,0,18,11,19,36.7,Matches
76,Mahamadou Diawara,fr FRA,MF,Antwerp,20-252,2005,6,5,328,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,6,16,6,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,76,Mahamadou Diawara,fr FRA,MF,Antwerp,20-252,2005,3.6,0,2,1,50.0,0.55,0.27,0.00,0.00,23.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,76,Mahamadou Diawara,fr FRA,MF,Antwerp,20-252,2005,3.6,133,149,89.3,2463,488,48,52,92.3,69,71,97.2,14,19,73.7,0,0.1,0.1,-0.1,1,13,0,0,16,Matches,76,Mahamadou Diawara,fr FRA,MF,Antwerp,20-252,2005,3.6,149,143,6,4,0,2,3,2,0,0,0,0,133,0,3,Matches,76,Mahamadou Diawara,fr FRA,MF,Antwerp,20-252,2005,3.6,6,1.65,6,0,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches,76,Mahamadou Diawara,fr FRA,MF,Antwerp,20-252,2005,3.6,6,3,3,3,0,4,5,80.0,1,4,3,1,1,7,7,0,Matches,76,Mahamadou Diawara,fr FRA,MF,Antwerp,20-252,2005,3.6,184,11,35,110,41,1,184,5,1,20.0,4,80.0,112,585,294,6,6,0,3,3,112,6,Matches,76,Mahamadou Diawara,fr FRA,MF,Antwerp,20-252,2005,3.6,0,0,0,8,4,0,3,1,3,0,0,0,22,4,8,33.3,Matches
77,Daan Dierckx,be BEL,DF,Standard Liège,22-245,2003,8,8,676,7.5,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,22,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,77,Daan Dierckx,be BEL,DF,Standard Liège,22-245,2003,7.5,0,3,1,33.3,0.40,0.13,0.00,0.00,9.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,77,Daan Dierckx,be BEL,DF,Standard Liège,22-245,2003,7.5,291,337,86.4,6124,1960,77,85,90.6,179,193,92.7,35,56,62.5,0,0.0,0.1,0.0,0,15,2,0,22,Matches,77,Daan Dierckx,be BEL,DF,Standard Liège,22-245,2003,7.5,337,327,9,9,0,2,1,0,0,0,0,0,291,1,2,Matches,77,Daan Dierckx,be BEL,DF,Standard Liège,22-245,2003,7.5,3,0.40,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,77,Daan Dierckx,be BEL,DF,Standard Liège,22-245,2003,7.5,9,5,8,1,0,5,8,62.5,3,16,15,1,6,15,53,0,Matches,77,Daan Dierckx,be BEL,DF,Standard Liège,22-245,2003,7.5,439,70,243,183,14,8,439,1,1,100.0,0,0.0,222,1065,638,3,3,0,6,1,260,0,Matches,77,Daan Dierckx,be BEL,DF,Standard Liège,22-245,2003,7.5,2,0,0,9,3,0,1,6,5,0,0,1,25,27,8,77.1,Matches
78,Guillaume Dietsch,fr FRA,GK,Dender,24-193,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,78,Guillaume Dietsch,fr FRA,GK,Dender,24-193,2001,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,78,Guillaume Dietsch,fr FRA,GK,Dender,24-193,2001,3.0,59,90,65.6,1954,1601,7,7,100.0,27,27,100.0,25,56,44.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches,78,Guillaume Dietsch,fr FRA,GK,Dender,24-193,2001,3.0,90,59,31,8,0,0,0,0,0,0,0,0,59,0,0,Matches,78,Guillaume Dietsch,fr FRA,GK,Dender,24-193,2001,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,78,Guillaume Dietsch,fr FRA,GK,Dender,24-193,2001,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches,78,Guillaume Dietsch,fr FRA,GK,Dender,24-193,2001,3.0,100,85,99,1,0,0,100,0,0,,0,,45,276,229,0,0,0,0,0,26,0,Matches,78,Guillaume Dietsch,fr FRA,GK,Dender,24-193,2001,3.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,Matches
79,Edan Diop,fr FRA,MF,Cercle Brugge,21-060,2004,12,10,940,10.4,2,1,3,1,1,1,1,0,3.4,2.6,1.5,4.1,36,56,84,0.19,0.10,0.29,0.10,0.19,0.33,0.14,0.47,0.25,0.39,Matches,79,Edan Diop,fr FRA,MF,Cercle Brugge,21-060,2004,10.4,2,19,6,31.6,1.82,0.57,0.05,0.17,14.0,0,1,1,3.4,2.6,0.16,-1.4,-1.6,Matches,79,Edan Diop,fr FRA,MF,Cercle Brugge,21-060,2004,10.4,326,431,75.6,5198,1543,174,201,86.6,116,147,78.9,25,49,51.0,1,1.5,2.2,-0.5,20,33,22,8,56,Matches,79,Edan Diop,fr FRA,MF,Cercle Brugge,21-060,2004,10.4,431,419,10,3,1,2,22,5,2,1,0,0,326,2,19,Matches,79,Edan Diop,fr FRA,MF,Cercle Brugge,21-060,2004,10.4,36,3.45,32,2,0,2,0,0,2,0.19,2,0,0,0,0,0,Matches,79,Edan Diop,fr FRA,MF,Cercle Brugge,21-060,2004,10.4,14,9,5,7,2,6,19,31.6,13,23,1,22,7,21,12,0,Matches,79,Edan Diop,fr FRA,MF,Cercle Brugge,21-060,2004,10.4,575,13,78,276,231,46,574,41,19,46.3,22,53.7,338,2018,1070,36,23,12,29,9,396,84,Matches,79,Edan Diop,fr FRA,MF,Cercle Brugge,21-060,2004,10.4,1,0,0,6,12,1,22,7,9,0,0,0,51,7,10,41.2,Matches
80,Gora Diouf,sn SEN,DF,Mechelen,22-037,2003,8,6,548,6.1,0,1,1,0,0,0,3,0,0.2,0.2,0.2,0.4,2,14,0,0.00,0.16,0.16,0.00,0.16,0.03,0.03,0.06,0.03,0.06,Matches,80,Gora Diouf,sn SEN,DF,Mechelen,22-037,2003,6.1,0,3,0,0.0,0.49,0.00,0.00,,10.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,80,Gora Diouf,sn SEN,DF,Mechelen,22-037,2003,6.1,239,289,82.7,4870,1880,64,71,90.1,142,160,88.8,32,54,59.3,1,0.2,0.2,+0.8,3,15,1,0,14,Matches,80,Gora Diouf,sn SEN,DF,Mechelen,22-037,2003,6.1,289,266,23,3,0,5,0,16,0,0,0,0,239,0,3,Matches,80,Gora Diouf,sn SEN,DF,Mechelen,22-037,2003,6.1,5,0.82,4,0,0,1,0,0,1,0.16,1,0,0,0,0,0,Matches,80,Gora Diouf,sn SEN,DF,Mechelen,22-037,2003,6.1,12,9,11,1,0,8,12,66.7,4,10,4,6,6,18,56,0,Matches,80,Gora Diouf,sn SEN,DF,Mechelen,22-037,2003,6.1,391,67,213,174,6,3,391,5,4,80.0,1,20.0,206,993,485,2,0,0,4,2,233,0,Matches,80,Gora Diouf,sn SEN,DF,Mechelen,22-037,2003,6.1,3,0,0,6,1,0,0,6,9,0,2,0,16,13,13,50.0,Matches
81,Alouis Diriken,be BEL,MF,Sint-Truiden,21-296,2004,4,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,81,Alouis Diriken,be BEL,MF,Sint-Truiden,21-296,2004,0.6,0,2,1,50.0,3.16,1.58,0.00,0.00,27.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,81,Alouis Diriken,be BEL,MF,Sint-Truiden,21-296,2004,0.6,31,34,91.2,591,178,10,10,100.0,18,19,94.7,3,5,60.0,0,0.0,0.0,0.0,0,6,1,1,8,Matches,81,Alouis Diriken,be BEL,MF,Sint-Truiden,21-296,2004,0.6,34,33,1,1,0,0,1,0,0,0,0,0,31,0,0,Matches,81,Alouis Diriken,be BEL,MF,Sint-Truiden,21-296,2004,0.6,3,4.74,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,81,Alouis Diriken,be BEL,MF,Sint-Truiden,21-296,2004,0.6,3,2,1,2,0,2,2,100.0,0,0,0,0,0,3,1,0,Matches,81,Alouis Diriken,be BEL,MF,Sint-Truiden,21-296,2004,0.6,43,1,7,28,9,0,43,0,0,,0,,21,109,74,1,0,0,0,0,28,2,Matches,81,Alouis Diriken,be BEL,MF,Sint-Truiden,21-296,2004,0.6,0,0,0,1,0,0,1,0,2,0,0,0,3,0,2,0.0,Matches
82,Kasper Dolberg,dk DEN,FW,Anderlecht,28-021,1997,3,1,123,1.4,1,0,1,0,1,1,0,0,1.9,1.2,0.3,1.4,5,2,9,0.73,0.00,0.73,0.00,0.00,1.42,0.19,1.61,0.84,1.03,Matches,82,Kasper Dolberg,dk DEN,FW,Anderlecht,28-021,1997,1.4,1,6,3,50.0,4.39,2.20,0.00,0.00,15.3,0,1,1,1.9,1.2,0.19,-0.9,-1.2,Matches,82,Kasper Dolberg,dk DEN,FW,Anderlecht,28-021,1997,1.4,25,29,86.2,278,24,15,17,88.2,7,9,77.8,0,0,,0,0.3,0.1,-0.3,1,1,0,0,2,Matches,82,Kasper Dolberg,dk DEN,FW,Anderlecht,28-021,1997,1.4,29,25,4,0,1,0,0,0,0,0,0,0,25,0,0,Matches,82,Kasper Dolberg,dk DEN,FW,Anderlecht,28-021,1997,1.4,4,2.93,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches,82,Kasper Dolberg,dk DEN,FW,Anderlecht,28-021,1997,1.4,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,Matches,82,Kasper Dolberg,dk DEN,FW,Anderlecht,28-021,1997,1.4,46,0,1,13,32,11,45,4,1,25.0,3,75.0,30,152,71,5,1,1,4,2,34,9,Matches,82,Kasper Dolberg,dk DEN,FW,Anderlecht,28-021,1997,1.4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3,Matches
83,Mahamadou Doumbia,ml MLI,MF,Antwerp,21-165,2004,6,6,526,5.8,2,1,3,1,1,2,2,0,1.8,0.2,0.5,0.7,10,44,17,0.34,0.17,0.51,0.17,0.34,0.31,0.09,0.40,0.04,0.13,Matches,83,Mahamadou Doumbia,ml MLI,MF,Antwerp,21-165,2004,5.8,2,8,1,12.5,1.37,0.17,0.13,1.00,31.0,1,1,2,1.8,0.2,0.03,+0.2,+0.8,Matches,83,Mahamadou Doumbia,ml MLI,MF,Antwerp,21-165,2004,5.8,161,187,86.1,3001,908,69,75,92.0,70,74,94.6,20,29,69.0,1,0.5,0.4,+0.5,7,35,5,1,44,Matches,83,Mahamadou Doumbia,ml MLI,MF,Antwerp,21-165,2004,5.8,187,180,7,7,0,4,5,0,0,0,0,0,161,0,4,Matches,83,Mahamadou Doumbia,ml MLI,MF,Antwerp,21-165,2004,5.8,18,3.08,16,0,0,0,2,0,2,0.34,2,0,0,0,0,0,Matches,83,Mahamadou Doumbia,ml MLI,MF,Antwerp,21-165,2004,5.8,4,3,1,3,0,2,5,40.0,3,3,0,3,4,8,1,1,Matches,83,Mahamadou Doumbia,ml MLI,MF,Antwerp,21-165,2004,5.8,249,1,26,158,70,4,247,33,17,51.5,14,42.4,177,1317,603,10,9,1,12,9,190,17,Matches,83,Mahamadou Doumbia,ml MLI,MF,Antwerp,21-165,2004,5.8,2,0,0,9,24,0,5,4,3,0,0,0,30,3,7,30.0,Matches
84,Vetle Dragsnes,no NOR,DF,Charleroi,31-263,1994,2,1,94,1.0,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,4,13,0.96,0.00,0.96,0.96,0.96,0.36,0.00,0.36,0.36,0.36,Matches,84,Vetle Dragsnes,no NOR,DF,Charleroi,31-263,1994,1.0,1,3,3,100.0,2.87,2.87,0.33,0.33,10.4,0,0,0,0.4,0.4,0.12,+0.6,+0.6,Matches,84,Vetle Dragsnes,no NOR,DF,Charleroi,31-263,1994,1.0,47,74,63.5,739,211,21,27,77.8,24,36,66.7,1,5,20.0,0,0.0,0.0,0.0,0,2,1,0,4,Matches,84,Vetle Dragsnes,no NOR,DF,Charleroi,31-263,1994,1.0,74,56,16,2,0,0,8,14,0,0,0,0,47,2,1,Matches,84,Vetle Dragsnes,no NOR,DF,Charleroi,31-263,1994,1.0,3,2.87,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,84,Vetle Dragsnes,no NOR,DF,Charleroi,31-263,1994,1.0,2,2,2,0,0,2,3,66.7,1,1,1,0,0,2,4,0,Matches,84,Vetle Dragsnes,no NOR,DF,Charleroi,31-263,1994,1.0,89,4,19,36,34,5,89,0,0,,0,,44,180,62,0,0,0,0,2,54,13,Matches,84,Vetle Dragsnes,no NOR,DF,Charleroi,31-263,1994,1.0,0,0,0,0,1,2,8,0,2,0,0,0,1,2,0,100.0,Matches
85,Noë Dussenne,be BEL,DF,OH Leuven,33-203,1992,8,8,709,7.9,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.8,1,35,4,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches,85,Noë Dussenne,be BEL,DF,OH Leuven,33-203,1992,7.9,0,3,0,0.0,0.38,0.00,0.00,,9.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,85,Noë Dussenne,be BEL,DF,OH Leuven,33-203,1992,7.9,390,496,78.6,8668,3707,94,114,82.5,231,261,88.5,64,113,56.6,0,0.5,0.3,-0.5,4,32,2,0,35,Matches,85,Noë Dussenne,be BEL,DF,OH Leuven,33-203,1992,7.9,496,448,47,21,0,0,0,3,0,0,0,0,390,1,3,Matches,85,Noë Dussenne,be BEL,DF,OH Leuven,33-203,1992,7.9,13,1.65,12,1,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches,85,Noë Dussenne,be BEL,DF,OH Leuven,33-203,1992,7.9,12,6,10,1,1,6,10,60.0,4,5,4,1,10,22,46,1,Matches,85,Noë Dussenne,be BEL,DF,OH Leuven,33-203,1992,7.9,583,84,312,250,22,14,583,0,0,,0,,292,1372,768,1,1,0,4,1,335,4,Matches,85,Noë Dussenne,be BEL,DF,OH Leuven,33-203,1992,7.9,2,0,0,9,5,1,0,10,6,0,0,0,30,36,17,67.9,Matches
86,Jean-Kevin Duverne,ht HAI,DF,Gent,28-107,1997,7,6,593,6.6,0,1,1,0,0,0,4,0,0.1,0.1,1.0,1.1,6,27,8,0.00,0.15,0.15,0.00,0.15,0.02,0.15,0.17,0.02,0.17,Matches,86,Jean-Kevin Duverne,ht HAI,DF,Gent,28-107,1997,6.6,0,1,1,100.0,0.15,0.15,0.00,0.00,8.5,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches,86,Jean-Kevin Duverne,ht HAI,DF,Gent,28-107,1997,6.6,304,385,79.0,5385,2281,149,161,92.5,128,152,84.2,26,55,47.3,1,1.0,0.6,0.0,2,34,4,2,27,Matches,86,Jean-Kevin Duverne,ht HAI,DF,Gent,28-107,1997,6.6,385,366,19,6,0,3,11,13,0,0,0,0,304,0,9,Matches,86,Jean-Kevin Duverne,ht HAI,DF,Gent,28-107,1997,6.6,4,0.61,3,0,0,1,0,0,2,0.30,1,0,0,1,0,0,Matches,86,Jean-Kevin Duverne,ht HAI,DF,Gent,28-107,1997,6.6,14,11,6,8,0,8,13,61.5,5,8,4,4,7,21,48,1,Matches,86,Jean-Kevin Duverne,ht HAI,DF,Gent,28-107,1997,6.6,485,37,204,235,48,3,485,3,0,0.0,3,100.0,244,1150,575,6,3,0,7,1,301,8,Matches,86,Jean-Kevin Duverne,ht HAI,DF,Gent,28-107,1997,6.6,4,0,0,8,3,0,11,7,11,0,0,0,22,17,10,63.0,Matches
87,Dennis Eckert,de GER,MF,Standard Liège,28-291,1997,9,7,548,6.1,1,0,1,1,0,0,0,0,1.4,1.4,0.2,1.6,10,6,26,0.16,0.00,0.16,0.16,0.16,0.23,0.03,0.27,0.23,0.27,Matches,87,Dennis Eckert,de GER,MF,Standard Liège,28-291,1997,6.1,1,10,3,30.0,1.64,0.49,0.10,0.33,14.5,0,0,0,1.4,1.4,0.14,-0.4,-0.4,Matches,87,Dennis Eckert,de GER,MF,Standard Liège,28-291,1997,6.1,100,140,71.4,1665,224,55,64,85.9,25,41,61.0,14,22,63.6,0,0.2,0.3,-0.2,3,3,3,1,6,Matches,87,Dennis Eckert,de GER,MF,Standard Liège,28-291,1997,6.1,140,127,12,1,0,4,6,0,2,2,0,0,100,1,4,Matches,87,Dennis Eckert,de GER,MF,Standard Liège,28-291,1997,6.1,16,2.63,10,0,2,3,1,0,1,0.16,1,0,0,0,0,0,Matches,87,Dennis Eckert,de GER,MF,Standard Liège,28-291,1997,6.1,8,5,3,5,0,2,8,25.0,6,4,0,4,2,10,5,0,Matches,87,Dennis Eckert,de GER,MF,Standard Liège,28-291,1997,6.1,202,9,35,83,84,28,202,9,5,55.6,4,44.4,89,377,194,10,5,4,14,14,122,26,Matches,87,Dennis Eckert,de GER,MF,Standard Liège,28-291,1997,6.1,0,0,0,7,6,3,6,2,5,0,0,0,15,9,10,47.4,Matches
88,Anosike Ementa,dk DEN,FW,Zulte Waregem,23-177,2002,8,6,563,6.3,0,2,2,0,0,0,2,0,1.3,1.3,1.7,3.0,5,24,45,0.00,0.32,0.32,0.00,0.32,0.21,0.28,0.48,0.21,0.48,Matches,88,Anosike Ementa,dk DEN,FW,Zulte Waregem,23-177,2002,6.3,0,12,5,41.7,1.92,0.80,0.00,0.00,11.8,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches,88,Anosike Ementa,dk DEN,FW,Zulte Waregem,23-177,2002,6.3,109,188,58.0,1512,426,64,107,59.8,29,52,55.8,7,8,87.5,2,1.7,0.8,+0.3,20,11,11,0,24,Matches,88,Anosike Ementa,dk DEN,FW,Zulte Waregem,23-177,2002,6.3,188,187,1,0,1,1,0,0,0,0,0,0,109,0,6,Matches,88,Anosike Ementa,dk DEN,FW,Zulte Waregem,23-177,2002,6.3,28,4.48,23,0,0,1,4,0,3,0.48,3,0,0,0,0,0,Matches,88,Anosike Ementa,dk DEN,FW,Zulte Waregem,23-177,2002,6.3,4,3,1,2,1,0,1,0.0,1,2,2,0,1,5,22,0,Matches,88,Anosike Ementa,dk DEN,FW,Zulte Waregem,23-177,2002,6.3,277,21,42,124,114,42,277,7,3,42.9,3,42.9,123,429,219,5,4,3,25,9,210,45,Matches,88,Anosike Ementa,dk DEN,FW,Zulte Waregem,23-177,2002,6.3,2,0,0,10,18,2,0,1,3,0,0,0,11,68,39,63.6,Matches
