Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J31,Strasbourg,Saint-Étienne,3–1,"19,603",Stade de la Meinau,Benoît Bastien,2025-04-26,https://fbref.com/en/matches/ca1e1dc1/Strasbourg-Saint-Etienne-April-26-2025-Ligue-1
J31,Le Havre,Monaco,1–1,"21,340",Stade Océane,Clément Turpin,2025-04-26,https://fbref.com/en/matches/6ec53da1/Le-Havre-Monaco-April-26-2025-Ligue-1
J31,Lyon,Rennes,4–1,"51,034",Groupama Stadium,Marc Bollengier,2025-04-26,https://fbref.com/en/matches/5f2584e1/Lyon-Rennes-April-26-2025-Ligue-1
J31,Angers,Lille,0–2,"12,865",Stade Raymond Kopa,Hakim Ben El Hadj Salem,2025-04-27,https://fbref.com/en/matches/af631621/Angers-Lille-April-27-2025-Ligue-1
J31,Montpellier,Reims,0–0,"10,806",Stade de la Mosson-Mondial 98,Jérémie Pignard,2025-04-27,https://fbref.com/en/matches/6ff732c6/Montpellier-Reims-April-27-2025-Ligue-1
J31,Nantes,Toulouse,0–0,"31,618",Stade de la Beaujoire - Louis Fonteneau,Florent Batta,2025-04-27,https://fbref.com/en/matches/94a42dc1/Nantes-Toulouse-April-27-2025-Ligue-1
J31,Lens,Auxerre,0–4,"38,193",Stade Bollaert-Delelis,Mathieu Vernice,2025-04-27,https://fbref.com/en/matches/0745c59f/Lens-Auxerre-April-27-2025-Ligue-1
J31,Marseille,Brest,4–1,"62,130",Orange Vélodrome,Stéphanie Frappart,2025-04-27,https://fbref.com/en/matches/d0c58dd5/Marseille-Brest-April-27-2025-Ligue-1
J32,Nice,Reims,1–0,"24,758",Allianz Riviera,Abdelatif Kherradji,2025-05-02,https://fbref.com/en/matches/2e39c335/Nice-Reims-May-2-2025-Ligue-1
J32,Strasbourg,Paris S-G,2–1,"19,522",Stade de la Meinau,Hakim Ben El Hadj Salem,2025-05-03,https://fbref.com/en/matches/d9c56744/Strasbourg-Paris-Saint-Germain-May-3-2025-Ligue-1
J32,Toulouse,Rennes,2–1,"23,926",Stadium de Toulouse,Benoît Millot,2025-05-03,https://fbref.com/en/matches/ffb99c84/Toulouse-Rennes-May-3-2025-Ligue-1
J32,Saint-Étienne,Monaco,1–3,"35,757",Stade Geoffroy-Guichard,Jérôme Brisard,2025-05-03,https://fbref.com/en/matches/4e6718ec/Saint-Etienne-Monaco-May-3-2025-Ligue-1
