Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J8,Inter,Monaco,3–0,"71,601",Stadio Giuseppe Meazza,Irfan Peljto,2025-01-29,https://fbref.com/en/matches/9d8d169c/Internazionale-Monaco-January-29-2025-Champions-League
J8,Leverkusen,Sparta Prague,2–0,"30,210",BayArena,Georgi Kabakov,2025-01-29,https://fbref.com/en/matches/9dc1db6f/Bayer-Leverkusen-Sparta-Prague-January-29-2025-Champions-League
J8,RB Salzburg,Atlético Madrid,1–4,"23,389",Red Bull Arena,Anthony Taylor,2025-01-29,https://fbref.com/en/matches/48d705ae/Red-Bull-Salzburg-Atletico-Madrid-January-29-2025-Champions-League
J8,Stuttgart,Paris S-G,1–4,"60,000",MHPArena,Davide Massa,2025-01-29,https://fbref.com/en/matches/438254ac/Stuttgart-Paris-Saint-Germain-January-29-2025-Champions-League
J8,Lille,Feyenoord,6–1,"44,071",Decathlon Arena - Stade Pierre-Mauroy,Slavko Vinčič,2025-01-29,https://fbref.com/en/matches/39998098/Lille-Feyenoord-January-29-2025-Champions-League
J8,Sturm Graz,RB Leipzig,1–0,"26,851",28 Black Arena,Mykola Balakin,2025-01-29,https://fbref.com/en/matches/30a931ba/Sturm-Graz-RB-Leipzig-January-29-2025-Champions-League
J8,Young Boys,Red Star,0–1,"31,500",Stadion Wankdorf,Halil Umut Meler,2025-01-29,https://fbref.com/en/matches/d385302d/Young-Boys-Red-Star-January-29-2025-Champions-League
J8,Girona,Arsenal,1–2,"9,048",Estadi Municipal de Montilivi,Maurizio Mariani,2025-01-29,https://fbref.com/en/matches/d7d20b67/Girona-Arsenal-January-29-2025-Champions-League
J8,Dinamo Zagreb,Milan,2–1,"18,856",Stadion Maksimir,François Letexier,2025-01-29,https://fbref.com/en/matches/e54e9914/Dinamo-Zagreb-Milan-January-29-2025-Champions-League
J9,Brest,Paris S-G,0–3,"15,831",Stade du Roudourou,Irfan Peljto,2025-02-11,https://fbref.com/en/matches/7f0d9a30/Brest-Paris-Saint-Germain-February-11-2025-Champions-League
J9,Sporting CP,Dortmund,0–3,"41,543",Estádio José Alvalade,Espen Eskås,2025-02-11,https://fbref.com/en/matches/e6071adf/Sporting-CP-Dortmund-February-11-2025-Champions-League
J9,Manchester City,Real Madrid,2–3,"52,081",Etihad Stadium,Clément Turpin,2025-02-11,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League
J9,Juventus,PSV Eindhoven,2–1,"39,886",Allianz Stadium,Daniel Siebert,2025-02-11,https://fbref.com/en/matches/0c2a0842/Juventus-PSV-Eindhoven-February-11-2025-Champions-League
J9,Club Brugge,Atalanta,2–1,"24,242",Jan Breydelstadion,Halil Umut Meler,2025-02-12,https://fbref.com/en/matches/0fc8931f/Club-Brugge-Atalanta-February-12-2025-Champions-League
J9,Celtic,Bayern Munich,1–2,"57,406",Celtic Park,Jesús Gil,2025-02-12,https://fbref.com/en/matches/b424ad1b/Celtic-Bayern-Munich-February-12-2025-Champions-League
J9,Monaco,Benfica,0–1,"12,159",Stade Louis II,Maurizio Mariani,2025-02-12,https://fbref.com/en/matches/2bafb4ba/Monaco-Benfica-February-12-2025-Champions-League
J9,Feyenoord,Milan,1–0,"45,000",Stadion Feijenoord,Jose Maria Sánchez,2025-02-12,https://fbref.com/en/matches/8a35132b/Feyenoord-Milan-February-12-2025-Champions-League
J10,Milan,Feyenoord,1–1,"54,749",Stadio Giuseppe Meazza,Szymon Marciniak,2025-02-18,https://fbref.com/en/matches/098b80cd/Milan-Feyenoord-February-18-2025-Champions-League
J10,Benfica,Monaco,3–3,"60,776",Estádio do Sport Lisboa e Benfica,Glenn Nyberg,2025-02-18,https://fbref.com/en/matches/16ae1e2c/Benfica-Monaco-February-18-2025-Champions-League
J10,Atalanta,Club Brugge,1–3,"21,727",Gewiss Stadium,Felix Zwayer,2025-02-18,https://fbref.com/en/matches/fba6a162/Atalanta-Club-Brugge-February-18-2025-Champions-League
J10,Bayern Munich,Celtic,1–1,"75,000",Allianz Arena,Benoît Bastien,2025-02-18,https://fbref.com/en/matches/bfa4d3e7/Bayern-Munich-Celtic-February-18-2025-Champions-League
J10,Dortmund,Sporting CP,0–0,"80,300",Signal Iduna Park,Davide Massa,2025-02-19,https://fbref.com/en/matches/4dadf9f4/Dortmund-Sporting-CP-February-19-2025-Champions-League
J10,PSV Eindhoven,Juventus,3–1,"35,000",Philips Stadion,Slavko Vinčič,2025-02-19,https://fbref.com/en/matches/2aae1e3d/PSV-Eindhoven-Juventus-February-19-2025-Champions-League
J10,Real Madrid,Manchester City,3–1,"77,023",Estadio Santiago Bernabéu,István Kovács,2025-02-19,https://fbref.com/en/matches/bef7ecbf/Real-Madrid-Manchester-City-February-19-2025-Champions-League
J10,Paris S-G,Brest,7–0,"47,211",Parc des Princes,Michael Oliver,2025-02-19,https://fbref.com/en/matches/3f7162f1/Paris-Saint-Germain-Brest-February-19-2025-Champions-League
J11,Club Brugge,Aston Villa,1–3,"26,890",Jan Breydelstadion,João Pinheiro,2025-03-04,https://fbref.com/en/matches/e2019af7/Club-Brugge-Aston-Villa-March-4-2025-Champions-League
J11,PSV Eindhoven,Arsenal,1–7,"34,400",Philips Stadion,Jesús Gil,2025-03-04,https://fbref.com/en/matches/f7748494/PSV-Eindhoven-Arsenal-March-4-2025-Champions-League
J11,Dortmund,Lille,1–1,"81,365",Signal Iduna Park,Jose Maria Sánchez,2025-03-04,https://fbref.com/en/matches/605bc7e5/Dortmund-Lille-March-4-2025-Champions-League
J11,Real Madrid,Atlético Madrid,2–1,"77,261",Estadio Santiago Bernabéu,Clément Turpin,2025-03-04,https://fbref.com/en/matches/4bfe43d6/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-March-4-2025-Champions-League
J11,Feyenoord,Inter,0–2,"43,789",Stadion Feijenoord,Espen Eskås,2025-03-05,https://fbref.com/en/matches/819931ad/Feyenoord-Internazionale-March-5-2025-Champions-League
J11,Benfica,Barcelona,0–1,"62,437",Estádio do Sport Lisboa e Benfica,Felix Zwayer,2025-03-05,https://fbref.com/en/matches/41097255/Benfica-Barcelona-March-5-2025-Champions-League
J11,Bayern Munich,Leverkusen,3–0,"75,000",Allianz Arena,Michael Oliver,2025-03-05,https://fbref.com/en/matches/eee40d27/Bayern-Munich-Bayer-Leverkusen-March-5-2025-Champions-League
J11,Paris S-G,Liverpool,0–1,"47,511",Parc des Princes,Davide Massa,2025-03-05,https://fbref.com/en/matches/c171d3bc/Paris-Saint-Germain-Liverpool-March-5-2025-Champions-League
J12,Barcelona,Benfica,3–1,"47,111",Estadi Olímpic Lluís Companys,François Letexier,2025-03-11,https://fbref.com/en/matches/de8e7ccc/Barcelona-Benfica-March-11-2025-Champions-League
J12,Liverpool,Paris S-G,(1) 0–1 (4),"59,765",Anfield,István Kovács,2025-03-11,https://fbref.com/en/matches/776ddbe5/Liverpool-Paris-Saint-Germain-March-11-2025-Champions-League
J12,Leverkusen,Bayern Munich,0–2,"30,210",BayArena,Slavko Vinčič,2025-03-11,https://fbref.com/en/matches/6250977f/Bayer-Leverkusen-Bayern-Munich-March-11-2025-Champions-League
J12,Inter,Feyenoord,2–1,"55,536",Stadio Giuseppe Meazza,Ivan Kružliak,2025-03-11,https://fbref.com/en/matches/11701266/Internazionale-Feyenoord-March-11-2025-Champions-League
J12,Lille,Dortmund,1–2,"48,042",Decathlon Arena - Stade Pierre-Mauroy,Sandro Schärer,2025-03-12,https://fbref.com/en/matches/c2147a07/Lille-Dortmund-March-12-2025-Champions-League
J12,Arsenal,PSV Eindhoven,2–2,"59,410",Emirates Stadium,Rade Obrenović,2025-03-12,https://fbref.com/en/matches/c27417c6/Arsenal-PSV-Eindhoven-March-12-2025-Champions-League
J12,Aston Villa,Club Brugge,3–0,"42,461",Villa Park,Daniel Siebert,2025-03-12,https://fbref.com/en/matches/0f972b25/Aston-Villa-Club-Brugge-March-12-2025-Champions-League
J12,Atlético Madrid,Real Madrid,(2) 1–0 (4),"69,304",Riyadh Air Metropolitan Stadium,Szymon Marciniak,2025-03-12,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
J13,Arsenal,Real Madrid,3–0,"60,110",Emirates Stadium,Irfan Peljto,2025-04-08,https://fbref.com/en/matches/bbf76516/Arsenal-Real-Madrid-April-8-2025-Champions-League
J13,Bayern Munich,Inter,1–2,"75,000",Allianz Arena,Sandro Schärer,2025-04-08,https://fbref.com/en/matches/7f7b941a/Bayern-Munich-Internazionale-April-8-2025-Champions-League
J13,Barcelona,Dortmund,4–0,"49,760",Estadi Olímpic Lluís Companys,Espen Eskås,2025-04-09,https://fbref.com/en/matches/8b67c631/Barcelona-Dortmund-April-9-2025-Champions-League
J13,Paris S-G,Aston Villa,3–1,"47,681",Parc des Princes,Maurizio Mariani,2025-04-09,https://fbref.com/en/matches/9f9e8b53/Paris-Saint-Germain-Aston-Villa-April-9-2025-Champions-League
J14,Aston Villa,Paris S-G,3–2,"42,535",Villa Park,Jose Maria Sánchez,2025-04-15,https://fbref.com/en/matches/0fd085bd/Aston-Villa-Paris-Saint-Germain-April-15-2025-Champions-League
J14,Dortmund,Barcelona,3–1,"81,365",Signal Iduna Park,Maurizio Mariani,2025-04-15,https://fbref.com/en/matches/a7b1cab8/Dortmund-Barcelona-April-15-2025-Champions-League
J14,Inter,Bayern Munich,2–2,"75,625",Stadio Giuseppe Meazza,Slavko Vinčič,2025-04-16,https://fbref.com/en/matches/1219dd65/Internazionale-Bayern-Munich-April-16-2025-Champions-League
J14,Real Madrid,Arsenal,1–2,"77,073",Estadio Santiago Bernabéu,François Letexier,2025-04-16,https://fbref.com/en/matches/b3039bb2/Real-Madrid-Arsenal-April-16-2025-Champions-League
J15,Arsenal,Paris S-G,0–1,"59,664",Emirates Stadium,Slavko Vinčič,2025-04-29,https://fbref.com/en/matches/d85808e6/Arsenal-Paris-Saint-Germain-April-29-2025-Champions-League
J15,Barcelona,Inter,3–3,"50,314",Estadi Olímpic Lluís Companys,Clément Turpin,2025-04-30,https://fbref.com/en/matches/4b3ea62f/Barcelona-Internazionale-April-30-2025-Champions-League
J16,Inter,Barcelona,4–3,"75,504",Stadio Giuseppe Meazza,Szymon Marciniak,2025-05-06,https://fbref.com/en/matches/ff6aaaa9/Internazionale-Barcelona-May-6-2025-Champions-League
J16,Paris S-G,Arsenal,2–1,"47,511",Parc des Princes,Felix Zwayer,2025-05-07,https://fbref.com/en/matches/a73bdd5b/Paris-Saint-Germain-Arsenal-May-7-2025-Champions-League
J17,Paris S-G,Inter,5–0,"64,327",Allianz Arena (Neutral Site),István Kovács,2025-05-31,https://fbref.com/en/matches/5185c7d5/Paris-Saint-Germain-Internazionale-May-31-2025-Champions-League
