Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J2,Ferencváros,Tottenham,1–2,"20,795",Groupama Arena,Igor Pajač,2024-10-03,https://fbref.com/en/matches/531eca12/Ferencvaros-Tottenham-Hotspur-October-3-2024-Europa-League
J2,Lazio,Nice,4–1,"27,314",Stadio Olimpico,Horațiu Fesnic,2024-10-03,https://fbref.com/en/matches/87f6f2bf/Lazio-Nice-October-3-2024-Europa-League
J2,Real Sociedad,Anderlecht,1–2,"30,985",Reale Arena,Marian Barbu,2024-10-03,https://fbref.com/en/matches/3eaed638/Real-Sociedad-Anderlecht-October-3-2024-Europa-League
J2,Hoffenheim,Dynamo Kyiv,2–0,"20,351",PreZero Arena,Aleksandar Stavrev,2024-10-03,https://fbref.com/en/matches/92fff9b8/Hoffenheim-Dynamo-Kyiv-October-3-2024-Europa-League
J2,Olympiacos,Braga,3–0,"30,301",Stadio Georgios Karaiskáki,Damian Sylwestrzak,2024-10-03,https://fbref.com/en/matches/043d1c5f/Olympiacos-Braga-October-3-2024-Europa-League
J2,Maccabi Tel Aviv,Midtjylland,0–2,200,Stadion Partizana,Giorgi Kruashvili,2024-10-03,https://fbref.com/en/matches/258a7d23/Maccabi-Tel-Aviv-Midtjylland-October-3-2024-Europa-League
J2,FK Rīgas FS,Galatasaray,2–2,"8,502",Stadions Arkādija Grass,Filip Glova,2024-10-03,https://fbref.com/en/matches/f0aa40e4/FK-Rigas-FS-Galatasaray-October-3-2024-Europa-League
J2,Porto,Manchester Utd,3–3,"49,211",Estádio do Dragão,Tobias Stieler,2024-10-03,https://fbref.com/en/matches/2477c7a7/Porto-Manchester-United-October-3-2024-Europa-League
J2,Rangers,Lyon,1–4,"41,981",Ibrox Stadium,Sven Jablonski,2024-10-03,https://fbref.com/en/matches/2cc2e1f4/Rangers-Lyon-October-3-2024-Europa-League
J2,Qarabağ,Malmö,1–2,"28,234",Tofiq Bəhramov adına Respublika stadionu,Anastasios Papapetrou,2024-10-03,https://fbref.com/en/matches/fb668fa8/Qarabag-Malmo-October-3-2024-Europa-League
J2,Union SG,Bodø/Glimt,0–0,"5,576",Lotto Park,Ondřej Berka,2024-10-03,https://fbref.com/en/matches/2de0d35f/Union-SG-BodoGlimt-October-3-2024-Europa-League
J2,Viktoria Plzeň,Ludogorets,0–0,"10,317",Doosan Arena,Tamás Bognár,2024-10-03,https://fbref.com/en/matches/b8fb3651/Viktoria-Plzen-Ludogorets-Razgrad-October-3-2024-Europa-League
J2,Twente,Fenerbahçe,1–1,"29,000",De Grolsch Veste,Chris Kavanagh,2024-10-03,https://fbref.com/en/matches/3888b764/Twente-Fenerbahce-October-3-2024-Europa-League
J2,Elfsborg,Roma,1–0,"11,978",Borås Arena,Kristo Tohver,2024-10-03,https://fbref.com/en/matches/c16edd35/Elfsborg-Roma-October-3-2024-Europa-League
J2,Athletic Club,AZ Alkmaar,2–0,"40,328",San Mamés,Balázs Berke,2024-10-03,https://fbref.com/en/matches/c7ab9c81/Athletic-Club-AZ-Alkmaar-October-3-2024-Europa-League
J2,PAOK,FCSB,0–1,"14,340",Stadio Toumbas,Sascha Stegemann,2024-10-03,https://fbref.com/en/matches/8066381c/PAOK-FCSB-October-3-2024-Europa-League
J2,Beşiktaş,Eint Frankfurt,1–3,"35,305",Tüpraş Stadyumu,John Beaton,2024-10-03,https://fbref.com/en/matches/8c6289bc/Besiktas-Eintracht-Frankfurt-October-3-2024-Europa-League
J3,Braga,Bodø/Glimt,1–2,"8,253",Estádio Municipal de Braga,Nenad Minaković,2024-10-23,https://fbref.com/en/matches/9e70f15e/Braga-BodoGlimt-October-23-2024-Europa-League
J3,Galatasaray,Elfsborg,4–3,"36,938",RAMS Park,Matej Jug,2024-10-23,https://fbref.com/en/matches/df242454/Galatasaray-Elfsborg-October-23-2024-Europa-League
J3,Eint Frankfurt,FK Rīgas FS,1–0,"56,600",Deutsche Bank Park,Allard Lindhout,2024-10-24,https://fbref.com/en/matches/8011fab7/Eintracht-Frankfurt-FK-Rigas-FS-October-24-2024-Europa-League
J3,Ferencváros,Nice,1–0,"18,371",Groupama Arena,Tasos Sidiropoulos,2024-10-24,https://fbref.com/en/matches/10dc53f6/Ferencvaros-Nice-October-24-2024-Europa-League
J3,Roma,Dynamo Kyiv,1–0,"61,624",Stadio Olimpico,Serdar Gözübüyük,2024-10-24,https://fbref.com/en/matches/b42bcad7/Roma-Dynamo-Kyiv-October-24-2024-Europa-League
J3,Midtjylland,Union SG,1–0,"8,491",MCH Arena,Sebastian Gishamer,2024-10-24,https://fbref.com/en/matches/694b1e44/Midtjylland-Union-SG-October-24-2024-Europa-League
J3,Maccabi Tel Aviv,Real Sociedad,1–2,429,Stadion Partizana,Rohit Saggi,2024-10-24,https://fbref.com/en/matches/a4a1558e/Maccabi-Tel-Aviv-Real-Sociedad-October-24-2024-Europa-League
J3,PAOK,Viktoria Plzeň,2–2,"16,144",Stadio Toumbas,Urs Schnyder,2024-10-24,https://fbref.com/en/matches/2292a769/PAOK-Viktoria-Plzen-October-24-2024-Europa-League
J3,Porto,Hoffenheim,2–0,"39,203",Estádio do Dragão,Damian Sylwestrzak,2024-10-24,https://fbref.com/en/matches/4557a50c/Porto-Hoffenheim-October-24-2024-Europa-League
J3,Tottenham,AZ Alkmaar,1–0,"53,438",Tottenham Hotspur Stadium,Manfredas Lukjančukas,2024-10-24,https://fbref.com/en/matches/b4d45b1b/Tottenham-Hotspur-AZ-Alkmaar-October-24-2024-Europa-League
J3,Rangers,FCSB,4–0,"41,191",Ibrox Stadium,Marco Di Bello,2024-10-24,https://fbref.com/en/matches/f7e36e55/Rangers-FCSB-October-24-2024-Europa-League
J3,Qarabağ,Ajax,0–3,"27,520",Tofiq Bəhramov adına Respublika stadionu,Nick Walsh,2024-10-24,https://fbref.com/en/matches/88e04145/Qarabag-Ajax-October-24-2024-Europa-League
J3,Lyon,Beşiktaş,0–1,"27,350",Groupama Stadium,Harm Osmers,2024-10-24,https://fbref.com/en/matches/4a5818ae/Lyon-Besiktas-October-24-2024-Europa-League
J3,Anderlecht,Ludogorets,2–0,"18,000",Lotto Park,Filip Glova,2024-10-24,https://fbref.com/en/matches/05b3f0b6/Anderlecht-Ludogorets-Razgrad-October-24-2024-Europa-League
J3,Malmö,Olympiacos,0–1,"19,478",Eleda Stadion,Simone Sozza,2024-10-24,https://fbref.com/en/matches/01161816/Malmo-Olympiacos-October-24-2024-Europa-League
J3,Twente,Lazio,0–2,"29,500",De Grolsch Veste,Nikola Dabanović,2024-10-24,https://fbref.com/en/matches/ec6adbb7/Twente-Lazio-October-24-2024-Europa-League
J3,Athletic Club,Slavia Prague,1–0,"47,776",San Mamés,Morten Krogh,2024-10-24,https://fbref.com/en/matches/f274f9b1/Athletic-Club-Slavia-Prague-October-24-2024-Europa-League
J3,Fenerbahçe,Manchester Utd,1–1,"41,443",Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Clément Turpin,2024-10-24,https://fbref.com/en/matches/ffaeb419/Fenerbahce-Manchester-United-October-24-2024-Europa-League
J4,Beşiktaş,Malmö,2–1,"24,652",Tüpraş Stadyumu,Sven Jablonski,2024-11-06,https://fbref.com/en/matches/2f17a00d/Besiktas-Malmo-November-6-2024-Europa-League
J4,Bodø/Glimt,Qarabağ,1–2,"6,011",Aspmyra Stadion,Luís Godinho,2024-11-07,https://fbref.com/en/matches/9dd2d76f/BodoGlimt-Qarabag-November-7-2024-Europa-League
J4,Elfsborg,Braga,1–1,"9,402",Borås Arena,Juxhin Xhaja,2024-11-07,https://fbref.com/en/matches/fe61f249/Elfsborg-Braga-November-7-2024-Europa-League
J4,Nice,Twente,2–2,"11,144",Allianz Riviera,Balázs Berke,2024-11-07,https://fbref.com/en/matches/6b3990ab/Nice-Twente-November-7-2024-Europa-League
J4,Eint Frankfurt,Slavia Prague,1–0,"57,350",Deutsche Bank Park,Chris Kavanagh,2024-11-07,https://fbref.com/en/matches/b86a7335/Eintracht-Frankfurt-Slavia-Prague-November-7-2024-Europa-League
J4,Union SG,Roma,1–1,"13,875",Stade Roi Baudouin,Jérôme Brisard,2024-11-07,https://fbref.com/en/matches/e1fbee3d/Union-SG-Roma-November-7-2024-Europa-League
J4,Olympiacos,Rangers,1–1,"31,795",Stadio Georgios Karaiskáki,Sascha Stegemann,2024-11-07,https://fbref.com/en/matches/4df1ef7c/Olympiacos-Rangers-November-7-2024-Europa-League
J4,FCSB,Midtjylland,2–0,"37,152",Arena Naţională,Duje Strukan,2024-11-07,https://fbref.com/en/matches/bd79c1b9/FCSB-Midtjylland-November-7-2024-Europa-League
J4,Ludogorets,Athletic Club,1–2,"9,725",Huvepharma Arena,Anastasios Papapetrou,2024-11-07,https://fbref.com/en/matches/869e2987/Ludogorets-Razgrad-Athletic-Club-November-7-2024-Europa-League
J4,Manchester Utd,PAOK,2–0,"73,174",Old Trafford,Radu Petrescu,2024-11-07,https://fbref.com/en/matches/31dab526/Manchester-United-PAOK-November-7-2024-Europa-League
J4,Galatasaray,Tottenham,3–2,"51,739",RAMS Park,Lawrence Visser,2024-11-07,https://fbref.com/en/matches/eac8517f/Galatasaray-Tottenham-Hotspur-November-7-2024-Europa-League
J4,AZ Alkmaar,Fenerbahçe,3–1,"15,383",AFAS Stadion,John Beaton,2024-11-07,https://fbref.com/en/matches/68064106/AZ-Alkmaar-Fenerbahce-November-7-2024-Europa-League
J4,Viktoria Plzeň,Real Sociedad,2–1,"11,130",Doosan Arena,Andris Treimanis,2024-11-07,https://fbref.com/en/matches/bf648dc5/Viktoria-Plzen-Real-Sociedad-November-7-2024-Europa-League
J4,Hoffenheim,Lyon,2–2,"18,227",PreZero Arena,Marian Barbu,2024-11-07,https://fbref.com/en/matches/258afd12/Hoffenheim-Lyon-November-7-2024-Europa-League
J4,Ajax,Maccabi Tel Aviv,5–0,"53,719",Johan Cruijff Arena,Ondřej Berka,2024-11-07,https://fbref.com/en/matches/ee6c5711/Ajax-Maccabi-Tel-Aviv-November-7-2024-Europa-League
J4,Lazio,Porto,2–1,"29,576",Stadio Olimpico,Georgi Kabakov,2024-11-07,https://fbref.com/en/matches/36d2087e/Lazio-Porto-November-7-2024-Europa-League
J4,FK Rīgas FS,Anderlecht,1–1,"4,820",Stadions Arkādija Grass,Aleksandar Stavrev,2024-11-07,https://fbref.com/en/matches/e9e44405/FK-Rigas-FS-Anderlecht-November-7-2024-Europa-League
J4,Dynamo Kyiv,Ferencváros,0–4,"5,338",Volksparkstadion,Mohammed Al Hakim,2024-11-07,https://fbref.com/en/matches/b7c79f73/Dynamo-Kyiv-Ferencvaros-November-7-2024-Europa-League
J5,Lazio,Ludogorets,0–0,"27,259",Stadio Olimpico,Duje Strukan,2024-11-28,https://fbref.com/en/matches/79814c7a/Lazio-Ludogorets-Razgrad-November-28-2024-Europa-League
J5,Athletic Club,Elfsborg,3–0,"46,325",San Mamés,Giorgi Kruashvili,2024-11-28,https://fbref.com/en/matches/10e123c5/Athletic-Club-Elfsborg-November-28-2024-Europa-League
J5,Dynamo Kyiv,Viktoria Plzeň,1–2,"4,456",Volksparkstadion,Luís Godinho,2024-11-28,https://fbref.com/en/matches/a6b9c527/Dynamo-Kyiv-Viktoria-Plzen-November-28-2024-Europa-League
J5,AZ Alkmaar,Galatasaray,1–1,"16,229",AFAS Stadion,Horațiu Fesnic,2024-11-28,https://fbref.com/en/matches/def7ba4d/AZ-Alkmaar-Galatasaray-November-28-2024-Europa-League
J5,Anderlecht,Porto,2–2,"17,717",Lotto Park,Morten Krogh,2024-11-28,https://fbref.com/en/matches/89e2d107/Anderlecht-Porto-November-28-2024-Europa-League
J5,FK Rīgas FS,PAOK,0–2,"5,346",Stadions Arkādija Grass,Julian Weinberger,2024-11-28,https://fbref.com/en/matches/978a5d63/FK-Rigas-FS-PAOK-November-28-2024-Europa-League
J5,Manchester Utd,Bodø/Glimt,3–2,"72,985",Old Trafford,Lawrence Visser,2024-11-28,https://fbref.com/en/matches/a70bdc05/Manchester-United-BodoGlimt-November-28-2024-Europa-League
J5,Braga,Hoffenheim,3–0,"10,010",Estádio Municipal de Braga,Igor Pajač,2024-11-28,https://fbref.com/en/matches/449e018f/Braga-Hoffenheim-November-28-2024-Europa-League
J5,Tottenham,Roma,2–2,"53,378",Tottenham Hotspur Stadium,Glenn Nyberg,2024-11-28,https://fbref.com/en/matches/543c9384/Tottenham-Hotspur-Roma-November-28-2024-Europa-League
J5,Beşiktaş,Maccabi Tel Aviv,1–3,"20,124",Nagyerdei Stadion,Simone Sozza,2024-11-28,https://fbref.com/en/matches/c2dff257/Besiktas-Maccabi-Tel-Aviv-November-28-2024-Europa-League
J5,Twente,Union SG,0–1,"26,500",De Grolsch Veste,John Beaton,2024-11-28,https://fbref.com/en/matches/89d2776a/Twente-Union-SG-November-28-2024-Europa-League
J5,Ferencváros,Malmö,4–1,"18,891",Groupama Arena,Əliyar Ağayev,2024-11-28,https://fbref.com/en/matches/d0337a53/Ferencvaros-Malmo-November-28-2024-Europa-League
J5,Midtjylland,Eint Frankfurt,1–2,"9,521",MCH Arena,Craig Pawson,2024-11-28,https://fbref.com/en/matches/2e5448ce/Midtjylland-Eintracht-Frankfurt-November-28-2024-Europa-League
J5,Slavia Prague,Fenerbahçe,1–2,"19,308",Fortuna Arena,Sascha Stegemann,2024-11-28,https://fbref.com/en/matches/2dbef7a0/Slavia-Prague-Fenerbahce-November-28-2024-Europa-League
J5,Nice,Rangers,1–4,"18,008",Allianz Riviera,Ricardo de Burgos,2024-11-28,https://fbref.com/en/matches/22921f6c/Nice-Rangers-November-28-2024-Europa-League
J5,Real Sociedad,Ajax,2–0,"32,786",Reale Arena,Matej Jug,2024-11-28,https://fbref.com/en/matches/8f39378c/Real-Sociedad-Ajax-November-28-2024-Europa-League
J5,Qarabağ,Lyon,1–4,"22,563",Tofiq Bəhramov adına Respublika stadionu,Nenad Minaković,2024-11-28,https://fbref.com/en/matches/bbc76b3f/Qarabag-Lyon-November-28-2024-Europa-League
J5,FCSB,Olympiacos,0–0,"43,572",Arena Naţională,Sebastian Gishamer,2024-11-28,https://fbref.com/en/matches/32459c10/FCSB-Olympiacos-November-28-2024-Europa-League
J6,Fenerbahçe,Athletic Club,0–2,"35,263",Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Irfan Peljto,2024-12-11,https://fbref.com/en/matches/20339457/Fenerbahce-Athletic-Club-December-11-2024-Europa-League
J6,Roma,Braga,3–0,"59,085",Stadio Olimpico,Daniel Siebert,2024-12-12,https://fbref.com/en/matches/9f65c20e/Roma-Braga-December-12-2024-Europa-League
J6,Hoffenheim,FCSB,0–0,"23,223",PreZero Arena,Juxhin Xhaja,2024-12-12,https://fbref.com/en/matches/daac3581/Hoffenheim-FCSB-December-12-2024-Europa-League
J6,Malmö,Galatasaray,2–2,"19,489",Eleda Stadion,John Brooks,2024-12-12,https://fbref.com/en/matches/b84c1458/Malmo-Galatasaray-December-12-2024-Europa-League
J6,Viktoria Plzeň,Manchester Utd,1–2,"11,320",Doosan Arena,Marian Barbu,2024-12-12,https://fbref.com/en/matches/5116d7fe/Viktoria-Plzen-Manchester-United-December-12-2024-Europa-League
J6,Union SG,Nice,2–1,"7,501",Stade Roi Baudouin,Chris Kavanagh,2024-12-12,https://fbref.com/en/matches/c5cfb529/Union-SG-Nice-December-12-2024-Europa-League
J6,Ludogorets,AZ Alkmaar,2–2,"4,245",Huvepharma Arena,Kristo Tohver,2024-12-12,https://fbref.com/en/matches/1f1ad9d3/Ludogorets-Razgrad-AZ-Alkmaar-December-12-2024-Europa-League
J6,Olympiacos,Twente,0–0,"31,600",Stadio Georgios Karaiskáki,Jérôme Brisard,2024-12-12,https://fbref.com/en/matches/36e03155/Olympiacos-Twente-December-12-2024-Europa-League
J6,PAOK,Ferencváros,5–0,"18,121",Stadio Toumbas,Guillermo Cuadra,2024-12-12,https://fbref.com/en/matches/0f328fae/PAOK-Ferencvaros-December-12-2024-Europa-League
J6,Porto,Midtjylland,2–0,"36,619",Estádio do Dragão,Aleksandar Stavrev,2024-12-12,https://fbref.com/en/matches/f03dc45c/Porto-Midtjylland-December-12-2024-Europa-League
J6,Rangers,Tottenham,1–1,"48,064",Ibrox Stadium,Sandro Schärer,2024-12-12,https://fbref.com/en/matches/fbc3d072/Rangers-Tottenham-Hotspur-December-12-2024-Europa-League
J6,Real Sociedad,Dynamo Kyiv,3–0,"26,457",Reale Arena,Harm Osmers,2024-12-12,https://fbref.com/en/matches/ac174a53/Real-Sociedad-Dynamo-Kyiv-December-12-2024-Europa-League
J6,Slavia Prague,Anderlecht,1–2,"19,167",Fortuna Arena,Anastasios Papapetrou,2024-12-12,https://fbref.com/en/matches/09873ee6/Slavia-Prague-Anderlecht-December-12-2024-Europa-League
J6,Elfsborg,Qarabağ,1–0,"6,278",Borås Arena,António Nobre,2024-12-12,https://fbref.com/en/matches/c65c520d/Elfsborg-Qarabag-December-12-2024-Europa-League
J6,Bodø/Glimt,Beşiktaş,2–1,"5,813",Aspmyra Stadion,Filip Glova,2024-12-12,https://fbref.com/en/matches/708121f2/BodoGlimt-Besiktas-December-12-2024-Europa-League
J6,Lyon,Eint Frankfurt,3–2,"41,091",Groupama Stadium,Andris Treimanis,2024-12-12,https://fbref.com/en/matches/b5d89013/Lyon-Eintracht-Frankfurt-December-12-2024-Europa-League
J6,Ajax,Lazio,1–3,"50,127",Johan Cruijff Arena,Ivan Kružliak,2024-12-12,https://fbref.com/en/matches/9001260e/Ajax-Lazio-December-12-2024-Europa-League
J6,Maccabi Tel Aviv,FK Rīgas FS,2–1,253,Stadion Partizana,Tamás Bognár,2024-12-12,https://fbref.com/en/matches/30a51759/Maccabi-Tel-Aviv-FK-Rigas-FS-December-12-2024-Europa-League
J7,Galatasaray,Dynamo Kyiv,3–3,"45,273",RAMS Park,Kristo Tohver,2025-01-21,https://fbref.com/en/matches/3673bd1b/Galatasaray-Dynamo-Kyiv-January-21-2025-Europa-League
J7,Beşiktaş,Athletic Club,4–1,"35,980",Tüpraş Stadyumu,Julian Weinberger,2025-01-22,https://fbref.com/en/matches/1420cbbf/Besiktas-Athletic-Club-January-22-2025-Europa-League
J7,Porto,Olympiacos,0–1,"35,357",Estádio do Dragão,Clément Turpin,2025-01-23,https://fbref.com/en/matches/2f8d3c49/Porto-Olympiacos-January-23-2025-Europa-League
J7,Bodø/Glimt,Maccabi Tel Aviv,3–1,"3,989",Aspmyra Stadion,Ricardo de Burgos,2025-01-23,https://fbref.com/en/matches/3f8ed7e6/BodoGlimt-Maccabi-Tel-Aviv-January-23-2025-Europa-League
J7,Malmö,Twente,2–3,"16,432",Eleda Stadion,Sascha Stegemann,2025-01-23,https://fbref.com/en/matches/42c9744e/Malmo-Twente-January-23-2025-Europa-League
J7,Hoffenheim,Tottenham,2–3,"30,150",PreZero Arena,Morten Krogh,2025-01-23,https://fbref.com/en/matches/ffd2a0e9/Hoffenheim-Tottenham-Hotspur-January-23-2025-Europa-League
J7,Viktoria Plzeň,Anderlecht,2–0,"10,972",Doosan Arena,António Nobre,2025-01-23,https://fbref.com/en/matches/a5fe6894/Viktoria-Plzen-Anderlecht-January-23-2025-Europa-League
J7,AZ Alkmaar,Roma,1–0,"18,635",AFAS Stadion,Irfan Peljto,2025-01-23,https://fbref.com/en/matches/d49a7e6d/AZ-Alkmaar-Roma-January-23-2025-Europa-League
J7,Manchester Utd,Rangers,2–1,"73,288",Old Trafford,Erik Lambrechts,2025-01-23,https://fbref.com/en/matches/2e65e853/Manchester-United-Rangers-January-23-2025-Europa-League
J7,Fenerbahçe,Lyon,0–0,"36,722",Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Simone Sozza,2025-01-23,https://fbref.com/en/matches/69b8b99d/Fenerbahce-Lyon-January-23-2025-Europa-League
J7,Union SG,Braga,2–1,"7,729",Stade Roi Baudouin,Nick Walsh,2025-01-23,https://fbref.com/en/matches/2aaf3bc1/Union-SG-Braga-January-23-2025-Europa-League
J7,Eint Frankfurt,Ferencváros,2–0,"55,500",Deutsche Bank Park,Enea Jorgji,2025-01-23,https://fbref.com/en/matches/8921edfb/Eintracht-Frankfurt-Ferencvaros-January-23-2025-Europa-League
J7,Elfsborg,Nice,1–0,"7,566",Borås Arena,Igor Pajač,2025-01-23,https://fbref.com/en/matches/4feea298/Elfsborg-Nice-January-23-2025-Europa-League
J7,Lazio,Real Sociedad,3–1,"32,635",Stadio Olimpico,Lawrence Visser,2025-01-23,https://fbref.com/en/matches/76855da8/Lazio-Real-Sociedad-January-23-2025-Europa-League
J7,Qarabağ,FCSB,2–3,"16,583",Tofiq Bəhramov adına Respublika stadionu,Filip Glova,2025-01-23,https://fbref.com/en/matches/2157a7c9/Qarabag-FCSB-January-23-2025-Europa-League
J7,FK Rīgas FS,Ajax,1–0,"10,233",Daugavas Stadionā,Marian Barbu,2025-01-23,https://fbref.com/en/matches/de8d9e12/FK-Rigas-FS-Ajax-January-23-2025-Europa-League
J7,PAOK,Slavia Prague,2–0,"17,507",Stadio Toumbas,Matej Jug,2025-01-23,https://fbref.com/en/matches/87b3c99d/PAOK-Slavia-Prague-January-23-2025-Europa-League
J7,Ludogorets,Midtjylland,0–2,"3,847",Huvepharma Arena,Mohammed Al Hakim,2025-01-23,https://fbref.com/en/matches/7f88a568/Ludogorets-Razgrad-Midtjylland-January-23-2025-Europa-League
J8,Rangers,Union SG,2–1,"46,993",Ibrox Stadium,Damian Sylwestrzak,2025-01-30,https://fbref.com/en/matches/d498ddbf/Rangers-Union-SG-January-30-2025-Europa-League
J8,Braga,Lazio,1–0,"10,438",Estádio Municipal de Braga,John Brooks,2025-01-30,https://fbref.com/en/matches/86720294/Braga-Lazio-January-30-2025-Europa-League
J8,Tottenham,Elfsborg,3–0,"57,337",Tottenham Hotspur Stadium,Sebastian Gishamer,2025-01-30,https://fbref.com/en/matches/9e4233ce/Tottenham-Hotspur-Elfsborg-January-30-2025-Europa-League
J8,Roma,Eint Frankfurt,2–0,"64,458",Stadio Olimpico,Rade Obrenović,2025-01-30,https://fbref.com/en/matches/32f7cfc4/Roma-Eintracht-Frankfurt-January-30-2025-Europa-League
J8,Ferencváros,AZ Alkmaar,4–3,"18,657",Groupama Arena,Nenad Minaković,2025-01-30,https://fbref.com/en/matches/91c3fad6/Ferencvaros-AZ-Alkmaar-January-30-2025-Europa-League
J8,Ajax,Galatasaray,2–1,"54,100",Johan Cruijff Arena,Jesús Gil,2025-01-30,https://fbref.com/en/matches/8823c752/Ajax-Galatasaray-January-30-2025-Europa-League
J8,Anderlecht,Hoffenheim,3–4,"17,839",Lotto Park,Giorgi Kruashvili,2025-01-30,https://fbref.com/en/matches/9a479b14/Anderlecht-Hoffenheim-January-30-2025-Europa-League
J8,Midtjylland,Fenerbahçe,2–2,"9,693",MCH Arena,Luís Godinho,2025-01-30,https://fbref.com/en/matches/1814fcb2/Midtjylland-Fenerbahce-January-30-2025-Europa-League
J8,Slavia Prague,Malmö,2–2,"17,026",Fortuna Arena,Allard Lindhout,2025-01-30,https://fbref.com/en/matches/2c3bac7f/Slavia-Prague-Malmo-January-30-2025-Europa-League
J8,Twente,Beşiktaş,1–0,"28,500",De Grolsch Veste,Szymon Marciniak,2025-01-30,https://fbref.com/en/matches/a76ea90a/Twente-Besiktas-January-30-2025-Europa-League
J8,Nice,Bodø/Glimt,1–1,"4,294",Allianz Riviera,Juxhin Xhaja,2025-01-30,https://fbref.com/en/matches/af9c43f0/Nice-BodoGlimt-January-30-2025-Europa-League
J8,Lyon,Ludogorets,1–1,"35,448",Groupama Stadium,Tasos Sidiropoulos,2025-01-30,https://fbref.com/en/matches/e65fbc10/Lyon-Ludogorets-Razgrad-January-30-2025-Europa-League
