Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J25,Michele Di Gregorio,Monza,Serie A,it ITA,26-206,42,2,,2,,0.0,2,6,33.3,21,5,23.8,31.7,1,100.0,64.0,4,,,,
J25,Alessandro Sorrentino,Monza,Serie A,it ITA,21-321,48,4,2.0,2,50.0,1.5,6,14,42.9,19,1,52.6,42.3,5,80.0,52.2,5,0.0,0.0,0.0,
J25,Mike Maignan,Milan,Serie A,fr FRA,28-230,90,6,4.0,2,50.0,2.3,1,3,33.3,22,4,13.6,22.2,4,0.0,25.3,11,0.0,0.0,3.0,28.7
