Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J34,Oliver Baumann,Hoffenheim,Bundesliga,de GER,33-351,90,4,2,2,50.0,2.0,7,20,35.0,38,2,42.1,36.3,6,66.7,58.5,7,2,28.6,5,23.1
J34,Manuel Neuer,Bayern Munich,Bundesliga,de GER,38-052,90,9,4,5,55.6,3.8,6,14,42.9,43,5,30.2,29.4,5,20.0,29.4,16,1,6.3,6,19.1
