Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J32,Alexandre Oukidja,Metz,Ligue 1,dz ALG,35-290,90,9,3,6,77.8,2.8,7,30,23.3,28,1,71.4,48.7,10,100.0,62.0,11,0,0.0,3,21.6
J32,Steve Mandanda,Rennes,Ligue 1,fr FRA,39-037,90,3,2,1,33.3,0.9,6,10,60.0,19,1,52.6,34.5,4,0.0,18.0,11,0,0.0,0,21.0
