Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J9,Rui Patrício,Roma,Serie A,pt POR,35-249,90,4,0,4,100.0,0.5,1,2,50.0,12,3,8.3,20.3,5,20.0,25.0,10,0,0.0,0,
J9,Michele Di Gregorio,Monza,Serie A,it ITA,26-087,90,4,1,3,75.0,1.2,9,20,45.0,29,2,44.8,33.9,9,77.8,55.3,25,1,4.0,0,5.0
