Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J5,Oliver Petersen,Molde,Europa League,no NOR,22-065,90,3,2,1,33.3,1.6,1,4,25.0,26,6,15.4,23.8,5,0.0,22.0,11,0,0.0,1,13.3
J5,Andrey Lunyov,Qarabağ,Europa League,ru RUS,32-017,90,9,2,7,77.8,1.9,9,24,37.5,32,2,50.0,41.1,10,80.0,53.1,16,2,12.5,0,12.8
