Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J35,Giorgi Mamardashvili,Valencia,La Liga,ge GEO,23-226,90,1,0,1,100.0,0.1,6,24,25.0,28,5,50.0,38.5,12,83.3,57.5,11,0,0.0,3,23.2
J35,Stole Dimitrievski,Rayo Vallecano,La Liga,mk MKD,30-139,90,5,0,5,100.0,0.6,9,22,40.9,29,5,62.1,47.0,4,100.0,68.5,19,2,10.5,1,9.8
