Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J6,Arthur Desmas,Le Havre,Ligue 1,fr FRA,29-170,90,4,1,3,75.0,1.1,6,17,35.3,27,10,51.9,42.1,6,50.0,38.2,22,3,13.6,0,5.0
J6,Mory Diaw,Clermont Foot,Ligue 1,sn SEN,30-094,90,3,2,1,33.3,1.4,3,10,30.0,40,3,25.0,27.0,5,0.0,19.6,5,0,0.0,5,29.6
