Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J28,Alex Meret,Napoli,Serie A,it ITA,26-352,90,2,1,1,50.0,0.7,0,3,0.0,23,3,13.0,27.1,2,0.0,27.0,13,0,0.0,0,6.5
J28,Vanja Milinković-Savić,Torino,Serie A,rs SRB,27-017,90,8,1,7,87.5,1.6,9,29,31.0,30,3,76.7,49.7,7,85.7,64.9,21,0,0.0,0,0.0
