Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J6,Erling Haaland,Manchester City,Premier League,9.0,no NOR,FW,23-064,90,1,0,0,0,2,1,0,0,24,0,0,3,0.7,0.7,0.0,2,0,9,15,60.0,0,16,0,0,0,Erling Haaland,9.0,no NOR,FW,23-064,90,9,15,60.0,83,15,6,11,54.5,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,Erling Haaland,9.0,no NOR,FW,23-064,90,15,15,0,0,0,0,1,0,0,0,0,0,9,0,0,Erling Haaland,9.0,no NOR,FW,23-064,90,0,0,0,0,0,0,0,,0,3,0,3,0,0,1,0,Erling Haaland,9.0,no NOR,FW,23-064,90,24,1,2,4,18,3,24,0,0,,0,,16,46,13,0,1,0,2,1,20,3,Erling Haaland,9.0,no NOR,FW,23-064,90,0,0,0,1,3,0,1,0,0,0,0,0,1,2,2,50.0
J6,Jeremy Doku,Manchester City,Premier League,11.0,be BEL,LW,21-119,50,0,0,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.3,3,0,21,24,87.5,2,27,4,6,3,Jeremy Doku,11.0,be BEL,LW,21-119,50,21,24,87.5,254,47,16,16,100.0,5,7,71.4,0,0,,0,0.3,0.3,1,0,2,0,2,Jeremy Doku,11.0,be BEL,LW,21-119,50,24,24,0,0,0,0,2,0,0,0,0,0,21,0,1,Jeremy Doku,11.0,be BEL,LW,21-119,50,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Jeremy Doku,11.0,be BEL,LW,21-119,50,30,0,4,5,21,1,30,6,3,50.0,2,33.3,27,141,87,4,1,1,1,0,26,5,Jeremy Doku,11.0,be BEL,LW,21-119,50,0,0,0,0,3,0,2,0,1,0,0,0,3,0,0,
J6,Kalvin Phillips,Manchester City,Premier League,4.0,eng ENG,"CM,DM",27-295,40,0,0,0,0,0,0,0,0,23,1,1,0,0.0,0.0,0.0,0,0,10,14,71.4,3,7,1,2,0,Kalvin Phillips,4.0,eng ENG,"CM,DM",27-295,40,10,14,71.4,176,83,5,6,83.3,5,5,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,3,Kalvin Phillips,4.0,eng ENG,"CM,DM",27-295,40,14,13,1,1,0,0,1,0,0,0,0,0,10,0,0,Kalvin Phillips,4.0,eng ENG,"CM,DM",27-295,40,1,1,0,1,0,0,0,,0,0,0,0,1,2,2,0,Kalvin Phillips,4.0,eng ENG,"CM,DM",27-295,40,23,2,4,13,7,0,23,2,0,0.0,2,100.0,7,87,21,1,2,0,2,2,8,1,Kalvin Phillips,4.0,eng ENG,"CM,DM",27-295,40,0,0,0,1,0,0,1,1,1,0,0,0,4,0,0,
J6,Phil Foden,Manchester City,Premier League,47.0,eng ENG,"RW,CM,LW",23-118,86,1,0,0,0,1,1,0,0,60,2,1,0,0.1,0.1,0.1,2,1,49,53,92.5,4,40,1,4,3,Phil Foden,47.0,eng ENG,"RW,CM,LW",23-118,86,49,53,92.5,619,95,32,33,97.0,12,12,100.0,1,3,33.3,0,0.1,0.0,1,0,2,0,4,Phil Foden,47.0,eng ENG,"RW,CM,LW",23-118,86,53,48,5,1,0,0,2,0,4,1,1,0,49,0,1,Phil Foden,47.0,eng ENG,"RW,CM,LW",23-118,86,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,2,0,Phil Foden,47.0,eng ENG,"RW,CM,LW",23-118,86,60,3,10,19,32,2,60,4,3,75.0,1,25.0,40,149,70,1,3,1,0,0,48,4,Phil Foden,47.0,eng ENG,"RW,CM,LW",23-118,86,0,0,0,0,1,0,2,1,2,0,0,0,2,0,1,0.0
J6,Jack Grealish,Manchester City,Premier League,10.0,eng ENG,CM,28-013,4,0,0,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,Jack Grealish,10.0,eng ENG,CM,28-013,4,2,2,100.0,18,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Jack Grealish,10.0,eng ENG,CM,28-013,4,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,Jack Grealish,10.0,eng ENG,CM,28-013,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Jack Grealish,10.0,eng ENG,CM,28-013,4,3,0,0,1,2,0,3,0,0,,0,,2,21,0,0,0,0,1,1,3,0,Jack Grealish,10.0,eng ENG,CM,28-013,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
J6,Julián Álvarez,Manchester City,Premier League,19.0,ar ARG,"AM,RW",23-235,56,0,0,0,0,4,2,0,0,31,1,0,0,0.5,0.5,0.0,0,0,18,24,75.0,1,16,0,2,0,Julián Álvarez,19.0,ar ARG,"AM,RW",23-235,56,18,24,75.0,253,33,11,12,91.7,4,4,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,1,Julián Álvarez,19.0,ar ARG,"AM,RW",23-235,56,24,21,3,0,0,0,3,0,2,1,1,0,18,0,1,Julián Álvarez,19.0,ar ARG,"AM,RW",23-235,56,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Julián Álvarez,19.0,ar ARG,"AM,RW",23-235,56,31,2,3,8,20,2,31,2,0,0.0,2,100.0,16,57,13,0,1,0,0,0,23,2,Julián Álvarez,19.0,ar ARG,"AM,RW",23-235,56,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,
J6,Nathan Aké,Manchester City,Premier League,6.0,nl NED,LB,28-217,34,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.5,1,0,5,8,62.5,0,2,0,0,0,Nathan Aké,6.0,nl NED,LB,28-217,34,5,8,62.5,64,10,3,5,60.0,2,3,66.7,0,0,,0,0.5,0.2,1,0,0,0,0,Nathan Aké,6.0,nl NED,LB,28-217,34,8,6,2,0,0,0,0,2,0,0,0,0,5,0,0,Nathan Aké,6.0,nl NED,LB,28-217,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Nathan Aké,6.0,nl NED,LB,28-217,34,9,0,4,1,4,1,9,0,0,,0,,2,2,0,0,0,0,0,0,3,0,Nathan Aké,6.0,nl NED,LB,28-217,34,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,100.0
J6,Rodri,Manchester City,Premier League,16.0,es ESP,DM,27-093,45,0,0,0,0,0,0,0,1,81,0,0,0,0.0,0.0,0.0,2,1,75,78,96.2,6,52,1,1,1,Rodri,16.0,es ESP,DM,27-093,45,75,78,96.2,1279,311,37,38,97.4,30,32,93.8,7,7,100.0,0,0.0,0.2,0,11,1,0,6,Rodri,16.0,es ESP,DM,27-093,45,78,76,2,2,2,1,0,0,0,0,0,0,75,0,0,Rodri,16.0,es ESP,DM,27-093,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Rodri,16.0,es ESP,DM,27-093,45,81,1,6,59,16,1,81,1,1,100.0,0,0.0,52,195,125,1,0,0,2,1,71,0,Rodri,16.0,es ESP,DM,27-093,45,0,1,0,1,2,0,0,0,0,0,0,0,6,0,0,
J6,Matheus Nunes,Manchester City,Premier League,27.0,pt POR,"DM,CM",25-027,90,0,1,0,0,0,0,0,0,65,2,0,1,0.0,0.0,0.1,1,1,48,52,92.3,0,38,0,2,0,Matheus Nunes,27.0,pt POR,"DM,CM",25-027,90,48,52,92.3,685,91,30,31,96.8,10,12,83.3,4,4,100.0,1,0.1,0.1,1,5,0,0,0,Matheus Nunes,27.0,pt POR,"DM,CM",25-027,90,52,50,2,2,0,0,1,0,0,0,0,0,48,0,1,Matheus Nunes,27.0,pt POR,"DM,CM",25-027,90,2,1,0,2,0,1,2,50.0,1,1,1,0,0,2,3,0,Matheus Nunes,27.0,pt POR,"DM,CM",25-027,90,65,3,7,37,21,2,65,2,0,0.0,2,100.0,38,159,35,0,1,0,4,1,53,6,Matheus Nunes,27.0,pt POR,"DM,CM",25-027,90,0,0,0,1,1,0,1,0,1,0,0,0,5,1,0,100.0
J6,Joško Gvardiol,Manchester City,Premier League,24.0,hr CRO,"LB,CB",21-243,90,0,0,0,0,0,0,0,0,89,1,2,1,0.0,0.0,0.0,0,0,65,76,85.5,7,59,1,2,1,Joško Gvardiol,24.0,hr CRO,"LB,CB",21-243,90,65,76,85.5,1049,304,34,36,94.4,25,30,83.3,5,8,62.5,0,0.0,0.0,0,20,0,0,7,Joško Gvardiol,24.0,hr CRO,"LB,CB",21-243,90,76,71,5,2,0,1,0,3,0,0,0,0,65,0,1,Joško Gvardiol,24.0,hr CRO,"LB,CB",21-243,90,1,0,0,1,0,0,0,,0,1,1,0,2,3,5,0,Joško Gvardiol,24.0,hr CRO,"LB,CB",21-243,90,89,6,20,62,7,0,89,2,1,50.0,0,0.0,59,264,116,1,2,0,2,0,61,3,Joško Gvardiol,24.0,hr CRO,"LB,CB",21-243,90,0,0,0,0,3,0,0,2,0,0,0,0,6,1,1,50.0
