Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J11,Finn Dahmen,Augsburg,Bundesliga,de GER,25-229,90,6,1,5,83.3,0.9,9,23,39.1,32,4,53.1,42.9,8,75.0,58.9,19,1,5.3,0,2.0
J11,Oliver Baumann,Hoffenheim,Bundesliga,de GER,33-162,90,6,1,5,83.3,0.9,3,6,50.0,38,6,10.5,23.9,8,25.0,31.3,13,0,0.0,5,18.1
