Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J6,Maarten Vandevoordt,Genk,Europa Conference League,be BEL,21-291,90,3,0,3,100.0,0.2,3,23,13.0,34,3.0,64.7,45.2,5,20.0,37.8,12,0.0,0.0,0.0,5.0
J6,Nenad Filipović,Čukarički,Europa Conference League,rs SRB,36-234,29,4,1,2,75.0,1.7,1,5,20.0,4,,75.0,51.3,2,100.0,55.0,3,,,,
J6,Nemanja Belić,Čukarički,Europa Conference League,rs SRB,36-234,61,2,1,1,50.0,0.6,5,5,100.0,19,4.0,21.1,26.5,3,33.3,29.7,5,1.0,20.0,2.0,16.0
