Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J18,Lorenzo Lucca,Udinese,Serie A,17.0,it ITA,FW,23-111,86,1,0,0,0,3,1,0,0,17,1,0,1,0.4,0.4,0.0,0,0,3,5,60.0,0,5,0,1,0,Lorenzo Lucca,17.0,it ITA,FW,23-111,86,3,5,60.0,33,0,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,Lorenzo Lucca,17.0,it ITA,FW,23-111,86,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,Lorenzo Lucca,17.0,it ITA,FW,23-111,86,1,0,0,1,0,0,0,,0,1,1,0,0,1,1,0,Lorenzo Lucca,17.0,it ITA,FW,23-111,86,17,2,5,5,8,5,17,1,0,0.0,1,100.0,5,28,5,0,1,0,2,1,7,1,Lorenzo Lucca,17.0,it ITA,FW,23-111,86,0,0,0,3,0,1,0,0,0,0,0,0,3,0,3,0.0
J18,Isaac Success,Udinese,Serie A,7.0,ng NGA,FW,27-357,4,0,0,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,2,1,Isaac Success,7.0,ng NGA,FW,27-357,4,1,1,100.0,13,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,Isaac Success,7.0,ng NGA,FW,27-357,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Isaac Success,7.0,ng NGA,FW,27-357,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Isaac Success,7.0,ng NGA,FW,27-357,4,3,0,0,1,2,0,3,2,1,50.0,1,50.0,2,3,2,0,0,0,0,0,1,0,Isaac Success,7.0,ng NGA,FW,27-357,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
J18,Roberto Pereyra,Udinese,Serie A,37.0,ar ARG,FW,32-357,79,1,0,0,0,2,1,1,0,35,1,0,2,0.2,0.2,0.1,4,1,13,19,68.4,6,17,4,2,0,Roberto Pereyra,37.0,ar ARG,FW,32-357,79,13,19,68.4,261,117,3,6,50.0,7,7,100.0,2,2,100.0,0,0.1,0.0,2,4,2,0,6,Roberto Pereyra,37.0,ar ARG,FW,32-357,79,19,17,2,1,0,1,1,0,0,0,0,0,13,0,2,Roberto Pereyra,37.0,ar ARG,FW,32-357,79,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,2,0,Roberto Pereyra,37.0,ar ARG,FW,32-357,79,35,2,5,15,16,2,35,2,0,0.0,2,100.0,17,135,60,4,1,1,5,0,21,8,Roberto Pereyra,37.0,ar ARG,FW,32-357,79,1,0,0,2,1,0,1,0,1,0,0,0,2,0,1,0.0
J18,Florian Thauvin,Udinese,Serie A,26.0,fr FRA,FW,30-338,11,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,6,2,3,2,Florian Thauvin,26.0,fr FRA,FW,30-338,11,4,5,80.0,21,5,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Florian Thauvin,26.0,fr FRA,FW,30-338,11,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Florian Thauvin,26.0,fr FRA,FW,30-338,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Florian Thauvin,26.0,fr FRA,FW,30-338,11,7,0,2,6,0,0,7,3,2,66.7,1,33.3,6,86,71,2,1,0,0,1,6,0,Florian Thauvin,26.0,fr FRA,FW,30-338,11,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
J18,Martín Payero,Udinese,Serie A,32.0,ar ARG,DM,25-110,90,1,0,0,0,5,3,0,0,40,4,1,0,0.2,0.2,0.0,4,1,15,18,83.3,7,20,4,6,3,Martín Payero,32.0,ar ARG,DM,25-110,90,15,18,83.3,204,93,10,10,100.0,5,5,100.0,0,2,0.0,0,0.0,0.0,0,6,0,0,7,Martín Payero,32.0,ar ARG,DM,25-110,90,18,17,0,0,0,0,0,0,0,0,0,0,15,1,0,Martín Payero,32.0,ar ARG,DM,25-110,90,4,4,1,2,1,1,2,50.0,1,0,0,0,1,5,0,0,Martín Payero,32.0,ar ARG,DM,25-110,90,40,0,7,22,15,1,40,6,3,50.0,2,33.3,20,270,189,4,5,0,1,2,14,2,Martín Payero,32.0,ar ARG,DM,25-110,90,0,0,0,2,2,0,0,1,4,0,0,0,9,0,1,0.0
J18,Walace,Udinese,Serie A,11.0,br BRA,DM,28-270,79,0,0,0,0,0,0,0,0,29,0,4,0,0.0,0.0,0.0,2,0,18,22,81.8,0,8,0,0,0,Walace,11.0,br BRA,DM,28-270,79,18,22,81.8,332,116,11,13,84.6,6,7,85.7,1,2,50.0,0,0.0,0.0,2,2,0,0,0,Walace,11.0,br BRA,DM,28-270,79,22,20,2,2,0,1,0,0,0,0,0,0,18,0,0,Walace,11.0,br BRA,DM,28-270,79,0,0,0,0,0,0,2,0.0,2,0,0,0,4,4,1,0,Walace,11.0,br BRA,DM,28-270,79,29,2,10,16,4,0,29,0,0,,0,,8,84,33,0,0,0,1,0,11,0,Walace,11.0,br BRA,DM,28-270,79,0,0,0,1,2,0,0,4,0,0,0,0,8,0,0,
J18,Lazar Samardzic,Udinese,Serie A,24.0,rs SRB,DM,21-309,11,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,Lazar Samardzic,24.0,rs SRB,DM,21-309,11,2,2,100.0,35,15,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Lazar Samardzic,24.0,rs SRB,DM,21-309,11,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Lazar Samardzic,24.0,rs SRB,DM,21-309,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Lazar Samardzic,24.0,rs SRB,DM,21-309,11,2,0,1,0,1,0,2,0,0,,0,,1,6,1,0,0,0,0,0,2,0,Lazar Samardzic,24.0,rs SRB,DM,21-309,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J18,Sandi Lovrić,Udinese,Serie A,4.0,si SVN,DM,25-277,90,0,1,0,0,2,0,0,0,36,1,1,0,0.1,0.1,0.4,3,1,16,27,59.3,2,15,0,1,0,Sandi Lovrić,4.0,si SVN,DM,25-277,90,16,27,59.3,238,79,11,12,91.7,4,5,80.0,1,8,12.5,1,0.4,0.1,2,1,1,0,2,Sandi Lovrić,4.0,si SVN,DM,25-277,90,27,15,12,5,0,0,10,1,6,3,3,0,16,0,1,Sandi Lovrić,4.0,si SVN,DM,25-277,90,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,Sandi Lovrić,4.0,si SVN,DM,25-277,90,36,1,6,8,23,0,36,1,0,0.0,1,100.0,15,29,9,0,0,0,0,0,15,2,Sandi Lovrić,4.0,si SVN,DM,25-277,90,0,0,0,1,0,0,10,1,0,0,0,0,6,0,1,0.0
J18,Hassane Kamara,Udinese,Serie A,12.0,ci CIV,WB,29-300,86,0,0,0,0,1,1,0,0,32,0,0,0,0.2,0.2,0.0,4,0,21,27,77.8,3,10,1,3,1,Hassane Kamara,12.0,ci CIV,WB,29-300,86,21,27,77.8,369,143,7,8,87.5,12,16,75.0,2,2,100.0,0,0.0,0.0,1,1,1,1,3,Hassane Kamara,12.0,ci CIV,WB,29-300,86,27,22,5,1,0,0,2,3,1,0,0,0,21,0,1,Hassane Kamara,12.0,ci CIV,WB,29-300,86,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Hassane Kamara,12.0,ci CIV,WB,29-300,86,32,0,3,12,17,2,32,3,1,33.3,1,33.3,10,57,28,1,0,0,0,0,19,3,Hassane Kamara,12.0,ci CIV,WB,29-300,86,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
J18,Adam Masina,Udinese,Serie A,3.0,ma MAR,WB,29-362,4,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,Adam Masina,3.0,ma MAR,WB,29-362,4,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Adam Masina,3.0,ma MAR,WB,29-362,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Adam Masina,3.0,ma MAR,WB,29-362,4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Adam Masina,3.0,ma MAR,WB,29-362,4,5,1,4,1,0,0,5,0,0,,0,,1,4,0,0,0,0,1,0,0,0,Adam Masina,3.0,ma MAR,WB,29-362,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
