Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J14,Filip Jørgensen,Villarreal,La Liga,dk DEN,21-224,90,7,1,6,85.7,2.1,2,7,28.6,34,4,8.8,24.5,11,36.4,31.9,30,2,6.7,0,7.3
J14,Sergio Herrera,Osasuna,La Liga,es ESP,30-174,90,3,3,0,0.0,2.5,4,8,50.0,22,3,31.8,31.9,1,100.0,74.0,10,1,10.0,1,19.3
