Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J8,Antonio Sivera,Alavés,La Liga,es ESP,27-051,90,3,2.0,1,33.3,1.5,7,20,35.0,29,7,62.1,44.0,8,25.0,23.9,10,1,10.0,4,23.4
J8,Sergio Herrera,Osasuna,La Liga,es ESP,30-118,79,3,,3,,1.4,5,17,29.4,20,1,50.0,37.7,9,77.8,53.0,14,2,14.3,3,22.6
J8,Aitor Fernández,Osasuna,La Liga,es ESP,32-151,11,0,0.0,0,,0.0,2,4,50.0,5,0,60.0,45.0,2,50.0,39.0,8,0,0.0,0,9.0
