Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J13,Rui Patrício,Roma,Serie A,pt POR,35-284,90,2,1,1,50.0,0.5,7,8,87.5,16,1,25.0,29.3,8,50.0,38.9,5,1,20.0,0,4.0
J13,Marco Silvestri,Udinese,Serie A,it ITA,32-269,90,5,3,2,40.0,1.4,1,5,20.0,21,7,19.0,25.6,5,20.0,33.6,18,1,5.6,0,9.8
