Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J25,Thomas Kaminski,Luton Town,Premier League,be BEL,31-118,90,8,2,6,75.0,1.7,3,7,42.9,40,7,17.5,23.4,4,0.0,15.3,11,0,0.0,9,21.8
J25,André Onana,Manchester Utd,Premier League,cm CMR,27-322,90,4,1,3,75.0,0.8,8,29,27.6,42,2,59.5,41.7,4,100.0,62.0,30,0,0.0,0,
