Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J28,Kevin Müller,Heidenheim,Bundesliga,de GER,33-022,90,7,2,5,71.4,3.6,9,22,40.9,37,6,40.5,39.2,10,70.0,55.6,14,0,0.0,0,11.3
J28,Sven Ulreich,Bayern Munich,Bundesliga,de GER,35-247,90,4,3,1,25.0,2.0,6,11,54.5,41,2,26.8,29.9,1,0.0,19.0,9,0,0.0,1,23.0
