Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J14,Paulo Gazzaniga,Girona,La Liga,ar ARG,31-329,90,6,1,5,83.3,1.2,2,5,40.0,39,6,12.8,26.6,3,0.0,24.7,18,0,0.0,0,
J14,Unai Simón,Athletic Club,La Liga,es ESP,26-169,90,2,1,1,50.0,0.9,10,20,50.0,22,5,45.5,37.8,10,100.0,65.5,11,0,0.0,0,
