Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J28,Łukasz Skorupski,Bologna,Serie A,pl POL,32-309,90,4,1,3,75.0,1.3,1,4,25.0,16,7,18.8,30.7,3,33.3,44.7,8,0,0.0,0,
J28,Yann Sommer,Inter,Serie A,ch SUI,35-083,90,3,0,3,100.0,0.3,3,9,33.3,40,3,20.0,27.8,9,11.1,21.9,12,1,8.3,0,8.5
