Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J27,Manuel Riemann,Bochum,Bundesliga,de GER,35-204,90,3,2,1,33.3,0.3,13,25,52.0,48,2,52.1,39.5,4,0.0,25.8,12,0,0.0,4,17.7
J27,Marcel Schuhen,Darmstadt 98,Bundesliga,de GER,31-078,90,7,2,5,71.4,1.5,10,28,35.7,32,8,43.8,39.0,16,87.5,60.2,23,2,8.7,0,6.7
