Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J17,Matz Sels,Strasbourg,Ligue 1,be BEL,31-297,90,2,1,2,50.0,0.2,4,12,33.3,16,0,56.3,43.1,6,50.0,39.2,8,0,0.0,0,8.7
J17,Lucas Chevalier,Lille,Ligue 1,fr FRA,22-044,90,2,2,1,0.0,0.3,1,5,20.0,29,4,13.8,23.0,4,25.0,26.5,12,1,8.3,1,14.0
