Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J26,Pavao Pervan,Wolfsburg,Bundesliga,at AUT,36-124,90,5,3,2,40.0,1.1,2,8,25.0,27,3,29.6,33.3,6,0.0,21.0,18,0,0.0,0,16.0
J26,Finn Dahmen,Augsburg,Bundesliga,de GER,25-355,90,4,1,3,75.0,0.9,2,12,16.7,30,3,26.7,33.1,7,57.1,53.9,24,0,0.0,0,12.0
