Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J20,Alaa Bellaarouch,Strasbourg,Ligue 1,ma MAR,22-032,90,5,2,2,60.0,1.8,2,8,25.0,21,1,38.1,35.6,2,0.0,20.5,9,1,11.1,4,17.3
J20,Gianluigi Donnarumma,Paris S-G,Ligue 1,it ITA,24-342,90,8,1,7,87.5,2.4,1,5,20.0,41,13,7.3,22.0,7,28.6,33.1,16,1,6.3,1,13.7
