Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J15,Pierre-Emerick Aubameyang,Marseille,Europa League,10.0,ga GAB,"FW,LW",34-319,90,0,0,0,0,5,1,0,0,38,0,0,2,0.5,0.5,0.1,6,0,22,25,88.0,4,28,4,3,2,Pierre-Emerick Aubameyang,10.0,ga GAB,"FW,LW",34-319,90,22,25,88.0,334,120,11,12,91.7,8,10,80.0,2,2,100.0,0,0.1,0.0,2,3,1,0,4,Pierre-Emerick Aubameyang,10.0,ga GAB,"FW,LW",34-319,90,25,24,1,0,0,0,1,1,0,0,0,0,22,0,0,Pierre-Emerick Aubameyang,10.0,ga GAB,"FW,LW",34-319,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Pierre-Emerick Aubameyang,10.0,ga GAB,"FW,LW",34-319,90,38,0,2,17,19,4,38,3,2,66.7,1,33.3,28,213,88,4,2,1,2,0,28,10,Pierre-Emerick Aubameyang,10.0,ga GAB,"FW,LW",34-319,90,0,0,0,0,2,1,1,0,0,0,0,0,2,1,5,16.7
J15,Ismaila Sarr,Marseille,Europa League,23.0,sn SEN,FW,26-067,64,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,0,14,1,4,0,Ismaila Sarr,23.0,sn SEN,FW,26-067,64,6,9,66.7,80,11,4,4,100.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,Ismaila Sarr,23.0,sn SEN,FW,26-067,64,9,9,0,0,0,0,0,0,0,0,0,0,6,0,1,Ismaila Sarr,23.0,sn SEN,FW,26-067,64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ismaila Sarr,23.0,sn SEN,FW,26-067,64,18,0,1,4,13,3,18,4,0,0.0,4,100.0,14,88,12,1,1,0,1,1,16,7,Ismaila Sarr,23.0,sn SEN,FW,26-067,64,0,0,0,0,2,0,0,0,0,0,0,0,1,1,3,25.0
J15,Faris Pemi Moumbagna,Marseille,Europa League,14.0,cm CMR,FW,23-306,26,0,0,0,0,1,1,0,0,14,2,0,0,0.0,0.0,0.0,2,0,6,7,85.7,0,12,0,2,0,Faris Pemi Moumbagna,14.0,cm CMR,FW,23-306,26,6,7,85.7,76,19,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.0,1,0,0,0,0,Faris Pemi Moumbagna,14.0,cm CMR,FW,23-306,26,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Faris Pemi Moumbagna,14.0,cm CMR,FW,23-306,26,2,1,0,0,2,0,0,,0,0,0,0,0,2,0,0,Faris Pemi Moumbagna,14.0,cm CMR,FW,23-306,26,14,0,0,9,5,0,14,2,0,0.0,2,100.0,12,69,14,0,1,0,2,0,12,2,Faris Pemi Moumbagna,14.0,cm CMR,FW,23-306,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
J15,Jordan Veretout,Marseille,Europa League,27.0,fr FRA,"CM,LM",31-062,90,0,0,0,0,0,0,0,0,59,0,2,1,0.0,0.0,0.2,4,0,37,51,72.5,9,34,1,1,1,Jordan Veretout,27.0,fr FRA,"CM,LM",31-062,90,37,51,72.5,726,291,13,17,76.5,18,20,90.0,5,11,45.5,0,0.2,0.1,3,5,1,0,9,Jordan Veretout,27.0,fr FRA,"CM,LM",31-062,90,51,40,10,3,0,0,6,1,6,6,0,0,37,1,1,Jordan Veretout,27.0,fr FRA,"CM,LM",31-062,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,Jordan Veretout,27.0,fr FRA,"CM,LM",31-062,90,59,0,11,29,19,2,59,1,1,100.0,0,0.0,34,154,32,1,1,2,3,1,32,3,Jordan Veretout,27.0,fr FRA,"CM,LM",31-062,90,0,0,0,1,1,0,6,2,0,0,0,0,3,5,1,83.3
J15,Geoffrey Kondogbia,Marseille,Europa League,19.0,cf CTA,"CM,CB",31-077,90,0,1,0,0,2,0,0,0,57,0,0,4,0.1,0.1,0.0,2,1,39,47,83.0,4,42,0,1,1,Geoffrey Kondogbia,19.0,cf CTA,"CM,CB",31-077,90,39,47,83.0,744,197,14,16,87.5,21,24,87.5,3,6,50.0,1,0.0,0.0,1,1,0,0,4,Geoffrey Kondogbia,19.0,cf CTA,"CM,CB",31-077,90,47,45,2,2,0,1,0,0,0,0,0,0,39,0,0,Geoffrey Kondogbia,19.0,cf CTA,"CM,CB",31-077,90,0,0,0,0,0,0,0,,0,4,1,3,0,0,0,0,Geoffrey Kondogbia,19.0,cf CTA,"CM,CB",31-077,90,57,2,21,33,5,1,57,1,1,100.0,0,0.0,42,213,88,0,0,0,1,0,38,0,Geoffrey Kondogbia,19.0,cf CTA,"CM,CB",31-077,90,0,0,0,2,1,0,0,0,0,0,0,0,7,3,3,50.0
J15,Amine Harit,Marseille,Europa League,11.0,ma MAR,CM,26-319,71,0,0,0,0,1,0,0,0,36,1,0,0,0.0,0.0,0.4,2,0,26,31,83.9,7,33,5,2,1,Amine Harit,11.0,ma MAR,CM,26-319,71,26,31,83.9,410,149,7,9,77.8,14,15,93.3,1,1,100.0,0,0.4,0.0,2,2,0,0,7,Amine Harit,11.0,ma MAR,CM,26-319,71,31,27,3,1,0,0,1,0,0,0,0,0,26,1,1,Amine Harit,11.0,ma MAR,CM,26-319,71,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Amine Harit,11.0,ma MAR,CM,26-319,71,36,1,3,21,13,3,36,2,1,50.0,0,0.0,33,251,147,5,2,2,1,5,30,5,Amine Harit,11.0,ma MAR,CM,26-319,71,0,0,0,2,2,0,1,0,1,0,0,0,3,1,0,100.0
J15,Iliman Ndiaye,Marseille,Europa League,29.0,sn SEN,RW,24-057,19,0,0,0,0,1,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,2,7,2,3,3,Iliman Ndiaye,29.0,sn SEN,RW,24-057,19,5,6,83.3,68,38,1,1,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2,Iliman Ndiaye,29.0,sn SEN,RW,24-057,19,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0,Iliman Ndiaye,29.0,sn SEN,RW,24-057,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Iliman Ndiaye,29.0,sn SEN,RW,24-057,19,9,0,1,5,5,2,9,3,3,100.0,0,0.0,7,83,38,2,1,0,1,1,7,2,Iliman Ndiaye,29.0,sn SEN,RW,24-057,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
J15,Luis Henrique,Marseille,Europa League,44.0,br BRA,"LB,RM",22-140,90,0,0,0,0,0,0,0,0,41,1,3,1,0.0,0.0,0.0,1,0,18,31,58.1,1,29,1,2,0,Luis Henrique,44.0,br BRA,"LB,RM",22-140,90,18,31,58.1,360,105,5,8,62.5,12,15,80.0,1,8,12.5,0,0.0,0.0,0,3,1,1,1,Luis Henrique,44.0,br BRA,"LB,RM",22-140,90,31,26,5,1,0,0,4,4,0,0,0,0,18,0,0,Luis Henrique,44.0,br BRA,"LB,RM",22-140,90,1,1,1,0,0,0,0,,0,1,0,1,3,4,0,0,Luis Henrique,44.0,br BRA,"LB,RM",22-140,90,41,2,15,17,11,0,41,2,0,0.0,2,100.0,29,239,97,1,1,0,1,0,23,5,Luis Henrique,44.0,br BRA,"LB,RM",22-140,90,0,0,0,0,1,1,4,3,1,0,0,0,6,0,0,
J15,Michael Amir Murillo,Marseille,Europa League,62.0,pa PAN,CB,28-081,71,0,0,0,0,0,0,0,0,51,1,0,0,0.0,0.0,0.0,0,0,40,47,85.1,1,35,0,0,0,Michael Amir Murillo,62.0,pa PAN,CB,28-081,71,40,47,85.1,706,264,13,15,86.7,20,24,83.3,5,6,83.3,0,0.0,0.0,0,3,0,0,1,Michael Amir Murillo,62.0,pa PAN,CB,28-081,71,47,41,6,2,0,0,0,4,0,0,0,0,40,0,0,Michael Amir Murillo,62.0,pa PAN,CB,28-081,71,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Michael Amir Murillo,62.0,pa PAN,CB,28-081,71,51,2,25,23,3,0,51,0,0,,0,,35,164,39,0,1,0,1,1,30,0,Michael Amir Murillo,62.0,pa PAN,CB,28-081,71,0,0,0,1,1,0,0,0,1,0,0,0,7,1,0,100.0
J15,Azzedine Ounahi,Marseille,Europa League,8.0,ma MAR,CM,24-013,19,0,0,0,0,1,0,0,0,13,1,0,0,0.1,0.1,0.0,0,0,7,10,70.0,1,11,0,0,0,Azzedine Ounahi,8.0,ma MAR,CM,24-013,19,7,10,70.0,88,23,4,6,66.7,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,Azzedine Ounahi,8.0,ma MAR,CM,24-013,19,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1,Azzedine Ounahi,8.0,ma MAR,CM,24-013,19,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Azzedine Ounahi,8.0,ma MAR,CM,24-013,19,13,0,2,9,2,0,13,0,0,,0,,11,78,27,0,0,0,0,0,8,0,Azzedine Ounahi,8.0,ma MAR,CM,24-013,19,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,
J15,Leonardo Balerdi,Marseille,Europa League,5.0,ar ARG,CB,25-097,90,0,0,0,0,0,0,1,0,68,5,5,1,0.0,0.0,0.0,2,0,41,52,78.8,3,34,1,2,2,Leonardo Balerdi,5.0,ar ARG,CB,25-097,90,41,52,78.8,823,299,12,14,85.7,22,23,95.7,6,12,50.0,0,0.0,0.0,0,2,0,0,3,Leonardo Balerdi,5.0,ar ARG,CB,25-097,90,52,43,9,2,0,0,0,2,0,0,0,0,41,0,1,Leonardo Balerdi,5.0,ar ARG,CB,25-097,90,5,1,3,2,0,4,4,100.0,0,1,0,1,5,10,4,0,Leonardo Balerdi,5.0,ar ARG,CB,25-097,90,68,15,49,22,0,0,68,2,2,100.0,0,0.0,34,194,129,1,0,0,0,0,26,0,Leonardo Balerdi,5.0,ar ARG,CB,25-097,90,1,0,0,4,3,0,0,5,1,0,0,0,10,0,2,0.0
J15,Chancel Mbemba,Marseille,Europa League,99.0,cd COD,"CB,RB",29-268,90,1,0,0,0,2,1,0,0,45,0,2,1,0.1,0.1,0.0,1,0,22,37,59.5,4,27,0,1,1,Chancel Mbemba,99.0,cd COD,"CB,RB",29-268,90,22,37,59.5,509,262,4,7,57.1,15,20,75.0,3,9,33.3,0,0.0,0.1,0,2,2,0,4,Chancel Mbemba,99.0,cd COD,"CB,RB",29-268,90,37,34,3,3,0,0,0,0,0,0,0,0,22,0,1,Chancel Mbemba,99.0,cd COD,"CB,RB",29-268,90,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,2,0,Chancel Mbemba,99.0,cd COD,"CB,RB",29-268,90,45,2,23,19,4,2,45,1,1,100.0,0,0.0,27,124,67,0,0,0,0,0,26,0,Chancel Mbemba,99.0,cd COD,"CB,RB",29-268,90,0,0,0,0,2,0,0,2,0,0,0,0,3,0,1,0.0
