Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J12,Pietro Terracciano,Fiorentina,Serie A,it ITA,33-249,90,4,1,3,100.0,1.7,3,19,15.8,25,2,60.0,40.6,6,66.7,50.7,12,0,0.0,1,21.0
J12,Łukasz Skorupski,Bologna,Serie A,pl POL,32-191,90,4,2,2,75.0,1.6,2,10,20.0,27,6,25.9,27.2,5,60.0,43.4,4,0,0.0,0,
