Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J22,Emiliano Martínez,Aston Villa,Premier League,ar ARG,31-150,90,5,3,3,40.0,2.7,2,11,18.2,52,5,19.2,27.2,5,20.0,24.4,13,0,0.0,3,32.3
J22,Martin Dúbravka,Newcastle Utd,Premier League,sk SVK,35-015,90,5,1,4,80.0,0.7,2,7,28.6,16,6,25.0,32.8,4,75.0,48.3,19,2,10.5,2,14.5
