Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J12,Oliver Baumann,Hoffenheim,Bundesliga,de GER,33-177,90,5,1,3,80.0,3.0,13,22,59.1,41,2,46.3,38.3,6,50.0,42.0,8,2,25.0,1,12.0
J12,Robin Zentner,Mainz 05,Bundesliga,de GER,29-029,90,4,1,3,75.0,1.6,1,8,12.5,15,4,46.7,39.5,4,25.0,25.0,16,0,0.0,0,11.7
