Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J10,Yann Sommer,Inter,Serie A,ch SUI,34-316,90,1,0,1,100.0,0.4,0,2,0.0,18,4,0.0,18.4,2,100.0,62.0,6,0,0.0,0,13.0
J10,Rui Patrício,Roma,Serie A,pt POR,35-256,90,3,1,2,66.7,2.0,9,17,52.9,16,4,43.8,41.3,12,83.3,55.5,29,2,6.9,0,3.0
