Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J20,Unai Simón,Athletic Club,La Liga,es ESP,26-216,90,1,1,0,0.0,0.7,6,31,19.4,29,2,75.9,46.0,9,100.0,65.9,11,1,9.1,0,12.0
J20,Unai Marrero,Real Sociedad,La Liga,es ESP,22-096,90,3,2,1,33.3,1.8,6,13,46.2,26,3,34.6,31.8,4,100.0,66.0,16,0,0.0,4,22.2
