Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J16,Iñaki Peña,Barcelona,La Liga,es ESP,24-283,90,7,4,3,42.9,4.0,1,3,33.3,19,2,5.3,23.2,3,66.7,41.0,6,0,0.0,0,5.5
J16,Paulo Gazzaniga,Girona,La Liga,ar ARG,31-342,90,11,2,9,81.8,3.5,4,22,18.2,38,7,42.1,34.4,6,100.0,63.8,21,0,0.0,0,8.0
