Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J14,Marc-André ter Stegen,Barcelona,Champions League,de GER,31-352,90,9,4,5,66.7,3.4,12,19,63.2,34,5,41.2,36.9,6,83.3,51.8,16,2,12.5,0,7.5
J14,Gianluigi Donnarumma,Paris S-G,Champions League,it ITA,25-051,90,3,1,2,66.7,1.2,5,8,62.5,25,4,24.0,31.5,5,40.0,37.0,5,0,0.0,0,1.5
