Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J9,Ayoub El Kaabi,Olympiacos,Europa Conference League,9.0,ma MAR,FW,30-234,89,1,0,0,0,3,2,0,0,18,1,0,1,1.0,1.0,0.0,0,0,5,9,55.6,0,11,1,0,0,Ayoub El Kaabi,9.0,ma MAR,FW,30-234,89,5,9,55.6,74,2,3,4,75.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,Ayoub El Kaabi,9.0,ma MAR,FW,30-234,89,9,8,1,0,0,0,0,0,0,0,0,0,5,0,1,Ayoub El Kaabi,9.0,ma MAR,FW,30-234,89,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0,Ayoub El Kaabi,9.0,ma MAR,FW,30-234,89,18,0,0,8,10,6,18,0,0,,0,,11,27,12,1,0,1,4,0,14,4,Ayoub El Kaabi,9.0,ma MAR,FW,30-234,89,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,22.2
J9,Youssef El-Arabi,Olympiacos,Europa Conference League,11.0,ma MAR,"FW,AM",37-012,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,Youssef El-Arabi,11.0,ma MAR,"FW,AM",37-012,1,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Youssef El-Arabi,11.0,ma MAR,"FW,AM",37-012,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Youssef El-Arabi,11.0,ma MAR,"FW,AM",37-012,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Youssef El-Arabi,11.0,ma MAR,"FW,AM",37-012,1,3,0,0,3,1,0,3,0,0,,0,,1,6,0,0,0,0,0,0,1,0,Youssef El-Arabi,11.0,ma MAR,"FW,AM",37-012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
J9,Kostas Fortounis,Olympiacos,Europa Conference League,7.0,gr GRE,LW,31-122,89,0,0,0,0,4,1,0,0,86,1,0,1,0.2,0.2,0.1,8,1,55,78,70.5,10,59,5,3,2,Kostas Fortounis,7.0,gr GRE,LW,31-122,89,55,78,70.5,1179,283,21,27,77.8,23,31,74.2,11,18,61.1,0,0.1,0.1,3,7,0,0,10,Kostas Fortounis,7.0,gr GRE,LW,31-122,89,78,63,15,6,0,4,13,2,7,3,3,0,55,0,1,Kostas Fortounis,7.0,gr GRE,LW,31-122,89,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,Kostas Fortounis,7.0,gr GRE,LW,31-122,89,86,0,4,42,42,1,86,3,2,66.7,1,33.3,59,402,185,5,4,1,1,2,64,6,Kostas Fortounis,7.0,gr GRE,LW,31-122,89,0,0,0,0,4,0,13,0,1,0,0,0,7,0,0,
J9,Vicente Iborra,Olympiacos,Europa Conference League,8.0,es ESP,RM,36-030,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,0,0,0,0,Vicente Iborra,8.0,es ESP,RM,36-030,1,4,5,80.0,53,17,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,Vicente Iborra,8.0,es ESP,RM,36-030,1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Vicente Iborra,8.0,es ESP,RM,36-030,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Vicente Iborra,8.0,es ESP,RM,36-030,1,5,0,0,4,1,1,5,0,0,,0,,0,0,0,0,0,0,0,0,3,0,Vicente Iborra,8.0,es ESP,RM,36-030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J9,Giorgos Masouras,Olympiacos,Europa Conference League,19.0,gr GRE,RW,30-045,61,0,0,0,0,1,0,0,0,29,0,0,1,0.0,0.0,0.0,2,0,17,22,77.3,1,22,2,2,1,Giorgos Masouras,19.0,gr GRE,RW,30-045,61,17,22,77.3,176,23,15,19,78.9,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,Giorgos Masouras,19.0,gr GRE,RW,30-045,61,22,22,0,0,0,0,0,0,0,0,0,0,17,0,0,Giorgos Masouras,19.0,gr GRE,RW,30-045,61,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Giorgos Masouras,19.0,gr GRE,RW,30-045,61,29,1,4,9,17,1,29,2,1,50.0,1,50.0,22,183,91,2,1,0,3,2,20,9,Giorgos Masouras,19.0,gr GRE,RW,30-045,61,0,0,0,2,0,0,0,0,0,0,0,0,4,1,3,25.0
J9,Daniel Podence,Olympiacos,Europa Conference League,56.0,pt POR,"RW,AM",28-117,29,0,0,0,0,0,0,0,0,28,2,0,1,0.0,0.0,0.3,2,0,17,22,77.3,1,14,1,1,0,Daniel Podence,56.0,pt POR,"RW,AM",28-117,29,17,22,77.3,277,50,5,6,83.3,6,10,60.0,3,3,100.0,0,0.3,0.5,3,0,1,0,1,Daniel Podence,56.0,pt POR,"RW,AM",28-117,29,22,19,3,1,0,0,1,1,1,0,1,0,17,0,0,Daniel Podence,56.0,pt POR,"RW,AM",28-117,29,2,2,1,1,0,0,0,,0,1,0,1,0,2,0,0,Daniel Podence,56.0,pt POR,"RW,AM",28-117,29,28,1,3,10,15,2,28,1,0,0.0,1,100.0,14,77,45,1,2,0,1,0,19,4,Daniel Podence,56.0,pt POR,"RW,AM",28-117,29,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,
J9,Sotiris Alexandropoulos,Olympiacos,Europa Conference League,15.0,gr GRE,AM,22-081,61,0,0,0,0,1,0,1,0,28,1,1,0,0.1,0.1,0.0,1,0,12,19,63.2,2,19,2,2,1,Sotiris Alexandropoulos,15.0,gr GRE,AM,22-081,61,12,19,63.2,163,41,7,12,58.3,5,5,100.0,0,1,0.0,0,0.0,0.0,1,1,0,0,2,Sotiris Alexandropoulos,15.0,gr GRE,AM,22-081,61,19,19,0,0,0,0,1,0,0,0,0,0,12,0,1,Sotiris Alexandropoulos,15.0,gr GRE,AM,22-081,61,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,Sotiris Alexandropoulos,15.0,gr GRE,AM,22-081,61,28,2,3,16,9,2,28,2,1,50.0,0,0.0,19,75,19,2,0,1,4,1,21,1,Sotiris Alexandropoulos,15.0,gr GRE,AM,22-081,61,1,0,0,3,1,0,1,1,1,0,0,0,1,1,1,50.0
J9,André Horta,Olympiacos,Europa Conference League,5.0,pt POR,"AM,LM",27-100,29,0,0,0,0,1,1,0,0,29,1,0,0,0.0,0.0,0.0,1,0,22,27,81.5,2,15,1,0,0,André Horta,5.0,pt POR,"AM,LM",27-100,29,22,27,81.5,423,109,11,13,84.6,8,8,100.0,3,5,60.0,0,0.0,0.0,0,3,0,0,2,André Horta,5.0,pt POR,"AM,LM",27-100,29,27,25,1,1,0,1,3,0,0,0,0,0,22,1,0,André Horta,5.0,pt POR,"AM,LM",27-100,29,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,André Horta,5.0,pt POR,"AM,LM",27-100,29,29,1,4,18,8,1,29,0,0,,0,,15,78,48,1,2,1,0,0,24,3,André Horta,5.0,pt POR,"AM,LM",27-100,29,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,
J9,João Carvalho,Olympiacos,Europa Conference League,20.0,pt POR,DM,26-343,77,0,0,0,0,2,0,0,0,53,1,2,2,0.1,0.1,0.1,2,0,37,41,90.2,2,33,2,2,0,João Carvalho,20.0,pt POR,DM,26-343,77,37,41,90.2,535,214,22,24,91.7,13,13,100.0,1,2,50.0,0,0.1,0.1,1,5,1,0,2,João Carvalho,20.0,pt POR,DM,26-343,77,41,40,1,1,0,0,0,0,0,0,0,0,37,0,1,João Carvalho,20.0,pt POR,DM,26-343,77,1,1,0,1,0,0,0,,0,2,0,2,2,3,2,0,João Carvalho,20.0,pt POR,DM,26-343,77,53,4,14,29,11,0,53,2,0,0.0,2,100.0,33,159,58,2,1,0,0,2,31,1,João Carvalho,20.0,pt POR,DM,26-343,77,0,0,0,1,0,0,0,2,1,0,0,0,7,0,1,0.0
J9,Stevan Jovetić,Olympiacos,Europa Conference League,22.0,me MNE,"DM,FW",34-105,13,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,10,11,90.9,2,7,0,0,0,Stevan Jovetić,22.0,me MNE,"DM,FW",34-105,13,10,11,90.9,108,24,7,7,100.0,2,3,66.7,0,0,,0,0.0,0.0,1,0,1,0,2,Stevan Jovetić,22.0,me MNE,"DM,FW",34-105,13,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Stevan Jovetić,22.0,me MNE,"DM,FW",34-105,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Stevan Jovetić,22.0,me MNE,"DM,FW",34-105,13,13,0,0,8,5,1,13,0,0,,0,,7,15,9,0,0,0,0,0,8,1,Stevan Jovetić,22.0,me MNE,"DM,FW",34-105,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
