Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J25,Brice Samba,Lens,Ligue 1,fr FRA,29-319,90,3,0,3,100.0,0.4,13,21,61.9,48,8,37.5,33.4,3,100.0,64.3,18,2,11.1,1,11.2
J25,Marco Bizot,Brest,Ligue 1,nl NED,32-365,90,2,1,1,50.0,0.6,6,18,33.3,29,3,51.7,40.5,5,60.0,42.2,9,1,11.1,2,22.3
