Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J7,Jordan Pickford,Everton,Premier League,eng ENG,29-207,90,2,2,0,0.0,1.4,3,18,16.7,39,2,28.2,33.8,8,87.5,59.6,10,1,10.0,2,21.7
J7,Thomas Kaminski,Luton Town,Premier League,be BEL,30-342,90,4,1,3,75.0,1.3,13,33,39.4,23,5,73.9,50.2,18,88.9,59.2,28,2,7.1,1,13.7
