Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J19,Elia Caprile,Empoli,Serie A,it ITA,22-135,90,6,3,3,66.7,2.7,5,10,50.0,20,5,35.0,35.1,4,75.0,53.8,12,1,8.3,0,11.0
J19,Mike Maignan,Milan,Serie A,fr FRA,28-188,90,2,0,2,100.0,0.2,5,6,83.3,36,5,11.1,25.4,2,100.0,56.0,15,1,6.7,0,12.0
