Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J25,Stole Dimitrievski,Rayo Vallecano,La Liga,mk MKD,30-055,90,4,1,3,75.0,1.5,5,15,33.3,21,4,47.6,40.4,8,62.5,45.9,18,0,0.0,0,10.5
J25,Andriy Lunin,Real Madrid,La Liga,ua UKR,25-007,90,3,1,2,100.0,1.2,0,4,0.0,32,4,9.4,22.8,4,25.0,38.0,13,0,0.0,0,12.0
