Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J24,Wojciech Szczęsny,Juventus,Serie A,pl POL,33-300,90,1,1,0,0.0,1.0,1,2,50.0,7,0,14.3,29.4,6,16.7,32.8,7,0,0.0,0,
J24,Maduka Okoye,Udinese,Serie A,ng NGA,24-168,90,6,0,6,100.0,1.0,8,19,42.1,13,2,69.2,47.2,13,76.9,48.3,24,0,0.0,1,10.0
