Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J19,André Onana,Manchester Utd,Premier League,cm CMR,27-268,90,3,2,1,33.3,1.7,3,14,21.4,33,1,39.4,34.4,2,50.0,36.0,9,1,11.1,0,7.3
J19,Emiliano Martínez,Aston Villa,Premier League,ar ARG,31-115,90,7,3,4,57.1,2.0,5,8,62.5,48,4,16.7,25.2,4,0.0,16.5,12,1,8.3,7,24.4
