Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J9,Yahia Fofana,Angers,French Ligue 1,ci CIV,24-066,90,7,2,5,85.7,1.9,6,12,50.0,19,8,42.1,34.5,10,40.0,37.7,10,0,0.0,2,22.0
J9,Gautier Larsonneur,Saint-Étienne,French Ligue 1,fr FRA,27-246,90,8,4,4,62.5,3.2,1,6,16.7,33,6,18.2,29.0,5,0.0,17.8,11,1,9.1,1,15.7
