Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J5,Peter Vindahl Jensen,Sparta Prague,UEFA Champions League,dk DEN,26-284,90,10,6,4,40.0,3.9,3,10,30.0,24,4,25.0,32.3,7,57.1,47.9,12,0,0.0,1,29.0
J5,Jan Oblak,Atlético Madrid,UEFA Champions League,si SVN,31-324,90,2,0,2,100.0,0.3,1,3,33.3,18,9,11.1,24.3,4,25.0,31.3,3,1,33.3,2,18.3
