Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J26,Ederson,Manchester City,English Premier League,br BRA,31-190,90,4,2,2,50.0,1.4,0,1,0.0,28,1,3.6,19.8,1,0.0,18.0,5,0,0.0,1,26.0
J26,Alisson,Liverpool,English Premier League,br BRA,32-144,90,5,0,5,100.0,0.4,1,7,14.3,34,7,20.6,26.4,0,,,16,1,6.3,0,5.0
