Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J10,Radosław Majecki,Monaco,French Ligue 1,pl POL,24-351,90,3,1,2,66.7,0.5,1,2,50.0,22,5,9.1,27.5,5,0.0,19.2,8,1,12.5,0,9.0
J10,Yahia Fofana,Angers,French Ligue 1,ci CIV,24-072,90,3,0,3,100.0,0.5,4,13,30.8,17,7,35.3,31.5,8,87.5,58.4,13,3,23.1,0,9.0
