Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J11,Maduka Okoye,Udinese,Italian Serie A,ng NGA,25-066,90,5,2,4,60.0,2.4,7,10,70.0,33,4,27.3,29.8,1,100.0,55.0,8,2,25.0,0,11.3
J11,Michele Di Gregorio,Juventus,Italian Serie A,it ITA,27-098,90,2,0,2,100.0,0.4,2,13,15.4,31,3,32.3,35.8,3,100.0,62.3,21,3,14.3,0,4.0
