Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J28,Wladimiro Falcone,Lecce,Italian Serie A,it ITA,29-330,90,9,3,7,77.8,3.0,3,11,27.3,14,2,64.3,41.9,8,25.0,28.8,18,0,0.0,0,6.0
J28,Marco Sportiello,Milan,Italian Serie A,it ITA,32-302,90,3,2,1,33.3,2.0,5,7,71.4,31,6,16.1,24.6,10,20.0,29.8,9,0,0.0,3,32.7
