Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J16,Oliver Baumann,Hoffenheim,German Bundesliga,de GER,34-223,90,3,1,2,66.7,0.9,3,14,21.4,31,2,41.9,37.5,2,50.0,45.0,16,0,0.0,0,13.0
J16,Kamil Grabara,Wolfsburg,German Bundesliga,pl POL,26-003,90,2,0,2,100.0,0.4,11,22,50.0,35,1,57.1,41.9,2,100.0,64.5,18,0,0.0,0,10.0
