Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J15,Dominic Solanke,Tottenham,UEFA Europa League,19.0,eng ENG,FW,27-229,74,1,0,1,1,3,0,0,0,20,1,0,0,1.1,0.3,0.0,4,0,8,10,80.0,2,13,3,1,0,Dominic Solanke,19.0,eng ENG,FW,27-229,74,8,10,80.0,95,39,7,8,87.5,0,1,0.0,1,1,100.0,0,0.0,0.0,1,1,1,0,2,Dominic Solanke,19.0,eng ENG,FW,27-229,74,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0,Dominic Solanke,19.0,eng ENG,FW,27-229,74,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Dominic Solanke,19.0,eng ENG,FW,27-229,74,20,0,2,8,11,8,19,1,0,0.0,1,100.0,13,103,63,3,0,2,2,1,13,2,Dominic Solanke,19.0,eng ENG,FW,27-229,74,0,0,0,2,0,0,0,0,1,0,0,0,3,2,1,66.7
J15,Wilson Odobert,Tottenham,UEFA Europa League,28.0,fr FRA,LW,20-154,16,0,0,0,0,0,0,0,0,16,2,0,0,0.0,0.0,0.1,2,0,9,14,64.3,3,8,1,0,0,Wilson Odobert,28.0,fr FRA,LW,20-154,16,9,14,64.3,190,45,4,6,66.7,3,5,60.0,2,2,100.0,0,0.1,0.1,2,1,1,0,3,Wilson Odobert,28.0,fr FRA,LW,20-154,16,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0,Wilson Odobert,28.0,fr FRA,LW,20-154,16,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,Wilson Odobert,28.0,fr FRA,LW,20-154,16,16,0,1,9,6,2,16,0,0,,0,,8,49,24,1,0,1,0,1,10,5,Wilson Odobert,28.0,fr FRA,LW,20-154,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
J15,Richarlison,Tottenham,UEFA Europa League,9.0,br BRA,LW,27-356,45,0,1,0,0,2,1,0,0,29,0,0,0,0.1,0.1,0.6,4,1,16,25,64.0,3,21,4,1,0,Richarlison,9.0,br BRA,LW,27-356,45,16,25,64.0,265,79,9,15,60.0,5,7,71.4,2,3,66.7,1,0.6,0.5,2,1,3,1,3,Richarlison,9.0,br BRA,LW,27-356,45,25,25,0,0,0,0,3,0,0,0,0,0,16,0,2,Richarlison,9.0,br BRA,LW,27-356,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Richarlison,9.0,br BRA,LW,27-356,45,29,0,3,9,17,6,29,1,0,0.0,1,100.0,21,137,77,4,1,3,0,1,23,7,Richarlison,9.0,br BRA,LW,27-356,45,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0.0
J15,Mathys Tel,Tottenham,UEFA Europa League,11.0,fr FRA,"LW,FW",20-004,45,0,0,0,0,2,0,0,0,14,0,0,0,0.1,0.1,0.1,2,0,8,10,80.0,1,4,0,1,0,Mathys Tel,11.0,fr FRA,"LW,FW",20-004,45,8,10,80.0,184,48,2,2,100.0,4,4,100.0,2,4,50.0,0,0.1,0.1,2,1,1,1,1,Mathys Tel,11.0,fr FRA,"LW,FW",20-004,45,10,6,4,0,0,0,4,0,3,3,0,0,8,0,0,Mathys Tel,11.0,fr FRA,"LW,FW",20-004,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Mathys Tel,11.0,fr FRA,"LW,FW",20-004,45,14,0,0,8,6,2,14,1,0,0.0,1,100.0,4,21,14,0,0,0,0,0,6,3,Mathys Tel,11.0,fr FRA,"LW,FW",20-004,45,0,0,0,0,0,1,4,0,0,0,0,0,3,1,2,33.3
J15,Brennan Johnson,Tottenham,UEFA Europa League,22.0,wls WAL,RW,23-343,90,1,0,0,0,1,1,0,0,13,1,0,0,0.6,0.6,0.0,1,1,6,10,60.0,1,7,3,0,0,Brennan Johnson,22.0,wls WAL,RW,23-343,90,6,10,60.0,125,40,3,4,75.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0,0,2,1,1,Brennan Johnson,22.0,wls WAL,RW,23-343,90,10,10,0,0,0,0,2,0,0,0,0,0,6,0,1,Brennan Johnson,22.0,wls WAL,RW,23-343,90,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,Brennan Johnson,22.0,wls WAL,RW,23-343,90,13,0,3,2,8,3,13,0,0,,0,,7,78,38,3,1,0,1,0,7,4,Brennan Johnson,22.0,wls WAL,RW,23-343,90,0,0,0,1,1,0,2,0,1,0,0,0,2,1,0,100.0
J15,James Maddison,Tottenham,UEFA Europa League,10.0,eng ENG,LM,28-159,64,1,0,0,0,2,1,0,0,42,0,1,0,0.6,0.6,0.1,4,0,28,37,75.7,6,30,0,2,0,James Maddison,10.0,eng ENG,LM,28-159,64,28,37,75.7,525,169,16,17,94.1,8,10,80.0,4,10,40.0,0,0.1,0.1,2,5,0,0,6,James Maddison,10.0,eng ENG,LM,28-159,64,37,28,9,3,0,0,8,0,5,5,0,0,28,0,0,James Maddison,10.0,eng ENG,LM,28-159,64,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,James Maddison,10.0,eng ENG,LM,28-159,64,42,0,4,22,16,3,42,2,0,0.0,2,100.0,30,130,33,0,1,0,0,0,31,4,James Maddison,10.0,eng ENG,LM,28-159,64,0,0,0,1,0,0,8,1,0,0,0,0,1,0,1,0.0
J15,Dejan Kulusevski,Tottenham,UEFA Europa League,21.0,se SWE,RM,25-006,26,0,0,0,0,2,0,0,0,9,0,0,1,0.2,0.2,0.0,1,0,3,5,60.0,0,6,1,1,1,Dejan Kulusevski,21.0,se SWE,RM,25-006,26,3,5,60.0,40,16,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Dejan Kulusevski,21.0,se SWE,RM,25-006,26,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Dejan Kulusevski,21.0,se SWE,RM,25-006,26,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Dejan Kulusevski,21.0,se SWE,RM,25-006,26,9,0,3,3,3,3,9,1,1,100.0,0,0.0,6,29,17,1,0,1,1,0,5,2,Dejan Kulusevski,21.0,se SWE,RM,25-006,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J15,Rodrigo Bentancur,Tottenham,UEFA Europa League,30.0,uy URU,CM,27-310,90,0,0,0,0,1,1,0,0,58,5,1,0,0.1,0.1,0.0,1,0,37,48,77.1,2,38,2,2,1,Rodrigo Bentancur,30.0,uy URU,CM,27-310,90,37,48,77.1,551,94,21,26,80.8,14,19,73.7,1,2,50.0,0,0.0,0.0,0,1,0,0,2,Rodrigo Bentancur,30.0,uy URU,CM,27-310,90,48,48,0,0,0,0,0,0,0,0,0,0,37,0,0,Rodrigo Bentancur,30.0,uy URU,CM,27-310,90,5,4,0,3,2,1,1,100.0,0,0,0,0,1,6,2,0,Rodrigo Bentancur,30.0,uy URU,CM,27-310,90,58,3,12,37,11,1,58,2,1,50.0,1,50.0,38,150,96,2,2,0,0,0,34,0,Rodrigo Bentancur,30.0,uy URU,CM,27-310,90,0,0,0,0,1,1,0,1,4,0,0,0,10,4,0,100.0
J15,Yves Bissouma,Tottenham,UEFA Europa League,8.0,ml MLI,"RM,LM",28-244,90,0,0,0,0,4,1,0,0,46,3,1,2,0.2,0.2,0.1,0,0,29,33,87.9,3,25,3,0,0,Yves Bissouma,8.0,ml MLI,"RM,LM",28-244,90,29,33,87.9,489,113,12,12,100.0,14,16,87.5,2,3,66.7,0,0.1,0.0,1,1,0,0,3,Yves Bissouma,8.0,ml MLI,"RM,LM",28-244,90,33,33,0,0,0,0,0,0,0,0,0,0,29,0,1,Yves Bissouma,8.0,ml MLI,"RM,LM",28-244,90,3,2,1,2,0,1,1,100.0,0,2,1,1,1,4,2,0,Yves Bissouma,8.0,ml MLI,"RM,LM",28-244,90,46,3,8,31,7,1,46,0,0,,0,,25,124,58,3,0,0,0,0,26,1,Yves Bissouma,8.0,ml MLI,"RM,LM",28-244,90,0,0,0,3,1,0,0,1,2,0,0,0,7,0,3,0.0
J15,Destiny Udogie,Tottenham,UEFA Europa League,13.0,it ITA,LB,22-154,90,0,0,0,0,2,1,0,0,50,1,2,0,0.1,0.1,0.0,4,0,35,46,76.1,7,32,4,1,1,Destiny Udogie,13.0,it ITA,LB,22-154,90,35,46,76.1,595,170,11,13,84.6,22,25,88.0,1,3,33.3,0,0.0,0.0,1,4,0,0,7,Destiny Udogie,13.0,it ITA,LB,22-154,90,46,40,5,1,0,0,0,4,0,0,0,0,35,1,3,Destiny Udogie,13.0,it ITA,LB,22-154,90,1,0,0,1,0,0,0,,0,0,0,0,2,3,0,0,Destiny Udogie,13.0,it ITA,LB,22-154,90,50,1,10,27,15,5,50,1,1,100.0,0,0.0,32,184,120,4,1,1,0,0,28,6,Destiny Udogie,13.0,it ITA,LB,22-154,90,0,0,0,1,2,0,0,2,0,0,0,0,10,0,1,0.0
