Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J28,Diego Conde,Villarreal,Spanish La Liga,es ESP,26-138,90,5,2,3,60.0,1.5,2,2,100.0,17,6,11.8,18.9,2,0.0,18.5,3,0,0.0,1,26.0
J28,Thibaut Courtois,Real Madrid,Spanish La Liga,be BEL,32-308,90,10,1,9,90.0,1.4,3,12,25.0,40,8,20.0,29.0,5,80.0,56.4,34,0,0.0,0,8.5
