Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J11,Timon Wellenreuther,Feyenoord,UEFA Champions League,de GER,29-092,90,7,2,4,71.4,4.0,1,8,12.5,33,2,21.2,32.1,5,20.0,28.2,15,1,6.7,0,7.0
J11,Josep Martinez,Inter,UEFA Champions League,es ESP,26-282,90,5,0,5,100.0,0.2,3,6,50.0,45,7,11.1,25.7,3,33.3,37.3,15,1,6.7,0,8.2
