Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J1,Philipp Köhn,Monaco,UEFA Champions League,ch SUI,26-170,90,1,1,0,0.0,0.3,2,6,33.3,20,5,30.0,31.6,3,0.0,13.0,5,1,20.0,2,19.5
J1,Marc-André ter Stegen,Barcelona,UEFA Champions League,de GER,32-142,90,8,2,6,75.0,2.1,4,13,30.8,50,12,18.0,30.3,6,66.7,48.7,16,4,25.0,9,17.3
