Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J27,Kauã Santos,Eint Frankfurt,German Bundesliga,br BRA,21-352,90,2,0,2,100.0,0.4,4,15,26.7,32,5,37.5,33.0,6,50.0,39.2,21,3,14.3,3,13.1
J27,Alexander Nübel,Stuttgart,German Bundesliga,de GER,28-180,90,5,1,4,80.0,1.4,4,15,26.7,28,4,35.7,30.1,6,83.3,57.7,8,0,0.0,5,24.0
