Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J7,Fabrice Ondoa,FK Rīgas FS,UEFA Europa League,cm CMR,29-030,90,5,0,5,100.0,0.6,5,18,27.8,21,4,57.1,45.3,8,75.0,53.9,18,1,5.6,0,7.2
J7,Remko Pasveer,Ajax,UEFA Europa League,nl NED,41-076,90,2,1,1,50.0,0.8,2,2,100.0,16,3,6.3,23.9,3,33.3,31.7,3,0,0.0,2,19.8
